h	w	p
215	359	1
219	355	1
239	355	1
255	363	2
261	364	3
261	365	3
206	437	3
150	392	3
152	394	3
152	397	3
154	178	3
154	180	3
154	180	1
154	180	1
152	183	1
152	184	1
152	184	1
150	184	1
150	187	1
148	188	1
150	189	1
150	192	1
148	193	1
150	202	1
148	207	1
150	211	2
151	216	2
146	220	2
142	222	2
138	224	2
138	225	2
134	228	1
130	229	1
128	231	1
128	234	1
128	236	1
126	238	1
124	240	1
122	243	1
122	245	1
122	247	1
120	247	1
120	247	1
120	249	1
120	251	1
120	252	1
120	253	1
120	255	1
118	256	1
118	256	1
118	257	1
118	257	1
118	258	1
118	259	2
118	260	2
118	260	2
116	260	2
116	261	2
116	261	2
116	261	2
118	262	2
120	508	2
120	508	2
118	509	2
118	509	2
118	509	2
118	509	1
118	509	1
116	510	1
116	510	1
116	509	1
116	509	1
116	509	1
116	509	1
116	509	1
116	509	1
116	509	1
116	509	1
114	509	1
114	508	1
114	508	1
116	508	2
114	508	2
114	507	2
116	507	2
116	507	2
116	507	2
128	292	2
130	292	2
130	292	2
118	506	2
118	506	2
116	505	2
116	505	2
116	503	2
116	503	2
116	503	1
116	502	1
116	501	1
116	501	1
116	501	1
116	500	1
116	500	1
116	500	2
116	500	2
116	500	2
116	500	2
116	500	2
116	500	2
116	498	2
130	243	2
130	243	2
130	243	2
130	242	2
130	241	2
130	241	2
130	241	2
128	240	2
128	240	2
128	240	2
128	240	2
128	238	2
128	238	2
128	238	2
128	237	2
128	236	2
128	236	2
128	236	2
128	235	2
130	234	2
130	234	2
130	233	2
130	232	2
130	231	2
130	229	2
130	229	2
130	228	2
130	225	2
132	224	2
132	222	2
118	493	2
118	493	2
118	493	2
118	493	1
118	493	1
120	493	1
120	494	1
122	495	1
122	496	1
122	496	1
124	496	1
124	496	1
124	496	1
126	496	1
126	498	1
126	498	1
128	500	1
128	501	1
128	500	2
130	500	2
123	117	2
124	119	2
125	117	2
125	112	2
132	491	3
138	487	4
150	482	4
156	479	4
341	353	3
156	473	3
158	469	2
156	470	2
156	469	2
156	469	2
156	469	2
155	469	2
156	470	2
156	469	1
158	464	1
158	460	1
160	457	1
160	455	1
160	451	1
160	447	1
166	447	1
168	446	1
170	446	1
170	446	1
174	446	1
184	448	1
192	453	1
190	451	1
188	448	1
194	452	1
196	456	2
198	461	3
196	464	3
198	464	3
285	336	3
285	333	3
285	333	3
285	333	4
283	333	3
283	333	2
283	339	3
283	340	3
283	337	3
283	337	3
283	335	3
283	333	3
283	333	3
285	333	2
285	335	3
98	365	2
102	366	2
102	365	2
104	365	3
110	367	4
112	370	4
116	374	3
128	397	2
140	403	1
140	401	1
140	401	1
142	401	1
144	399	1
148	397	1
148	397	1
150	395	1
150	394	1
154	394	1
156	397	1
156	395	1
158	395	1
160	395	1
160	397	1
160	397	1
162	397	1
162	398	1
162	401	1
164	401	1
164	406	1
164	410	1
164	412	1
164	415	1
164	417	1
164	421	1
164	425	1
162	428	1
160	430	1
160	433	1
162	433	1
164	433	1
166	437	2
168	442	2
178	310	3
179	297	4
156	252	5
152	249	3
152	247	2
152	247	2
150	244	2
150	242	2
150	241	1
150	240	1
150	239	1
148	237	1
148	237	1
148	236	1
148	236	1
148	236	1
148	236	1
148	235	1
148	235	2
150	235	2
150	234	2
150	235	2
150	235	2
150	235	2
152	236	2
152	236	2
152	236	2
151	236	2
150	236	2
150	236	2
150	236	2
148	234	2
148	234	2
146	233	2
146	233	2
144	233	2
144	232	2
142	231	2
142	229	2
142	229	2
142	229	2
142	229	2
144	229	2
144	229	2
144	229	2
144	229	2
146	229	2
146	229	2
146	229	2
146	229	2
147	229	2
148	230	2
148	231	2
148	231	2
148	232	2
148	233	2
148	234	1
147	235	1
146	236	1
146	238	2
146	241	1
148	243	1
148	245	2
170	455	2
172	453	2
172	453	1
174	452	1
174	452	1
174	452	1
174	451	1
174	451	1
174	451	1
174	451	1
174	451	1
174	452	1
174	452	1
174	453	1
174	453	1
174	453	1
174	455	1
174	455	1
174	455	1
174	455	1
174	455	1
172	456	1
172	457	1
172	457	1
172	457	1
172	458	1
170	458	1
168	458	1
168	458	1
166	458	1
166	458	1
164	458	1
162	457	1
160	457	1
160	457	1
158	456	1
156	455	1
154	455	1
152	452	1
150	451	1
150	451	1
150	449	1
150	448	1
150	448	1
150	447	1
150	446	1
150	446	1
150	444	1
150	443	1
152	442	1
152	442	1
152	442	1
152	442	1
152	442	1
152	440	1
152	439	1
154	439	1
154	438	1
154	438	1
154	437	1
154	437	1
154	437	1
152	435	1
152	434	1
152	434	1
150	433	1
150	433	1
152	433	1
152	433	1
152	431	1
154	431	1
156	430	1
156	430	1
158	430	1
158	430	1
158	430	1
158	430	1
158	430	1
158	429	1
158	429	1
158	429	1
156	429	1
158	430	1
158	430	1
156	430	1
156	431	1
156	433	1
154	433	1
154	433	1
152	433	1
152	433	1
150	433	1
150	433	1
150	434	1
150	435	1
152	437	1
152	437	1
154	438	1
154	438	1
154	438	1
156	439	1
156	440	1
158	442	1
158	442	1
158	442	1
158	442	1
158	440	1
156	440	1
156	440	1
156	440	1
160	440	1
160	442	1
158	440	1
158	440	1
158	439	1
158	438	1
156	437	1
156	435	1
154	433	1
154	433	1
154	430	1
154	429	1
154	428	1
154	426	1
154	424	1
154	424	1
154	422	1
154	420	1
154	419	1
154	419	1
152	416	1
152	415	1
152	413	1
152	412	1
152	410	1
152	410	1
152	407	1
150	406	1
150	404	1
150	403	1
152	404	1
152	403	1
152	403	1
152	403	1
152	403	1
152	406	1
152	406	1
152	407	1
152	408	1
152	410	1
154	411	1
154	412	1
158	415	1
158	415	1
158	415	1
158	415	1
158	415	1
158	415	1
158	413	1
158	413	1
158	412	1
158	410	1
160	410	1
160	408	1
160	408	1
158	407	1
156	404	1
152	402	1
152	402	1
152	402	1
152	402	1
154	402	1
154	403	1
154	404	1
154	406	1
154	406	1
154	406	1
154	407	1
154	408	1
154	410	1
154	410	1
156	410	1
158	410	1
158	410	1
160	410	1
158	410	1
160	410	1
158	410	1
160	410	1
160	410	1
160	408	1
162	407	1
160	407	1
162	406	1
162	406	1
160	406	1
164	406	1
164	406	1
162	406	1
162	406	1
162	406	1
164	406	1
164	406	1
166	406	1
164	406	1
164	404	1
162	406	1
164	406	1
164	406	1
166	406	1
168	406	1
170	406	1
170	406	1
172	406	1
174	407	1
174	408	1
176	410	1
178	410	1
180	412	1
182	415	1
184	419	1
186	424	2
190	430	2
192	437	4
353	256	4
353	256	3
146	251	3
148	252	1
148	252	1
148	252	1
150	252	1
150	252	1
148	251	1
148	251	1
148	252	1
148	251	1
148	250	1
150	250	1
150	249	1
150	247	1
150	246	1
152	245	1
152	243	1
154	243	1
154	242	1
156	241	1
158	240	1
158	238	1
160	238	1
162	237	1
164	236	1
167	236	1
168	234	1
168	234	1
169	234	1
169	234	1
172	234	1
174	237	1
174	238	1
174	238	1
175	240	1
176	241	1
178	245	1
177	246	1
177	247	1
176	247	1
176	247	1
176	249	1
176	250	1
176	250	1
176	251	1
176	250	1
176	250	1
175	251	1
174	250	1
174	250	1
173	250	1
172	250	1
169	247	1
170	249	1
170	249	1
170	249	1
169	249	1
168	249	1
168	249	1
168	250	1
168	251	1
166	252	1
164	252	1
162	251	1
162	251	2
124	554	2
122	554	2
122	554	2
120	554	1
120	554	1
120	554	1
120	554	1
118	554	1
118	554	1
118	554	1
118	554	1
118	554	1
118	555	1
118	555	1
118	555	1
118	555	1
118	555	1
118	556	1
118	556	1
118	556	1
118	556	1
118	556	1
118	556	1
118	556	1
118	556	1
118	557	1
118	557	1
118	557	1
118	558	1
118	559	1
118	559	1
120	559	1
120	560	1
120	561	1
120	562	1
