h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	362	1
216	361	1
217	361	1
219	358	1
221	357	1
227	359	1
208	362	2
206	365	1
194	288	2
197	301	2
197	306	2
188	310	2
180	310	2
178	306	2
176	301	1
172	297	1
168	292	1
164	288	1
162	287	1
160	287	1
160	288	1
158	288	1
158	288	1
156	287	1
154	288	1
154	288	1
154	290	1
156	292	1
158	294	1
158	295	1
158	295	1
158	297	1
158	300	1
156	304	1
158	306	1
156	310	1
156	314	1
154	315	1
156	318	1
156	321	1
156	323	1
156	323	1
156	324	1
156	324	1
156	324	1
156	324	1
156	324	1
157	324	1
156	324	1
158	324	1
158	324	1
158	324	1
158	324	1
158	324	1
158	323	1
158	322	1
158	321	1
158	321	1
158	321	1
158	319	1
158	319	1
158	319	1
158	319	1
156	319	1
156	319	3
152	324	3
148	328	3
146	337	2
144	346	3
146	356	3
146	357	2
144	357	1
146	361	1
144	363	1
140	363	1
140	363	2
138	362	1
138	362	1
138	365	1
138	365	1
140	365	1
140	366	1
142	367	1
142	370	1
144	371	1
144	375	1
144	376	1
144	379	1
144	383	1
146	385	1
146	388	1
144	390	1
142	395	1
138	401	1
138	403	2
140	403	2
134	415	2
132	420	2
130	428	2
128	429	2
128	433	2
126	437	2
126	442	3
124	446	2
124	448	2
126	455	2
126	456	2
126	459	2
267	333	2
126	465	2
127	467	2
128	469	2
128	470	2
128	473	2
130	475	2
130	478	2
130	478	2
132	480	2
132	481	2
134	482	1
134	483	1
134	484	1
134	485	1
134	487	1
134	487	1
134	487	1
134	488	1
134	489	1
134	489	1
134	490	1
134	491	1
134	491	2
132	491	2
132	491	2
132	491	2
130	491	2
130	491	2
128	491	2
128	491	2
128	491	2
128	492	2
128	493	2
128	492	2
128	492	2
126	491	2
126	491	2
126	491	2
126	491	2
126	490	2
126	488	2
126	488	2
126	487	2
257	251	2
259	249	2
261	247	3
261	247	3
259	245	2
261	242	2
263	238	2
263	236	3
265	234	3
265	231	2
269	224	2
271	216	2
275	211	3
275	210	2
275	202	2
275	197	1
275	191	1
277	188	1
277	188	1
277	184	1
277	180	1
277	175	1
279	173	1
279	171	1
279	169	1
280	164	1
280	160	1
281	157	1
281	157	1
281	154	1
281	150	1
281	146	1
281	143	2
282	142	2
282	139	3
283	135	3
283	132	2
282	129	2
283	128	2
283	126	2
283	124	2
138	370	2
138	367	2
136	366	2
136	365	2
136	365	2
134	364	2
136	365	2
283	112	2
283	112	2
282	112	2
282	112	2
282	111	2
282	111	2
281	110	2
281	108	2
281	107	2
281	106	2
130	374	2
128	375	2
128	379	2
128	379	2
130	377	2
126	374	1
126	374	1
128	374	1
128	374	1
128	372	1
128	372	1
128	371	1
130	370	1
130	367	1
132	366	1
132	361	1
132	356	2
134	354	1
134	353	1
134	350	1
134	345	2
138	344	2
138	342	2
138	340	2
138	337	2
136	336	2
136	335	1
136	333	1
136	332	2
138	330	2
138	328	2
138	327	2
138	324	2
138	324	2
138	323	2
140	323	2
140	322	2
140	319	2
138	319	2
140	319	3
142	319	3
142	315	2
142	314	1
140	310	1
142	310	3
142	310	2
142	308	2
140	306	2
138	305	2
136	303	2
136	301	1
134	300	1
132	297	1
132	296	1
130	292	2
130	292	2
130	292	1
130	288	1
128	288	1
128	288	1
130	288	1
128	288	1
128	288	1
126	288	1
126	288	1
126	288	1
126	290	1
126	290	1
126	291	1
124	291	1
124	291	1
124	291	1
122	292	1
122	292	1
122	292	1
120	292	1
118	292	1
118	292	1
118	292	1
118	292	1
118	290	1
116	288	1
116	288	1
116	288	1
118	287	1
118	285	1
120	283	1
120	283	1
120	282	1
120	281	1
122	279	1
122	278	1
122	278	1
122	277	1
122	276	1
124	274	1
122	273	1
122	272	1
122	272	1
122	270	1
122	270	1
122	269	1
122	268	1
122	267	1
122	265	1
120	264	1
120	264	1
120	263	1
120	263	1
120	262	1
120	263	1
118	263	1
118	263	1
118	263	1
118	261	2
118	263	3
118	264	3
118	264	3
118	265	3
118	265	3
118	267	3
333	319	3
333	315	3
331	314	3
333	310	3
333	310	3
331	308	3
331	306	3
331	303	3
333	301	2
333	297	3
333	294	3
333	292	2
333	288	2
333	288	2
333	288	2
333	283	2
333	281	3
335	276	3
335	274	4
335	273	4
335	268	4
335	263	3
337	259	3
237	348	3
239	349	3
335	246	3
335	241	4
337	234	5
150	252	6
150	250	5
152	247	4
154	246	5
154	245	4
156	241	3
156	238	2
155	234	2
156	233	2
156	229	2
156	227	2
156	223	2
157	220	2
157	216	2
158	215	2
159	211	2
327	166	3
327	164	2
327	162	3
327	160	3
327	159	3
327	157	3
327	157	2
327	156	2
327	155	2
327	155	2
329	154	2
329	153	2
329	153	2
331	153	2
331	153	2
331	153	2
331	152	2
331	152	2
331	152	2
331	152	2
333	152	2
333	152	2
333	151	2
335	151	2
128	352	2
130	356	2
132	359	1
138	365	1
154	379	1
158	383	1
158	383	1
160	384	1
162	385	1
164	385	1
166	386	1
166	385	1
166	384	1
166	383	1
164	379	1
164	376	1
164	376	1
164	375	1
164	374	1
166	374	1
168	370	1
168	368	1
170	368	1
170	365	1
170	361	1
168	358	1
168	357	1
168	357	1
168	356	1
168	353	1
164	348	1
164	348	1
164	348	1
162	348	1
160	349	1
156	348	1
154	348	1
148	346	1
146	346	1
142	346	1
136	346	1
136	346	1
136	346	1
136	346	1
134	346	1
132	346	1
132	346	1
132	346	1
132	349	1
136	351	1
136	352	1
136	352	1
138	353	1
142	357	1
144	358	1
146	359	1
148	361	1
152	362	1
156	366	1
156	367	1
156	367	1
156	367	1
156	368	1
158	370	1
156	370	1
