onset	duration	onset_frame
0.000	6.607	1
6.607	6.139	199
12.746	1.869	383
14.615	4.304	439
18.919	1.768	568
20.687	1.735	621
22.422	7.641	673
30.063	1.969	902
32.032	3.470	961
35.502	2.302	1065
37.804	1.702	1134
39.506	1.401	1185
40.908	3.070	1227
43.977	3.103	1319
47.080	3.103	1412
50.183	3.070	1505
53.253	0.667	1597
53.921	1.101	1617
55.022	2.836	1650
57.858	1.335	1735
59.192	2.970	1775
62.162	5.706	1864
67.868	7.875	2035
75.742	4.671	2271
80.414	6.039	2411
86.453	4.972	2592
91.425	2.469	2741
93.894	2.636	2815
96.530	5.639	2894
102.169	3.036	3063
105.205	1.368	3154
106.573	1.435	3195
108.008	4.938	3238
112.946	1.735	3386
114.681	2.336	3438
117.017	2.102	3508
119.119	2.970	3571
122.089	3.237	3660
125.325	1.068	3757
126.393	1.134	3789
127.527	1.034	3823
128.562	0.767	3854
129.329	1.502	3877
130.831	0.934	3922
131.765	1.201	3950
132.966	1.168	3986
134.134	0.834	4021
134.968	0.868	4046
135.836	0.767	4072
136.603	1.168	4095
137.771	1.034	4130
138.805	0.968	4161
139.773	1.301	4190
141.074	1.201	4229
142.275	1.068	4265
143.343	1.034	4297
144.378	1.068	4328
145.445	1.235	4360
146.680	1.001	4397
147.681	0.767	4427
148.448	0.934	4450
149.383	1.735	4478
151.118	3.003	4530
154.121	6.273	4620
160.394	8.375	4808
168.769	1.502	5059
170.270	2.536	5104
172.806	4.771	5180
177.577	2.669	5323
180.247	16.950	5403
197.197	3.170	5911
200.367	9.042	6006
209.409	2.536	6277
211.945	1.969	6353
213.914	1.969	6412
215.882	8.775	6471
224.658	1.969	6734
226.626	3.237	6793
229.863	0.767	6890
230.630	1.835	6913
232.466	3.804	6968
236.269	3.270	7082
239.539	6.039	7180
245.579	3.337	7361
248.915	1.835	7461
250.751	5.506	7516
256.256	2.836	7681
259.092	3.704	7766
262.796	6.139	7877
268.935	1.602	8061
270.537	1.935	8109
272.472	2.936	8167
275.408	12.079	8255
287.487	5.906	8617
293.393	2.636	8794
296.029	1.034	8873
297.063	3.237	8904
300.300	1.702	9001
302.002	2.669	9052
304.671	2.803	9132
307.474	2.302	9216
309.776	8.642	9285
318.418	1.468	9544
319.886	2.669	9588
322.556	6.974	9668
329.529	6.240	9877
335.769	4.638	10064
340.407	2.236	10203
342.642	3.170	10270
345.812	2.903	10365
348.715	10.611	10452
359.326	6.907	10770
366.233	5.606	10977
371.838	3.303	11145
375.141	0.667	11244
375.809	1.568	11264
377.377	1.668	11311
379.045	2.870	11361
381.915	3.437	11447
385.352	3.203	11550
388.555	2.936	11646
391.491	1.401	11734
392.892	1.335	11776
394.227	1.168	11816
395.395	4.238	11851
399.633	2.636	11978
402.269	3.270	12057
405.538	4.972	12155
410.510	1.368	12304
411.878	1.668	12345
413.546	3.670	12395
417.217	3.871	12505
421.087	7.608	12621
428.695	5.739	12849
434.434	2.536	13021
436.970	8.642	13097
445.612	4.638	13356
450.250	2.402	13495
452.652	4.571	13567
457.223	5.305	13704
462.529	1.168	13863
463.697	1.001	13898
464.698	0.968	13928
465.665	4.404	13957
470.070	2.202	14089
472.272	5.005	14155
477.277	6.006	14305
483.283	3.470	14485
486.753	0.667	14589
487.420	4.771	14609
492.192	2.202	14752
494.394	2.502	14818
496.896	3.570	14893
500.467	9.810	15000
510.276	1.568	15294
511.845	7.307	15341
519.152	2.336	15560
521.488	11.078	15630
532.565	3.337	15962
535.902	4.371	16062
540.273	4.438	16193
544.711	2.202	16326
546.913	5.506	16392
552.419	3.971	16557
556.389	7.140	16676
563.530	1.802	16890
565.331	2.870	16944
568.201	6.773	17030
574.974	4.638	17233
579.612	5.639	17372
585.251	2.236	17541
587.487	11.378	17608
598.865	5.239	17949
604.104	1.635	18106
605.738	3.904	18155
609.642	2.703	18272
612.345	1.535	18353
613.880	4.538	18399
618.418	6.106	18535
624.524	2.269	18718
626.793	3.270	18786
630.063	2.436	18884
632.499	1.134	18957
633.633	1.802	18991
635.435	9.343	19045
644.777	6.506	19325
651.284	4.071	19520
655.355	1.768	19642
657.123	2.202	19695
659.325	2.636	19761
661.961	5.205	19840
667.167	4.438	19996
671.604	6.773	20129
678.378	3.170	20332
681.548	2.302	20427
683.850	1.535	20496
685.385	14.648	20542
700.033	10.611	20981
