onset	duration	onset_frame
0.000	0.534	1
0.534	11.311	17
11.845	15.282	356
27.127	1.401	814
28.529	2.069	856
30.597	8.408	918
39.006	5.439	1170
44.444	7.574	1333
52.019	5.105	1560
57.124	3.136	1713
60.260	11.044	1807
71.305	2.302	2138
73.607	3.637	2207
77.244	1.168	2316
78.412	7.841	2351
86.253	1.168	2586
87.421	5.005	2621
92.426	3.604	2771
96.029	8.008	2879
104.037	4.004	3119
108.041	4.471	3239
112.512	4.338	3373
116.850	2.402	3503
119.252	4.104	3575
123.357	3.337	3698
126.693	4.238	3798
130.931	5.739	3925
136.670	2.135	4097
138.805	1.268	4161
140.073	1.201	4199
141.274	7.975	4235
149.249	4.738	4474
153.987	6.440	4616
160.427	5.439	4809
165.866	5.806	4972
171.672	7.341	5146
179.012	4.271	5366
183.283	5.105	5494
188.388	2.836	5647
191.224	1.368	5732
192.592	5.138	5773
197.731	3.904	5927
201.635	3.070	6044
204.704	2.569	6136
207.274	2.469	6213
209.743	2.436	6287
212.179	2.536	6360
214.715	2.703	6436
217.417	3.971	6517
221.388	3.637	6636
225.025	2.236	6745
227.260	10.844	6812
238.105	4.471	7137
242.576	2.035	7271
244.611	2.803	7332
247.414	3.370	7416
250.784	1.835	7517
252.619	1.668	7572
254.287	1.668	7622
255.956	4.104	7672
260.060	3.570	7795
263.630	2.202	7902
265.832	3.170	7968
269.002	1.869	8063
270.871	1.635	8119
272.506	1.335	8168
273.840	3.604	8208
277.444	2.069	8316
279.513	1.535	8378
281.047	2.269	8424
283.316	7.541	8492
290.857	4.204	8718
295.061	0.934	8844
295.996	2.569	8872
298.565	3.904	8949
302.469	2.302	9066
304.771	1.802	9135
306.573	3.971	9189
310.544	4.104	9308
314.648	9.042	9431
323.690	13.113	9702
336.803	25.158	10095
361.962	4.738	10849
366.700	3.737	10991
370.437	3.770	11103
374.207	9.409	11216
383.617	4.037	11498
387.654	3.537	11619
391.191	2.936	11725
394.127	1.902	11813
396.029	10.944	11870
406.973	1.201	12198
408.174	7.107	12234
415.282	2.669	12447
417.951	5.606	12527
423.556	2.936	12695
426.493	3.904	12783
430.397	2.002	12900
432.399	6.406	12960
438.805	2.369	13152
441.174	1.468	13223
442.642	1.401	13267
444.044	6.707	13309
450.750	5.939	13510
456.690	2.369	13688
459.059	12.913	13759
471.971	1.034	14146
473.006	2.603	14177
475.608	1.802	14255
477.410	2.169	14309
479.579	19.419	14374
498.999	1.568	14956
500.567	1.902	15003
502.469	7.508	15060
509.976	1.802	15285
511.778	1.168	15339
512.946	4.137	15374
517.083	13.947	15498
531.030	5.339	15916
536.369	2.236	16076
538.605	30.797	16143
569.402	2.302	17066
571.704	4.872	17135
576.576	2.436	17281
579.012	4.605	17354
583.616	15.082	17492
598.698	1.668	17944
600.366	10.978	17994
611.344	9.843	18323
621.187	1.902	18618
623.089	17.885	18675
640.974	1.435	19211
642.408	1.068	19254
643.476	1.768	19286
645.245	2.603	19339
647.847	1.969	19417
649.816	1.568	19476
651.384	0.934	19523
652.318	5.005	19551
657.323	4.137	19701
661.461	1.568	19825
663.029	1.301	19872
664.330	11.111	19911
675.441	1.935	20244
677.377	2.669	20302
680.046	1.802	20382
681.848	1.602	20436
683.449	1.735	20484
685.184	1.502	20536
686.686	4.037	20581
690.723	4.838	20702
695.562	1.802	20847
697.363	1.101	20901
698.464	2.002	20934
700.466	3.971	20994
704.437	2.402	21113
706.839	2.035	21185
708.875	20.220	21246
729.095	1.802	21852
730.897	0.934	21906
731.831	6.640	21934
738.471	2.502	22133
740.974	1.268	22208
742.241	1.502	22246
743.743	1.768	22291
745.511	0.934	22344
746.446	0.934	22372
747.380	0.868	22400
748.248	3.203	22426
751.451	1.869	22522
753.319	0.801	22578
754.120	2.002	22602
756.122	2.970	22662
759.092	7.674	22751
