onset	duration	onset_frame
0.000	7.007	1
7.007	1.835	211
8.842	5.539	266
14.381	3.470	432
17.851	5.472	536
23.323	7.107	700
30.430	5.606	913
36.036	4.771	1081
40.807	5.239	1224
46.046	1.268	1381
47.314	2.002	1419
49.316	1.935	1479
51.251	11.245	1537
62.496	3.504	1874
65.999	16.483	1979
82.482	3.203	2473
85.686	1.702	2569
87.387	1.435	2620
88.822	1.134	2663
89.957	1.702	2697
91.658	2.269	2748
93.927	4.571	2816
98.498	6.506	2953
105.005	9.843	3148
114.848	18.218	3443
133.066	8.575	3989
141.642	2.402	4246
144.044	9.409	4318
153.453	6.974	4600
160.427	3.537	4809
163.964	1.335	4915
165.298	2.302	4955
167.601	4.872	5024
172.472	10.277	5170
182.749	2.135	5478
184.885	5.873	5542
190.757	7.741	5718
198.498	8.442	5950
206.940	1.134	6203
208.075	2.069	6237
210.143	4.838	6299
214.981	2.035	6444
217.017	1.635	6505
218.652	3.103	6554
221.755	3.570	6647
225.325	6.373	6754
231.698	3.670	6945
235.368	1.602	7055
236.970	3.036	7103
240.006	1.034	7194
241.041	3.904	7225
244.945	4.104	7342
249.049	7.341	7465
256.389	11.545	7685
267.934	11.645	8031
279.579	13.213	8380
292.793	1.435	8776
294.227	1.802	8819
296.029	11.211	8873
307.240	6.073	9209
313.313	4.905	9391
318.218	8.508	9538
326.726	2.803	9793
329.529	3.737	9877
333.266	4.037	9989
337.304	3.003	10110
340.307	2.302	10200
342.609	2.369	10269
344.978	2.603	10340
347.581	4.505	10418
352.085	7.808	10553
359.893	6.807	10787
366.700	1.201	10991
367.901	3.003	11027
370.904	11.144	11117
382.048	1.668	11451
383.717	4.304	11501
388.021	6.506	11630
394.527	1.869	11825
396.396	2.970	11881
399.366	2.502	11970
401.868	4.471	12045
406.339	2.436	12179
408.775	6.807	12252
415.582	9.910	12456
425.492	2.636	12753
428.128	6.874	12832
435.001	2.402	13038
437.404	1.301	13110
438.705	1.768	13149
440.473	2.769	13202
443.243	7.274	13285
450.517	1.535	13503
452.052	9.109	13549
461.161	5.105	13822
466.266	9.109	13975
475.375	1.869	14248
477.243	3.570	14304
480.814	7.241	14411
488.054	0.968	14628
489.022	5.572	14657
494.594	2.269	14824
496.863	3.237	14892
500.100	1.902	14989
502.002	10.711	15046
512.712	9.543	15367
522.255	3.270	15653
525.525	7.574	15751
533.099	1.568	15978
534.667	2.870	16025
537.537	1.802	16111
539.339	4.404	16165
543.743	4.371	16297
548.114	2.169	16428
550.283	3.303	16493
553.586	1.802	16592
555.388	1.969	16646
557.357	4.705	16705
562.062	2.402	16846
564.464	1.768	16918
566.232	2.002	16971
568.234	2.636	17031
570.870	2.069	17110
572.939	4.805	17172
577.744	7.975	17316
585.718	1.168	17555
586.886	1.668	17590
588.555	3.237	17640
591.791	7.808	17737
599.599	1.668	17971
601.267	8.041	18021
609.309	1.635	18262
610.944	7.474	18311
618.418	2.636	18535
621.054	2.069	18614
623.123	5.906	18676
629.028	2.569	18853
631.598	7.241	18930
638.838	5.906	19147
644.744	1.201	19324
645.945	5.339	19360
651.284	1.168	19520
652.452	3.570	19555
656.022	2.135	19662
658.158	3.003	19726
661.160	6.673	19816
667.834	4.471	20016
672.305	1.568	20150
673.873	6.506	20197
680.380	7.808	20392
688.188	6.573	20626
694.761	7.474	20823
702.235	1.802	21047
704.037	2.469	21101
706.506	8.742	21175
715.248	2.202	21437
717.450	7.541	21503
724.991	0.734	21729
725.725	5.472	21751
731.197	2.002	21915
733.199	1.802	21975
735.001	1.502	22029
736.502	1.502	22074
738.004	1.502	22119
739.505	1.001	22164
740.506	2.502	22194
743.009	3.003	22269
746.012	8.876	22359
