onset	duration	onset_frame
0.000	4.938	1
4.938	1.602	149
6.540	3.070	197
9.610	1.702	289
11.311	2.369	340
13.680	1.502	411
15.182	3.637	456
18.819	7.307	565
26.126	2.436	784
28.562	3.637	857
32.199	1.535	966
33.734	2.236	1012
35.969	1.001	1079
36.970	2.035	1109
39.006	1.635	1170
40.641	3.804	1219
44.444	5.973	1333
50.417	1.535	1512
51.952	3.270	1558
55.222	6.673	1656
61.895	3.237	1856
65.132	3.070	1953
68.201	1.902	2045
70.103	6.406	2102
76.510	2.035	2294
78.545	1.668	2355
80.213	1.168	2405
81.381	2.469	2440
83.850	4.037	2514
87.888	3.871	2635
91.758	3.237	2751
94.995	5.339	2848
100.334	0.701	3008
101.034	4.238	3029
105.272	15.549	3156
120.821	1.368	3622
122.189	1.969	3663
124.157	1.435	3722
125.592	1.902	3765
127.494	3.504	3822
130.998	15.382	3927
146.380	6.540	4388
152.919	6.306	4584
159.226	1.602	4773
160.827	2.870	4821
163.697	4.805	4907
168.502	1.602	5051
170.103	2.269	5099
172.372	2.169	5167
174.541	4.438	5232
178.979	2.703	5365
181.681	10.777	5446
192.459	4.004	5769
196.463	1.468	5889
197.931	2.769	5933
200.701	2.469	6016
203.170	4.505	6090
207.674	3.470	6225
211.144	3.103	6329
214.247	4.104	6422
218.351	5.038	6545
223.390	1.702	6696
225.092	1.935	6747
227.027	3.103	6805
230.130	3.770	6898
233.900	3.103	7011
237.003	1.602	7104
238.605	1.301	7152
239.906	1.935	7191
241.842	6.974	7249
248.815	1.201	7458
250.016	5.272	7494
255.288	0.868	7652
256.156	3.737	7678
259.893	11.345	7790
271.238	1.735	8130
272.973	3.403	8182
276.376	1.235	8284
277.611	1.502	8321
279.112	0.901	8366
280.013	2.736	8393
282.749	2.302	8475
285.051	8.508	8544
293.560	1.301	8799
294.861	1.101	8838
295.962	2.102	8871
298.064	2.135	8934
300.200	1.335	8998
301.535	10.110	9038
311.645	3.537	9341
315.182	1.435	9447
316.616	3.470	9490
320.086	4.805	9594
324.891	7.207	9738
332.098	8.976	9954
341.074	2.769	10223
343.844	2.169	10306
346.012	8.542	10371
354.554	4.238	10627
358.792	1.435	10754
360.227	1.468	10797
361.695	2.436	10841
364.130	1.702	10914
365.832	6.540	10965
372.372	5.973	11161
378.345	1.568	11340
379.913	5.772	11387
385.685	5.038	11560
390.724	3.337	11711
394.060	2.736	11811
396.796	2.102	11893
398.899	1.802	11956
400.700	9.109	12010
409.809	1.668	12283
411.478	2.502	12333
413.980	1.468	12408
415.448	6.607	12452
422.055	5.339	12650
427.394	2.970	12810
430.363	5.205	12899
435.568	3.303	13055
438.872	1.001	13154
439.873	1.101	13184
440.974	0.834	13217
441.808	1.435	13242
443.243	1.535	13285
444.778	1.835	13331
446.613	1.268	13386
447.881	4.671	13424
452.552	11.378	13564
463.930	2.402	13905
466.333	4.438	13977
470.770	1.935	14110
472.706	2.769	14168
475.475	4.204	14251
479.679	10.911	14377
490.590	7.741	14704
498.331	11.345	14936
509.676	7.908	15276
517.584	1.168	15513
518.752	1.935	15548
520.687	4.271	15606
524.958	5.005	15734
529.963	5.639	15884
535.602	4.905	16053
540.507	4.104	16200
544.611	8.008	16323
552.619	3.770	16563
556.389	4.404	16676
560.794	8.408	16808
569.202	5.939	17060
575.141	3.604	17238
578.745	8.375	17346
587.120	6.106	17597
593.226	4.271	17780
597.497	2.669	17908
600.166	1.702	17988
601.868	1.301	18039
603.169	2.135	18078
605.305	2.402	18142
607.707	1.802	18214
609.509	2.002	18268
611.511	4.071	18328
615.582	1.969	18450
617.550	1.869	18509
619.419	1.335	18565
620.753	2.302	18605
623.056	1.768	18674
624.824	1.935	18727
626.759	1.335	18785
628.094	3.437	18825
631.531	2.769	18928
634.300	1.735	19011
636.035	1.635	19063
637.670	1.201	19112
638.872	3.871	19148
642.742	1.735	19264
644.477	7.107	19316
651.584	7.007	19529
658.591	1.668	19739
660.260	1.602	19789
661.861	1.268	19837
663.129	1.935	19875
665.064	3.637	19933
668.701	2.035	20042
670.737	0.801	20103
671.538	1.201	20127
672.739	1.268	20163
674.007	0.734	20201
674.741	1.502	20223
676.242	2.536	20268
678.778	2.970	20344
681.748	8.408	20433
