onset	duration	onset_frame
0.000	25.225	1
25.225	5.272	757
30.497	11.478	915
41.975	2.002	1259
43.977	0.901	1319
44.878	1.935	1346
46.813	4.938	1404
51.752	6.440	1552
58.191	5.038	1745
63.230	14.281	1896
77.511	4.605	2324
82.115	14.948	2462
97.064	7.774	2910
104.838	12.880	3143
117.718	4.571	3529
122.289	4.872	3666
127.160	1.335	3812
128.495	3.837	3852
132.332	1.668	3967
134.001	5.939	4017
139.940	2.936	4195
142.876	2.703	4283
145.579	8.041	4364
153.620	3.103	4605
156.723	8.075	4698
164.798	11.945	4940
176.743	8.809	5298
185.552	4.304	5562
189.856	4.037	5691
193.894	2.336	5812
196.229	2.169	5882
198.398	1.902	5947
200.300	7.975	6004
208.275	4.938	6243
213.213	8.508	6391
221.721	8.642	6646
230.363	12.513	6905
242.876	1.702	7280
244.578	2.035	7331
246.613	3.437	7392
250.050	14.414	7495
264.464	11.578	7927
276.042	3.871	8274
279.913	4.838	8390
284.751	4.304	8535
289.055	5.973	8664
295.028	6.740	8843
301.768	7.574	9045
309.342	18.285	9272
327.627	8.809	9820
336.436	33.600	10084
370.036	13.480	11091
383.516	1.869	11495
385.385	2.069	11551
387.454	2.970	11613
390.423	0.801	11702
391.224	1.902	11726
393.126	1.435	11783
394.561	4.571	11826
399.132	5.239	11963
404.371	1.835	12120
406.206	4.872	12175
411.077	12.579	12321
423.657	1.368	12698
425.025	1.935	12739
426.960	2.669	12797
429.629	2.769	12877
432.399	2.936	12960
435.335	1.468	13048
436.803	1.268	13092
438.071	2.069	13130
440.140	2.169	13192
442.309	4.104	13257
446.413	1.201	13380
447.614	1.368	13416
448.982	5.172	13457
454.154	3.036	13612
457.190	7.341	13703
464.531	12.045	13923
476.576	11.912	14284
488.488	7.407	14641
495.895	2.169	14863
498.064	1.134	14928
499.199	0.868	14962
500.066	0.968	14988
501.034	6.440	15017
507.474	6.406	15210
513.880	4.872	15402
518.752	3.504	15548
522.255	1.835	15653
524.090	1.368	15708
525.458	37.237	15749
562.695	2.135	16865
564.831	4.872	16929
569.702	1.335	17075
571.037	2.469	17115
573.506	2.803	17189
576.309	3.036	17273
579.345	8.408	17364
587.754	3.704	17616
591.458	6.740	17727
598.198	2.936	17929
601.134	6.540	18017
607.674	3.770	18213
611.444	6.340	18326
617.784	6.874	18516
624.657	5.038	18722
629.696	16.083	18873
645.778	3.470	19355
649.249	4.638	19459
653.887	1.635	19598
655.522	4.972	19647
660.493	1.435	19796
661.928	14.514	19839
676.442	8.876	20274
685.318	7.040	20540
692.358	1.668	20751
694.027	4.338	20801
698.364	4.004	20931
702.368	4.771	21051
707.140	1.235	21194
708.374	1.502	21231
709.876	2.502	21276
712.378	3.003	21351
715.381	8.809	21441
