onset	duration	onset_frame
0.000	1.969	1
1.969	1.835	60
3.804	6.773	115
10.577	1.635	318
12.212	10.277	367
22.489	4.071	675
26.560	1.468	797
28.028	6.506	841
34.535	2.102	1036
36.637	1.301	1099
37.938	1.802	1138
39.740	4.505	1192
44.244	1.468	1327
45.712	2.936	1371
48.649	0.901	1459
49.550	0.834	1486
50.384	1.201	1511
51.585	1.568	1547
53.153	3.504	1594
56.657	1.735	1699
58.392	4.805	1751
63.196	3.403	1895
66.600	2.002	1997
68.602	2.402	2057
71.004	1.468	2129
72.472	2.369	2173
74.841	2.536	2244
77.377	1.902	2320
79.279	1.869	2377
81.148	5.572	2433
86.720	4.071	2600
90.791	1.068	2722
91.858	7.007	2754
98.865	4.805	2964
103.670	1.401	3108
105.072	1.935	3150
107.007	5.439	3208
112.446	2.402	3371
114.848	5.239	3443
120.087	2.169	3600
122.255	4.037	3665
126.293	4.071	3786
130.364	11.845	3908
142.209	7.274	4263
149.483	5.405	4481
154.888	2.536	4643
157.424	6.206	4719
163.630	1.902	4905
165.532	2.202	4962
167.734	3.403	5028
171.138	2.035	5130
173.173	3.704	5191
176.877	2.502	5302
179.379	6.673	5377
186.053	1.835	5577
187.888	4.071	5632
191.958	2.736	5754
194.695	3.270	5836
197.964	1.735	5934
199.700	3.103	5986
202.803	1.401	6079
204.204	1.502	6121
205.706	7.140	6166
212.846	5.372	6380
218.218	3.737	6541
221.955	3.003	6653
224.958	4.438	6743
229.396	4.471	6876
233.867	1.068	7010
234.935	1.235	7042
236.169	3.904	7079
240.073	2.402	7196
242.476	5.105	7268
247.581	2.703	7421
250.283	4.538	7502
254.821	3.904	7638
258.725	9.309	7755
268.034	2.402	8034
270.437	8.408	8106
278.845	1.301	8358
280.147	1.768	8397
281.915	2.569	8450
284.484	3.403	8527
287.888	3.470	8629
291.358	4.371	8733
295.729	2.002	8864
297.731	3.337	8924
301.067	3.871	9024
304.938	1.568	9140
306.506	1.001	9187
307.507	5.372	9217
312.879	1.668	9378
314.548	7.741	9428
322.289	5.772	9660
328.061	0.834	9833
328.895	2.769	9858
331.665	10.210	9941
341.875	6.206	10247
348.081	3.203	10433
351.284	5.105	10529
356.389	1.635	10682
358.024	2.803	10731
360.827	7.841	10815
368.668	12.412	11050
381.081	1.802	11422
382.882	8.742	11476
391.625	2.069	11738
393.693	3.971	11800
397.664	5.105	11919
402.769	2.736	12072
405.505	6.707	12154
412.212	1.702	12355
413.913	1.802	12406
415.715	5.339	12460
421.054	3.470	12620
424.524	1.368	12724
425.892	4.972	12765
430.864	1.668	12914
432.532	1.668	12964
434.200	6.206	13014
440.407	6.807	13200
447.213	5.472	13404
452.686	2.402	13568
455.088	1.969	13640
457.057	1.735	13699
458.792	1.435	13751
460.226	1.368	13794
461.594	4.004	13835
465.598	1.835	13955
467.434	5.205	14010
472.639	4.238	14166
476.876	5.372	14293
482.248	2.469	14454
484.718	4.271	14528
488.988	1.101	14656
490.090	4.705	14689
494.794	2.336	14830
497.130	1.401	14900
498.531	2.035	14942
500.567	3.637	15003
504.204	1.568	15112
505.772	2.936	15159
508.708	1.768	15247
510.477	3.837	15300
514.314	2.636	15415
516.950	1.668	15494
518.618	2.903	15544
521.521	2.936	15631
524.457	9.676	15719
534.134	5.672	16009
539.806	8.475	16179
548.281	6.473	16433
554.754	2.569	16627
557.323	1.568	16704
558.892	1.368	16751
560.260	1.935	16792
562.195	7.341	16850
569.536	7.407	17070
576.943	2.102	17292
579.045	3.103	17355
582.148	2.135	17448
584.284	1.869	17512
586.152	3.136	17568
589.289	4.838	17662
594.127	4.738	17807
598.865	8.308	17949
607.173	1.735	18198
608.908	1.435	18250
610.343	4.304	18293
614.647	8.108	18422
622.755	2.236	18665
624.991	3.103	18732
628.094	2.436	18825
630.530	2.502	18898
633.032	2.135	18973
635.168	1.602	19037
636.769	2.102	19085
638.872	1.735	19148
640.607	2.169	19200
642.775	2.169	19265
644.944	5.005	19330
649.949	3.804	19480
653.753	6.506	19594
660.260	2.302	19789
662.562	3.871	19858
666.432	2.269	19974
668.701	1.301	20042
670.003	3.804	20081
673.806	2.603	20195
676.409	2.569	20273
678.978	3.270	20350
682.248	2.369	20448
684.617	1.869	20519
686.486	3.770	20575
690.256	2.603	20688
692.859	4.271	20766
697.130	3.570	20894
700.700	2.636	21001
703.336	3.070	21080
706.406	1.869	21172
708.274	2.102	21228
710.376	5.472	21291
715.848	6.106	21455
