onset	duration	onset_frame
0.000	1.735	1
1.735	4.872	53
6.607	2.236	199
8.842	1.768	266
10.611	4.705	319
15.315	7.007	460
22.322	1.768	670
24.091	4.571	723
28.662	4.171	860
32.833	2.769	985
35.602	0.901	1068
36.503	2.236	1095
38.739	2.736	1162
41.475	2.069	1244
43.544	13.714	1306
57.257	1.702	1717
58.959	3.670	1768
62.629	2.236	1878
64.865	7.841	1945
72.706	4.771	2180
77.477	3.871	2323
81.348	4.605	2439
85.953	3.971	2577
89.923	3.770	2696
93.694	5.739	2809
99.433	1.201	2981
100.634	1.869	3017
102.502	2.035	3073
104.538	5.439	3134
109.977	2.436	3297
112.412	3.837	3370
116.249	6.240	3485
122.489	3.070	3672
125.559	1.835	3764
127.394	4.171	3819
131.565	3.637	3944
135.202	2.669	4053
137.871	5.672	4133
143.543	4.004	4303
147.547	5.272	4423
152.819	3.737	4581
156.556	4.104	4693
160.661	6.640	4816
167.300	3.270	5015
170.570	2.169	5113
172.739	1.502	5178
174.241	4.271	5223
178.512	2.736	5351
181.248	5.606	5433
186.853	2.469	5601
189.322	2.236	5675
191.558	4.271	5742
195.829	2.736	5870
198.565	5.072	5952
203.637	1.168	6104
204.805	4.271	6139
209.076	6.540	6267
215.615	3.203	6463
218.819	14.181	6559
232.999	2.135	6984
235.135	2.169	7048
237.304	1.468	7113
238.772	4.204	7157
242.976	5.372	7283
248.348	2.302	7444
250.650	11.745	7513
262.395	7.174	7865
269.569	3.370	8080
272.939	3.937	8181
276.877	2.236	8299
279.112	1.702	8366
280.814	1.068	8417
281.882	4.404	8449
286.286	4.638	8581
290.924	1.935	8720
292.859	7.374	8778
300.233	1.335	8999
301.568	2.469	9039
304.037	2.569	9113
306.606	1.735	9190
308.341	2.603	9242
310.944	4.805	9320
315.749	1.301	9464
317.050	5.072	9503
322.122	2.870	9655
324.991	4.271	9741
329.262	1.502	9869
330.764	1.468	9914
332.232	1.568	9958
333.800	4.338	10005
338.138	2.069	10135
340.207	4.671	10197
344.878	2.970	10337
347.848	5.706	10426
353.553	2.536	10597
356.089	4.638	10673
360.727	3.770	10812
364.497	3.270	10925
367.767	1.902	11023
369.669	7.808	11080
377.477	2.769	11314
380.247	3.670	11397
383.917	1.235	11507
385.151	3.537	11544
388.688	2.502	11650
391.191	1.535	11725
392.726	4.771	11771
397.497	1.235	11914
398.732	13.780	11951
412.512	6.039	12364
418.551	5.405	12545
423.957	2.035	12707
425.992	7.274	12768
433.266	4.905	12986
438.171	5.339	13133
443.510	3.270	13293
446.780	5.105	13391
451.885	5.439	13544
457.324	5.339	13707
462.662	4.104	13867
466.766	4.404	13990
471.171	1.335	14122
472.505	33.667	14162
506.172	2.569	15171
508.742	4.671	15248
513.413	8.175	15388
521.588	4.471	15633
526.059	2.903	15767
528.962	1.568	15854
530.530	3.537	15901
534.067	2.669	16007
536.736	3.871	16087
540.607	7.107	16203
547.714	1.835	16416
549.549	7.007	16471
556.556	7.074	16681
563.630	2.236	16893
565.865	9.176	16960
575.041	2.402	17235
577.444	3.237	17307
580.680	2.936	17404
583.616	5.539	17492
589.155	2.035	17658
591.191	5.806	17719
596.996	10.878	17893
607.874	10.444	18219
618.318	2.102	18532
620.420	5.239	18595
625.658	5.572	18752
631.231	3.036	18919
634.267	4.438	19010
638.705	8.709	19143
647.413	13.580	19404
660.994	1.768	19811
662.762	7.941	19864
670.703	7.674	20102
678.378	1.835	20332
680.213	4.438	20387
684.651	1.502	20520
686.152	1.502	20565
687.654	1.001	20610
688.655	2.502	20640
691.157	2.970	20715
694.127	7.541	20804
