onset	duration	onset_frame
0.000	1.034	1
1.034	2.769	32
3.804	2.536	115
6.340	2.903	191
9.243	3.437	278
12.679	5.305	381
17.985	1.668	540
19.653	2.736	590
22.389	10.511	672
32.900	3.770	987
36.670	6.406	1100
43.076	2.035	1292
45.112	8.008	1353
53.120	3.570	1593
56.690	5.439	1700
62.129	19.620	1863
81.748	0.667	2451
82.416	1.335	2471
83.750	0.701	2511
84.451	1.134	2532
85.585	1.068	2566
86.653	1.134	2598
87.788	1.268	2632
89.056	0.968	2670
90.023	1.068	2699
91.091	1.335	2731
92.426	0.834	2771
93.260	0.968	2796
94.227	1.235	2825
95.462	1.134	2862
96.597	1.134	2896
97.731	1.235	2930
98.966	1.168	2967
100.133	1.001	3002
101.134	1.134	3032
102.269	1.201	3066
103.470	1.101	3102
104.571	1.068	3135
105.639	1.268	3167
106.907	1.668	3205
108.575	0.834	3255
109.409	2.002	3280
111.411	9.610	3340
121.021	22.656	3628
143.677	2.035	4307
145.712	1.768	4368
147.481	2.936	4421
150.417	1.502	4509
151.918	7.641	4554
159.559	18.919	4783
178.478	4.238	5350
182.716	13.847	5477
196.563	2.302	5892
198.865	13.447	5961
212.312	6.807	6364
219.119	7.407	6568
226.526	3.637	6790
230.163	9.309	6899
239.473	21.255	7178
260.727	6.139	7815
266.867	1.869	7999
268.735	5.239	8055
273.974	6.707	8212
280.680	7.107	8413
287.788	2.169	8626
289.956	27.027	8691
316.983	14.281	9501
331.264	3.770	9929
335.035	9.109	10042
344.144	5.272	10315
349.416	23.390	10473
372.806	4.338	11174
377.143	2.135	11304
379.279	4.438	11368
383.717	7.708	11501
391.424	3.203	11732
394.628	1.935	11828
396.563	8.942	11886
405.505	10.644	12154
416.149	3.637	12473
419.786	3.704	12582
423.490	1.535	12693
425.025	1.535	12739
426.559	2.903	12785
429.462	5.038	12872
434.501	9.510	13023
444.010	2.736	13308
446.746	1.902	13390
448.648	3.704	13447
452.352	2.135	13558
454.487	11.178	13622
465.665	4.271	13957
469.936	3.370	14085
473.306	6.540	14186
479.846	9.843	14382
489.689	4.638	14677
494.327	2.803	14816
497.130	1.068	14900
498.198	4.071	14932
502.268	1.335	15054
503.603	2.502	15094
506.106	3.437	15169
509.542	4.171	15272
513.713	4.204	15397
517.917	10.043	15523
527.961	3.136	15824
531.097	4.137	15918
535.235	4.238	16042
539.472	4.938	16169
544.411	3.070	16317
547.480	3.437	16409
550.917	4.738	16512
555.655	4.004	16654
559.659	2.970	16774
562.629	1.368	16863
563.997	4.771	16904
568.768	5.739	17047
574.507	1.835	17219
576.342	1.702	17274
578.044	19.152	17325
597.197	2.035	17899
599.232	5.906	17960
605.138	3.070	18137
608.208	3.403	18229
611.611	9.776	18331
621.387	4.538	18624
625.925	7.608	18760
633.533	4.905	18988
638.438	4.071	19135
642.509	2.369	19257
644.878	6.773	19328
651.651	4.872	19531
656.523	2.069	19677
658.591	14.748	19739
