episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s5e10a	1	1	0.0	66.0	66.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
s5e10a	1	2	66.0	97.0	31.0	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
s5e10a	2	3	97.0	142.0	45.0	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s5e10a	3	4	142.0	145.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e10a	4	5	145.0	206.0	61.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s5e10a	4	6	206.0	255.0	49.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s5e10a	4	7	255.0	263.0	8.0	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s5e10a	4	8	263.0	279.0	16.0	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s5e10a	5	9	279.0	281.0	2.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e10a	6	10	281.0	307.0	26.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e10a	7	11	307.0	320.0	13.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False
s5e10a	7	12	320.0	347.0	27.0	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False
s5e10a	7	13	347.0	366.0	19.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False
s5e10a	7	14	366.0	372.0	6.0	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False
s5e10a	8	15	372.0	375.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e10a	9	16	375.0	451.0	76.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s5e10a	10	17	451.0	506.0	55.0	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	True	False	False	False	False	False	False
s5e10a	10	18	506.0	517.0	11.0	False	True	True	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s5e10a	11	19	517.0	520.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e10a	12	20	520.0	593.0	73.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s5e10a	13	21	593.0	622.0	29.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e10a	14	22	622.0	650.0	28.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s5e10a	14	23	650.0	664.0	14.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False
