episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s5e02b	1	1	0.0	4.0	4.0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e02b	1	2	4.0	13.0	9.0	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s5e02b	1	3	13.0	28.0	15.0	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s5e02b	1	4	28.0	92.0	64.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e02b	1	5	92.0	95.0	3.0	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e02b	1	6	95.0	106.0	11.0	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e02b	1	7	106.0	130.0	24.0	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
s5e02b	1	8	130.0	219.0	89.0	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s5e02b	2	9	219.0	223.0	4.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e02b	3	10	223.0	248.0	25.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s5e02b	3	11	248.0	302.0	54.0	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s5e02b	3	12	302.0	331.0	29.0	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s5e02b	4	13	331.0	334.0	3.0	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e02b	5	14	334.0	388.0	54.0	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s5e02b	5	15	388.0	400.0	12.0	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	False	False
s5e02b	5	16	400.0	430.0	30.0	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s5e02b	5	17	430.0	683.0	253.0	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s5e02b	6	18	683.0	705.0	22.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s5e02b	6	19	705.0	752.0	47.0	False	True	False	False	True	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s5e02b	6	20	752.0	781.0	29.0	True	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
