episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s5e03b	1	1	0.0	57.0	57.0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	1	2	57.0	103.0	46.0	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e03b	1	3	103.0	123.0	20.0	False	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e03b	1	4	123.0	193.0	70.0	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	1	5	193.0	210.0	17.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	1	6	210.0	237.0	27.0	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s5e03b	2	7	237.0	241.0	4.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e03b	3	8	241.0	256.0	15.0	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	9	256.0	273.0	17.0	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	10	273.0	285.0	12.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	11	285.0	309.0	24.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	12	309.0	323.0	14.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	13	323.0	339.0	16.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	14	339.0	354.0	15.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	15	354.0	372.0	18.0	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	16	372.0	389.0	17.0	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	17	389.0	416.0	27.0	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	18	416.0	434.0	18.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	19	434.0	438.0	4.0	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	20	438.0	514.0	76.0	False	True	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	3	21	514.0	522.0	8.0	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e03b	3	22	522.0	570.0	48.0	False	True	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True
s5e03b	3	23	570.0	657.0	87.0	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e03b	4	24	657.0	697.0	40.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
