episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s5e11b	1	1	0.0	32.0	32.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s5e11b	2	2	32.0	34.0	2.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e11b	3	3	34.0	109.0	75.0	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False
s5e11b	3	4	109.0	114.0	5.0	False	True	True	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s5e11b	3	5	114.0	121.0	7.0	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s5e11b	3	6	121.0	146.0	25.0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s5e11b	4	7	146.0	149.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e11b	5	8	149.0	166.0	17.0	True	False	False	True	False	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s5e11b	5	9	166.0	316.0	150.0	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True
s5e11b	5	10	316.0	324.0	8.0	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False
s5e11b	5	11	324.0	366.0	42.0	False	False	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False	False	False
s5e11b	5	12	366.0	380.0	14.0	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s5e11b	6	13	380.0	383.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e11b	7	14	383.0	408.0	25.0	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e11b	7	15	408.0	421.0	13.0	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s5e11b	8	16	421.0	488.0	67.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s5e11b	9	17	488.0	585.0	97.0	True	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s5e11b	9	18	585.0	598.0	13.0	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s5e11b	9	19	598.0	611.0	13.0	False	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s5e11b	9	20	611.0	697.0	86.0	False	False	True	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s5e11b	9	21	697.0	714.0	17.0	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s5e11b	9	22	714.0	724.0	10.0	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s5e11b	10	23	724.0	752.0	28.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False
