h	w	p
215	359	1
215	357	1
212	358	1
208	362	1
233	324	3
239	315	2
239	314	3
239	315	3
239	322	2
239	328	2
239	332	2
239	333	2
110	310	2
100	306	2
96	306	2
96	306	2
96	310	2
98	310	2
98	313	2
98	313	1
100	314	1
100	314	1
100	314	1
102	314	1
102	314	1
104	314	1
104	314	1
106	313	1
106	310	1
108	310	1
110	310	1
110	310	1
110	309	1
112	306	1
112	306	1
112	306	1
112	306	1
114	306	1
114	306	1
114	308	1
114	308	1
116	309	1
116	309	1
116	309	1
116	309	1
116	309	1
116	310	1
116	310	1
116	310	1
116	310	1
116	310	1
116	310	1
116	310	1
114	310	1
114	310	1
114	310	1
114	309	1
114	308	1
112	306	1
112	306	1
112	305	2
180	449	2
180	446	2
180	440	1
180	437	1
180	433	1
180	433	1
180	431	1
180	431	1
178	433	1
178	433	1
178	433	1
176	433	1
176	434	1
176	434	1
176	435	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
175	437	1
175	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
176	437	1
178	437	1
178	437	1
176	437	1
176	437	1
176	437	1
176	437	1
175	437	1
174	437	1
174	437	1
174	437	1
174	438	1
174	438	1
174	438	1
174	438	1
174	438	1
172	438	1
172	438	1
172	438	1
172	438	1
172	438	1
172	438	1
172	438	1
174	438	1
174	438	1
174	438	1
174	439	1
172	438	1
172	439	1
172	439	1
172	439	1
174	440	1
174	440	1
174	440	1
174	440	1
176	442	1
178	443	1
178	443	1
178	443	1
178	444	1
178	444	1
179	444	1
180	446	1
180	446	1
180	446	1
182	448	1
180	449	1
180	451	1
178	453	1
178	455	1
178	456	1
176	457	1
170	460	2
168	461	2
112	265	2
114	265	2
114	265	2
114	265	2
114	265	2
116	265	2
116	265	2
116	265	2
116	267	2
116	267	2
116	268	2
116	268	2
118	268	2
118	269	2
118	270	2
118	270	2
118	270	2
118	272	2
118	272	2
118	272	2
118	273	2
120	273	2
120	273	2
120	273	2
120	274	2
120	274	2
120	274	2
120	274	2
120	276	2
118	277	2
120	277	2
120	277	2
118	277	2
118	277	2
118	277	2
116	277	2
114	278	2
114	278	2
112	278	2
112	278	2
110	278	2
110	278	2
108	277	2
108	277	2
108	276	2
106	276	2
106	274	2
106	274	2
106	274	2
106	274	2
106	273	2
106	272	2
106	270	2
106	269	2
108	267	2
108	265	2
108	265	2
108	264	2
108	263	2
110	261	2
110	261	2
110	259	2
110	256	2
110	256	2
