h	w	p
215	359	1
215	359	1
223	362	1
233	366	1
237	365	2
379	369	5
349	354	2
349	346	2
206	283	2
203	283	2
205	283	2
207	283	2
205	279	2
203	279	2
202	278	2
200	274	2
201	274	2
200	270	3
200	270	3
200	270	4
229	324	4
227	324	4
227	323	4
225	323	4
221	319	4
225	323	4
225	324	4
221	324	3
221	324	2
219	324	2
219	324	2
217	324	2
217	324	2
215	327	2
215	327	2
213	328	2
211	332	2
207	337	2
202	342	1
196	349	1
192	352	1
190	354	1
190	356	1
190	358	1
190	360	1
190	362	1
190	364	1
190	365	1
190	366	1
190	366	1
190	366	1
190	366	1
190	366	1
190	365	1
190	365	1
192	365	1
194	365	1
196	365	1
200	362	1
194	359	1
190	353	1
184	346	1
182	344	1
178	339	2
176	337	2
174	335	2
172	335	2
172	333	2
170	333	2
170	332	2
170	330	3
170	331	3
170	331	3
170	333	3
172	335	3
227	366	3
223	366	3
218	366	2
215	365	1
213	365	1
206	362	1
206	363	1
206	363	1
204	363	1
200	362	1
200	362	1
200	362	1
198	362	1
196	363	1
194	365	1
194	364	1
196	364	1
194	365	1
192	366	1
190	367	1
188	367	1
184	368	1
182	368	1
182	370	1
182	370	1
180	370	1
180	370	1
180	369	1
178	368	1
178	368	1
178	368	1
178	367	1
178	367	1
178	366	1
178	365	1
178	364	1
180	364	1
182	364	1
182	363	1
182	362	1
182	361	1
184	361	2
182	361	2
184	361	2
182	359	1
184	359	2
184	359	2
180	357	2
180	357	2
178	356	3
176	355	3
176	354	3
174	351	3
172	349	3
170	346	3
168	344	3
166	342	3
162	337	3
154	332	3
144	324	4
138	319	4
136	319	4
134	318	4
130	315	4
126	314	4
124	313	4
122	312	2
120	312	2
118	312	3
116	310	4
112	310	4
112	312	4
112	312	5
110	312	5
110	313	5
108	314	5
108	314	5
106	314	5
106	315	5
106	317	5
106	317	4
106	318	3
106	319	3
104	319	3
104	321	3
104	321	3
102	322	2
102	323	2
104	324	1
104	324	1
104	326	1
106	327	1
106	328	1
106	330	1
106	331	1
108	332	1
108	333	1
108	333	1
110	333	1
112	335	1
114	336	1
116	337	1
116	337	1
116	337	1
114	337	1
114	337	1
112	336	1
112	336	1
112	333	1
112	333	1
112	333	1
112	333	1
112	333	1
110	333	1
112	333	1
112	333	1
112	333	1
112	333	1
112	335	1
112	335	1
112	333	1
112	333	1
110	333	1
110	333	1
110	333	1
110	333	1
110	332	1
110	332	1
112	331	1
112	331	1
112	328	1
112	328	1
112	327	1
112	324	1
112	324	1
112	322	1
112	321	1
112	319	1
112	318	1
112	317	1
112	315	1
112	315	1
112	314	1
112	313	1
112	310	1
112	310	1
114	310	1
114	310	1
116	310	1
116	310	1
116	309	1
118	309	1
118	310	1
120	310	1
122	310	1
124	312	1
124	312	1
126	314	1
128	315	1
128	315	1
130	317	1
132	319	1
132	319	1
132	319	1
132	321	1
134	323	1
134	324	1
134	324	1
134	327	1
134	328	1
136	331	1
136	333	1
136	336	1
136	341	1
138	344	1
138	346	1
138	349	1
138	352	1
140	356	1
142	358	1
144	361	1
144	362	1
146	366	1
148	367	1
150	367	1
150	368	1
152	370	1
152	370	1
150	367	1
148	365	1
146	362	1
142	359	1
138	356	1
134	351	1
128	347	1
120	342	1
112	338	1
108	335	1
106	333	1
104	332	1
102	331	1
102	331	1
102	330	1
102	330	1
104	331	1
104	331	1
104	331	1
106	331	1
106	331	1
106	332	1
106	332	1
106	332	1
106	332	1
108	332	1
108	332	1
108	332	1
106	333	1
106	333	1
106	333	1
104	333	1
104	333	1
102	333	1
100	333	1
100	333	1
100	334	1
98	335	1
96	335	1
96	335	1
94	335	1
92	335	1
92	336	1
90	336	1
90	336	1
88	335	1
88	335	1
88	336	1
86	336	1
86	335	1
86	335	1
86	336	1
86	336	1
86	336	1
86	336	1
84	336	1
84	337	1
84	337	1
84	339	1
84	340	1
86	341	1
86	342	1
86	343	1
86	344	1
86	346	1
88	346	1
86	348	1
88	348	1
88	349	1
90	350	1
90	351	1
92	351	1
94	351	1
96	350	1
96	350	1
98	350	1
100	349	1
104	348	1
106	348	1
108	346	1
110	346	1
112	345	1
114	344	1
116	344	1
118	343	1
120	342	1
120	342	1
120	342	1
122	342	1
124	341	1
124	341	1
126	341	1
126	340	1
126	340	1
128	339	1
128	339	1
128	338	1
128	337	1
130	337	1
130	336	1
130	335	1
130	334	1
130	333	1
130	333	1
132	333	1
132	333	1
132	333	1
132	333	1
132	333	1
132	333	1
132	333	1
132	333	1
134	333	1
134	333	1
134	333	1
134	335	1
134	336	1
136	336	1
136	337	1
134	338	1
134	339	1
134	339	1
132	340	1
132	341	1
132	341	1
132	341	1
130	342	1
130	342	1
130	342	1
128	342	1
128	342	1
128	342	1
126	342	1
126	342	1
126	341	1
124	340	1
122	340	1
122	339	1
120	337	1
118	337	1
116	336	1
114	335	1
112	333	1
112	333	1
110	331	1
106	328	1
104	328	1
104	326	1
102	324	1
102	324	1
102	324	1
102	323	1
102	323	1
102	322	1
102	321	1
102	319	1
104	319	1
104	319	1
106	319	1
106	318	1
108	318	1
110	318	1
112	319	1
114	319	1
116	319	1
118	319	1
120	319	1
122	321	1
126	322	1
128	322	1
128	323	1
134	324	1
138	327	1
144	330	1
144	331	1
146	333	1
152	335	1
156	336	1
162	338	1
164	339	1
164	340	1
170	342	1
174	342	1
178	343	1
180	344	1
180	344	1
182	345	1
186	346	1
188	347	2
190	347	2
190	348	2
190	348	2
195	350	3
198	351	3
303	117	3
303	117	3
303	117	3
303	116	3
263	366	3
265	366	3
265	367	3
263	368	3
265	370	3
267	370	3
269	371	3
269	371	3
269	371	2
271	372	3
269	375	3
267	377	3
265	379	2
263	380	2
255	383	2
249	385	2
247	388	2
245	388	2
245	388	2
243	388	2
241	386	2
243	386	1
243	385	1
243	385	1
241	384	1
241	383	1
241	383	1
243	383	1
241	381	1
243	379	1
245	379	1
245	376	1
245	375	1
