h	w	p
215	359	1
219	361	1
213	374	1
213	383	1
207	406	2
146	353	2
144	357	2
144	361	3
144	365	2
291	345	3
291	346	3
110	447	3
108	451	2
106	456	2
106	461	1
106	464	1
106	466	1
108	467	1
106	469	1
106	469	1
106	470	1
106	471	1
106	473	1
108	471	1
108	471	1
108	473	1
108	473	1
108	473	1
108	473	1
110	473	1
110	473	1
110	473	1
110	473	1
108	471	1
108	471	1
108	470	1
108	470	1
108	469	1
108	470	1
106	471	1
108	471	1
108	471	1
110	471	1
110	471	1
110	470	1
110	470	1
110	469	1
112	470	1
112	470	1
112	470	1
114	471	1
114	471	1
116	471	1
116	471	1
116	470	1
118	469	1
118	469	1
118	467	1
118	465	1
120	464	1
120	462	1
122	460	1
122	460	1
124	458	1
126	455	1
128	453	1
128	451	1
128	449	1
130	447	1
130	446	1
132	446	1
132	446	1
132	444	1
134	444	1
134	443	1
136	442	1
136	442	1
138	442	1
138	442	1
140	442	1
140	442	1
140	442	1
140	442	1
140	442	1
140	442	1
140	442	1
140	442	1
138	440	1
140	440	1
140	440	1
138	442	1
138	440	1
136	438	1
134	437	1
134	434	1
132	434	1
132	433	1
132	433	1
132	430	1
132	428	1
132	428	1
132	425	1
132	424	1
132	424	1
130	422	1
130	421	1
132	420	1
132	419	1
132	419	1
132	419	1
132	419	1
132	417	1
132	417	1
132	417	1
132	417	1
130	419	1
130	419	1
128	421	1
128	422	1
126	424	1
124	425	1
122	428	1
120	431	1
118	433	1
114	437	1
112	440	1
110	444	1
110	447	1
108	451	1
108	453	1
110	455	1
110	455	1
110	456	1
112	458	1
112	458	1
112	458	1
112	458	1
114	458	1
114	457	1
114	457	1
114	456	1
114	455	1
116	455	1
116	455	1
116	453	1
120	451	1
122	448	1
124	446	1
126	442	1
130	438	1
130	435	1
132	433	1
134	431	1
136	429	1
138	428	1
140	426	1
140	424	1
142	424	1
144	422	1
144	422	1
144	421	1
144	420	1
144	420	1
142	420	1
140	419	1
140	419	1
140	419	1
138	419	1
140	419	1
140	419	1
138	420	1
138	421	1
138	422	1
138	422	1
136	424	1
136	424	1
136	425	1
136	428	1
136	429	1
138	431	1
138	433	1
138	433	1
138	434	1
140	435	1
138	435	1
138	435	1
138	435	1
138	435	1
136	434	1
134	433	1
132	433	1
132	431	1
132	429	1
132	429	1
134	428	1
134	425	1
134	424	1
136	424	1
134	422	1
134	421	1
134	420	1
136	420	1
136	419	1
138	420	1
140	420	1
142	420	1
142	421	1
144	421	1
144	422	1
144	422	1
142	422	1
142	422	1
142	424	1
142	424	1
142	424	1
142	424	1
142	424	1
140	424	1
140	425	1
140	425	1
136	424	1
136	425	1
136	425	1
136	426	1
134	426	1
132	426	1
132	426	1
132	426	1
132	426	1
130	426	1
130	426	1
130	428	1
130	428	1
130	428	1
130	428	1
130	428	1
130	428	1
130	428	1
128	428	1
128	428	1
