h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
221	362	1
231	370	1
267	383	2
267	388	1
269	397	3
271	401	3
263	189	2
262	189	2
263	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	189	2
261	188	2
261	188	2
261	188	2
261	188	2
261	187	2
261	187	2
261	187	2
261	187	2
261	186	2
261	186	2
261	186	2
261	186	2
261	186	2
261	185	2
261	184	2
261	184	1
262	184	1
262	184	1
263	184	1
263	184	1
263	184	1
263	184	1
264	184	1
265	184	1
265	184	1
265	184	1
265	184	1
266	184	1
266	184	1
267	184	1
267	184	1
267	184	1
267	184	1
267	186	1
267	186	1
267	186	1
267	186	1
267	187	1
267	187	1
266	188	1
265	189	1
265	189	1
265	191	1
265	192	2
265	192	3
263	193	3
263	193	4
263	193	5
263	193	6
273	416	5
271	417	4
273	416	3
273	416	3
273	415	3
275	413	2
275	412	2
275	412	3
275	411	2
277	410	2
277	407	2
279	406	2
279	402	2
281	401	2
281	401	2
281	399	3
281	398	3
281	399	3
281	399	4
279	398	5
204	505	2
204	505	2
204	505	2
204	505	1
204	503	1
204	503	1
204	502	1
204	501	1
206	501	1
206	501	1
206	501	1
207	500	1
207	500	1
207	500	1
206	498	1
206	497	1
204	496	1
203	496	1
203	496	1
202	494	1
200	491	1
198	491	1
198	491	1
196	488	1
194	487	2
192	484	2
192	484	2
186	483	2
178	482	2
172	482	2
162	482	1
166	474	1
172	460	1
170	460	1
168	455	1
166	451	1
166	448	1
166	448	1
164	448	1
160	451	1
158	451	1
160	451	1
160	451	1
160	448	1
162	448	1
162	446	1
164	446	1
162	442	2
162	442	2
162	439	2
162	438	2
164	437	2
195	225	2
195	225	2
196	225	2
195	223	2
195	222	2
160	433	2
158	433	2
158	433	2
158	433	2
160	433	2
160	434	2
160	434	2
160	434	2
160	433	2
160	434	2
162	434	2
162	434	2
162	433	2
162	433	2
162	433	2
162	433	2
164	433	2
164	433	2
164	433	2
164	430	2
162	429	2
162	428	1
162	428	1
162	428	1
162	428	1
160	425	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
158	424	1
160	424	1
160	424	1
160	424	1
160	424	1
160	424	1
160	421	1
160	421	1
160	421	1
160	421	1
160	421	1
160	421	1
160	424	1
160	424	1
160	424	1
160	424	1
160	424	1
160	424	1
160	424	1
160	424	2
160	424	2
160	425	2
160	425	2
160	428	2
160	428	2
160	428	2
158	428	2
158	428	2
158	428	2
213	201	2
214	201	2
215	202	2
215	202	2
215	202	2
216	202	2
216	202	2
216	204	2
216	205	2
217	206	2
218	207	2
219	207	2
156	428	2
156	428	2
156	428	2
156	428	2
156	429	2
156	429	2
156	429	2
223	216	2
223	218	2
223	220	2
223	220	2
223	220	2
222	220	2
154	430	2
154	430	2
154	430	2
154	430	2
154	430	2
154	431	2
154	431	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
154	433	2
204	225	2
201	224	3
197	220	2
197	220	2
164	506	2
163	509	2
163	511	2
163	512	2
162	514	2
162	515	2
162	516	2
162	517	2
163	518	2
163	518	2
162	518	2
166	216	2
165	216	2
164	216	2
162	216	2
163	216	2
163	216	2
162	216	2
162	216	2
159	214	2
158	211	2
158	211	2
158	210	2
156	207	2
170	510	2
172	510	2
172	510	2
168	510	2
166	510	2
164	510	2
163	510	2
142	198	2
138	193	2
136	193	2
130	189	2
144	193	2
144	193	5
114	187	5
261	306	5
263	306	4
263	308	3
263	308	3
265	306	2
265	310	2
265	314	2
263	317	3
265	315	3
265	318	1
265	321	1
265	323	1
265	324	1
267	323	1
267	324	1
265	330	1
265	333	1
265	335	1
265	336	1
265	340	1
265	342	1
265	346	2
265	347	3
267	346	3
267	349	3
267	352	3
265	355	3
265	357	3
263	360	3
263	362	2
261	367	1
259	371	1
257	374	2
257	374	2
257	374	1
255	376	1
255	377	1
255	379	1
253	379	1
253	379	1
253	380	1
253	381	1
251	383	1
251	383	1
251	383	1
251	383	1
249	384	1
249	384	2
249	385	2
250	385	2
249	388	2
249	388	2
249	388	2
249	389	3
251	390	3
251	392	3
250	392	3
251	392	3
251	393	2
251	395	1
251	395	1
251	397	1
251	397	2
251	398	1
249	399	1
249	401	1
249	401	1
249	401	1
249	402	1
248	403	1
247	404	1
247	406	1
247	406	1
247	406	1
247	406	2
247	406	2
247	408	2
247	407	2
249	406	3
245	410	2
243	410	2
311	324	2
309	318	2
307	314	3
301	315	1
297	324	1
295	337	1
293	341	1
293	342	1
291	351	1
287	355	1
281	357	1
279	355	1
277	354	1
269	356	1
251	363	1
241	366	1
237	366	1
235	365	1
231	365	1
221	367	1
210	370	1
172	372	1
170	374	1
166	374	1
160	372	1
156	372	1
154	372	1
158	372	1
158	374	1
152	374	1
148	374	1
144	374	1
146	374	1
146	374	1
146	374	1
148	374	1
152	374	1
154	374	1
152	374	1
154	372	1
154	371	1
156	370	1
156	366	1
150	365	1
148	365	1
148	363	1
148	362	1
146	361	1
146	359	1
146	357	1
146	356	1
148	355	1
148	354	1
146	353	1
146	352	1
146	351	1
