episode_id	onset	duration	talking	speech	man_speaking	woman_speaking	baby	shout	laughter	cry	singing	kids	groan	whistling	breathing	walking	mouth_sounds	fart	hands	heartbeat	cheering	crowd	mammal	dog_bark	cat	rooster	duck	bird	music	musical_instrument	guitar	piano	organ	electronic_instrument	percussion	bell	ambient_music	weather	wind	rain	river	wave	thunder	river_sea	fire	boat	car	traffic	car_honk	emergency_vehicle	train	cycling	engine	door	doorbell	knock	dishes	radio_tv	dryer_vacuum	zipper	keys	alarm	telephone	whistle	mechanisms	tools	boom	bang	glass	water	beep	silence	sudden_noise	db
s05e23c	0.0	5.0	0.8298845	0.8298845	0.0029878756	0.09254514	0.0010139481	0.0015730389	0.0017698564	0.00037731373	0.005398813	0.09908054	0.00016378297	0.00010018746	0.0019049267	0.003580037	0.0009961169	0.0013761774	0.0048906384	0.00019765373	0.00018475654	0.00035326762	0.010048612	0.010048612	0.000652259	0.0016566347	0.0011191011	0.0018077829	0.032185767	0.0030779864	0.00089100143	0.00091343845	0.00044769637	0.0006386309	0.0013256245	0.001409736	0.0004098188	0.0046602297	0.0013921824	0.0046602297	0.0009746556	0.0004175979	0.0011043083	0.0009746556	0.0012302399	0.0007272869	0.0019752826	0.00010422614	0.000116765696	0.0003240519	0.00077297713	0.001032114	0.00039963654	0.0009803057	0.00047795704	0.0010256232	0.0008781031	0.0031397406	0.0008079577	0.024855953	0.00012636608	0.0006997705	0.001395905	0.00014246663	0.0035659198	0.0003551695	0.00014715493	0.00034638465	0.00047333224	0.0014437421	0.0006692516	0.001315773	0.0052861758	-22.233179092407227
s05e23c	5.0	5.0	0.8678778	0.8678778	0.04016651	0.06979542	0.00085173675	0.0034411096	0.20427853	0.001615182	0.0014991267	0.0053591207	0.0024612339	0.00030686738	0.0051661353	0.0011895031	0.0028238879	0.0012255178	0.0010225343	0.00068590307	0.0029551168	0.052117378	0.0069230553	0.0031558466	0.0013979777	0.0009696143	0.000971422	0.0010691086	0.045286637	0.003942264	0.0015692704	0.00069939386	0.00034014307	0.0006595247	0.0013692146	0.00022680147	0.00034710168	0.0009335517	0.0002822054	0.0009335517	0.0015684293	0.00063466234	0.00029394036	0.0015684293	0.00047868816	0.0012423736	0.0038979135	0.00054839713	0.00030915166	0.00066705217	0.0024805642	0.0007226704	0.0019708308	0.004737091	0.0012257975	0.001031232	0.00042793585	0.009233505	0.00073086715	0.009112698	0.00034586416	0.001213985	0.0018648482	0.000265314	0.001991105	0.00079033204	0.00044624857	0.0010071486	0.0019303838	0.002450086	0.0026578242	0.00026216908	0.0026578242	-19.85104751586914
s05e23c	10.0	5.0	0.86566395	0.86566395	0.008377981	0.080751784	0.0011528066	0.0017035339	0.055042233	0.005247374	0.0044826358	0.029471455	0.0047756755	0.00014619844	0.008446522	0.0053197187	0.0019349535	0.0023478454	0.0014856855	0.00035971726	0.0013765404	0.002956556	0.008609416	0.0050604763	0.0016912266	0.0018915993	0.00090293953	0.002719817	0.051736616	0.0040388755	0.0013700925	0.0010847703	0.00040510815	0.00078425783	0.0008836965	0.00018128702	0.00042543618	0.0025689343	0.0005146582	0.0025689343	0.0015140799	0.00051764486	0.0006238049	0.0015140799	0.0015988044	0.0013526427	0.0052419263	0.00026854454	0.00045044313	0.0003607348	0.0012647778	0.0007967364	0.00129104	0.008892882	0.0019108288	0.0032962926	0.00058364164	0.0026061633	0.0009689637	0.025473822	0.00019726533	0.00068028294	0.0017999953	0.00017441923	0.0016847413	0.0002631234	0.0007971222	0.0020809497	0.00092853437	0.0056477324	0.0040796315	0.0009527939	0.0043133115	-20.340700149536133
s05e23c	15.0	5.0	0.8082027	0.8082027	0.005191222	0.24242368	0.00037232804	0.0005077701	0.00082821643	0.001180119	0.0027665733	0.021151654	0.00061334413	0.0002587474	0.001281222	0.0018332971	0.0009928595	0.00025864432	0.0011443949	0.00044760844	0.00023219749	0.0010143719	0.0075569227	0.0075569227	0.001425687	0.0028547852	0.0016334319	0.0028547852	0.040149223	0.004479479	0.0013463727	0.00076216756	0.0008184989	0.0007493329	0.0010345614	0.00077701465	0.00034568302	0.002219694	0.0009936809	0.002219694	0.0011748822	0.0007418653	0.00076925923	0.0011748822	0.000583793	0.0027442283	0.0065126223	0.00022930196	0.00027360427	0.0008969308	0.0016735347	0.00046539004	0.0011447393	0.00091347325	0.00072699727	0.001131273	0.0005338582	0.005640836	0.0016397466	0.04226373	0.00010021985	0.0019694339	0.0035321733	0.0003705533	0.0026749147	0.0005369784	0.00023505153	0.0009908165	0.0006555963	0.003701985	0.0007845097	0.000725082	0.008205978	-20.88740539550781
s05e23c	20.0	5.0	0.8680527	0.8680527	0.029203434	0.061683685	0.00093896466	0.0005693535	0.000905714	0.0026711202	0.002245767	0.013667425	0.0007207336	0.0008283483	0.004161218	0.0013560873	0.0012938972	0.0008349124	0.0011683946	0.00014369629	0.00011056583	0.0006720139	0.01166749	0.01166749	0.0031855695	0.0007642166	0.0013375474	0.0013375474	0.011720947	0.004340562	0.0017737207	0.0011941202	0.00055609574	0.000969996	0.00068612176	0.0007470541	0.0001645847	0.015547756	0.0010364752	0.015547756	0.0021705725	0.00054719264	0.004264412	0.0021705725	0.0012365315	0.0010559487	0.002367519	0.00016657588	0.00011377252	0.0004062905	0.00087498943	0.0007470541	0.00034470262	0.001234906	0.0003139479	0.0012414238	0.0003318378	0.0025320156	0.00039124	0.005605779	0.00014045976	0.00041920846	0.006888535	0.00017070601	0.0016844502	0.0002305454	0.000198236	0.00043714643	0.0007216436	0.003622668	0.00061750074	0.0023499138	0.0039640376	-21.234703063964844
s05e23c	25.0	5.0	0.5037727	0.5037727	0.00065280526	0.012069711	0.00012171888	0.00010249103	0.00032700234	5.916463e-05	0.0045491336	0.006350444	0.00025637282	4.1643656e-05	0.00028458008	0.0021001028	0.00043156257	0.00033946164	0.00024811155	7.1041344e-05	0.0001612208	0.0005444727	0.0030884612	0.0006626763	0.00047328192	0.0003467777	0.00017807269	0.00037053582	0.010643585	0.0019905877	0.00081017154	0.00056310534	0.0011123726	0.0006893355	0.00053002377	0.00042789875	0.00015593774	0.0005038127	0.0005038127	0.00044628538	0.0009965773	0.00011380376	0.00020645415	0.0009965773	0.00063447305	0.0038262552	0.0008923753	6.965396e-05	3.872505e-05	0.0003079004	0.00072790193	0.0013126726	0.00022852847	0.004148079	0.0003651922	0.037634566	0.021083588	0.00018806478	0.00028588975	0.0006153068	0.0002603306	0.00037455806	0.0032832357	4.473172e-05	0.0058841417	0.012088353	9.106669e-05	0.0009782098	0.0041656867	0.010453666	0.0031636788	0.0028125218	0.08140433	-22.34699249267578
s05e23c	30.0	5.0	0.775659	0.775659	0.009537578	0.002986298	0.000274662	0.00065639627	0.0031981466	0.00089969113	0.0017560716	0.010135874	0.00047384526	5.9085134e-05	0.0053495495	0.026813734	0.0002863909	6.0823833e-05	0.00025056847	0.00017757082	0.00018687874	0.0004930473	0.024562705	0.024562705	0.0018179476	0.006909955	0.00071257295	0.03932329	0.024155412	0.0017039315	0.0013878542	0.00075209286	0.00048636296	0.00049091916	0.001392854	0.00028448866	0.0012907615	0.008232465	0.0020840643	0.008232465	0.00019029317	0.00034027034	0.004380989	0.00034027034	0.007215494	0.0029416026	0.0059641637	4.7094763e-05	0.0006468499	0.0002553653	0.0029913224	0.007706123	0.00475127	0.62142044	0.0031814717	0.023569549	0.00043250096	0.0006716093	0.00023859995	0.00011967535	0.0017621608	0.00046844129	0.00035514848	0.00018824975	0.0042282576	0.0012134683	0.0033886172	0.15152119	0.0012904966	0.0021451714	0.0006475719	0.0011381665	0.15152119	-24.611469268798828
s05e23c	35.0	5.0	0.8764212	0.8764212	0.023581188	0.035715353	0.00020216548	0.0024859703	0.27922907	0.00082621904	0.0010463528	0.0038424344	0.00041035045	0.00030339658	0.0010511617	0.0030182148	0.009721128	0.000574373	0.0010859122	0.0002008214	0.0010199745	0.10161451	0.0049224175	0.0049224175	0.0012048824	0.0015850391	0.00024755957	0.0017802209	0.024765443	0.0033329544	0.0015920413	0.00050577155	0.00017999041	0.0005761849	0.00060615974	0.00021221147	0.00015126275	0.00052158406	0.0003234004	0.00045430186	0.0007280962	0.00031693658	0.00013878784	0.0007280962	0.0012658781	0.001160161	0.0013394934	0.00021326238	0.0002942729	0.00017279055	0.0010687934	0.0012460961	0.0007540262	0.0060927556	0.00031090263	0.0008056808	0.00065827224	0.002368641	0.0001418542	0.014556563	0.0055326903	0.00065665314	0.00017608942	0.00027677944	0.0021776666	0.000629233	0.00033341255	0.0026078396	0.002838034	0.0171013	0.007655609	0.00015291292	0.007655609	-25.37064552307129
s05e23c	40.0	5.0	0.80271316	0.80271316	0.027106155	0.007016767	0.00040538516	0.008645608	0.144727	0.0014784539	0.0710782	0.001892707	0.0002726699	0.00022732084	0.00049313233	0.0026359241	0.001481956	0.0006735242	0.0051325187	0.0014656355	0.014188297	0.021493725	0.003981175	0.0011875095	0.00039013443	0.0009628729	0.0003040371	0.0021531763	0.7948036	0.06500486	0.016178856	0.0017585928	0.00024150388	0.0017715363	0.035392314	0.00082727586	0.007535731	0.0010932069	0.00080997666	0.0010932069	0.0014563494	0.0021986146	0.0003092342	0.0021986146	0.0006989614	0.0027058995	0.009855755	0.0006597463	0.00063448003	0.00022448249	0.0029270854	0.0027390812	0.0019132511	0.0048046317	0.0007003215	0.003680145	0.00035593027	0.0026961186	0.0012463013	0.0008510594	0.0006478275	0.0012461779	0.00034635232	0.00018151863	0.0009752361	0.0010740827	0.000714653	0.0016151053	0.0015156334	0.0033755854	0.013663023	0.00022711483	0.013663023	-21.26068115234375
s05e23c	45.0	5.0	0.65960014	0.65960014	0.0023126649	0.001304934	0.000237233	0.002698706	0.00059035583	0.00019517198	0.042687148	0.0047632223	0.00033798203	0.00011737634	0.0005365957	0.03311792	0.00075685175	7.749908e-05	0.0010068192	0.00024598202	0.0033974808	0.021101726	0.12131442	0.0069743847	0.0010241708	0.0012789706	0.0013237345	0.0013237345	0.63454455	0.015998762	0.004487588	0.00036783528	0.00038025377	0.0005882832	0.004327629	0.024310276	0.0056291413	0.0014032157	0.0013972337	0.0006080565	0.0006713549	0.0009246806	0.00011116896	0.0009246806	0.0015324792	0.0044354135	0.005502864	0.00021033925	0.00024193093	0.00034508324	0.0005858076	0.008835004	0.00095174636	0.0032396195	0.00084918004	0.010966314	0.0025930528	0.00030385828	4.348476e-05	0.00081280415	0.0017376388	0.0007688144	0.0003747388	0.00054856396	0.005831836	0.00092291547	0.0018069673	0.0041641714	0.009597157	0.02653453	0.009719669	5.7289937e-05	0.21008617	-22.82508087158203
