h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
210	358	1
196	375	2
182	374	2
178	374	2
178	373	1
178	372	1
178	371	1
178	371	1
178	370	1
178	370	1
178	370	1
178	370	1
178	370	1
177	370	1
176	370	1
176	370	1
176	370	1
178	370	1
178	370	1
178	370	1
178	370	1
178	370	1
178	370	1
178	370	1
179	370	1
180	370	1
180	370	1
180	370	1
180	370	1
180	371	1
180	370	1
180	370	1
180	370	1
180	370	1
180	370	1
180	370	1
180	370	1
180	370	1
180	370	1
182	370	1
182	370	1
182	370	1
182	370	1
182	370	1
182	370	1
184	370	1
184	370	1
184	370	2
186	371	3
188	371	4
265	361	5
267	363	4
315	509	3
317	509	3
319	509	2
313	509	2
309	509	2
305	509	2
303	509	2
303	509	2
305	506	2
303	506	2
305	506	2
307	505	2
307	505	2
307	503	2
309	502	2
309	502	2
311	502	2
313	501	2
313	500	2
311	500	2
311	497	2
311	496	2
309	496	3
307	497	4
307	500	5
138	310	2
138	310	1
136	310	1
138	310	1
140	308	1
142	306	1
142	306	1
140	305	1
140	303	1
140	301	1
140	297	1
140	297	1
140	295	1
142	291	1
144	287	1
146	281	1
150	274	1
150	274	1
150	274	1
152	270	1
152	265	1
150	261	1
150	264	1
152	265	1
152	264	1
154	268	1
156	269	1
156	269	1
158	273	1
158	277	1
160	282	1
160	283	1
162	291	1
164	297	1
164	301	1
166	314	1
168	331	1
170	340	1
170	348	1
172	358	1
172	363	1
172	367	1
172	368	1
172	369	1
174	372	1
174	375	1
174	376	1
174	377	1
175	379	1
176	380	1
175	380	1
174	380	1
174	380	1
174	380	1
174	380	1
174	380	1
174	381	1
174	381	1
174	381	1
174	381	1
174	381	1
174	381	1
175	380	1
176	380	1
176	380	1
176	380	1
176	380	1
176	380	1
176	380	1
176	380	1
178	380	1
178	380	1
178	381	1
178	381	1
180	381	1
180	381	1
182	381	1
182	383	1
184	383	1
184	383	1
186	384	1
188	384	1
190	385	1
191	385	1
192	385	1
192	385	1
193	385	1
194	385	1
194	384	1
194	384	1
195	383	1
195	383	1
198	383	1
200	381	1
204	380	1
206	379	1
208	377	1
209	376	1
209	375	1
211	374	1
212	374	1
215	374	1
217	374	1
220	375	1
222	375	1
225	376	1
227	377	1
229	379	1
230	379	3
347	412	5
345	413	3
345	413	3
166	352	3
162	349	2
159	346	2
160	346	2
160	346	1
159	345	1
159	344	1
158	342	1
158	342	1
158	342	1
157	341	1
156	341	1
156	341	1
156	342	1
156	342	1
156	342	1
155	342	1
156	344	1
158	345	1
157	345	1
156	346	1
156	347	1
156	348	1
156	348	1
155	348	1
155	348	1
156	348	1
156	349	1
156	349	1
156	349	1
156	350	1
156	350	1
156	350	1
156	350	1
156	351	1
158	350	1
158	349	1
158	347	1
162	347	1
164	349	1
166	348	1
166	348	1
168	349	1
172	351	1
178	357	1
216	383	1
218	383	1
218	380	1
218	379	1
219	377	1
217	375	1
218	374	1
219	374	1
220	375	1
221	376	1
223	375	1
223	374	1
221	375	2
218	370	1
214	361	1
207	350	1
202	345	1
199	341	1
196	339	1
194	337	1
192	336	1
191	336	1
189	336	1
188	336	1
186	335	1
185	333	1
184	335	1
184	336	1
184	336	1
182	335	1
182	335	1
182	333	1
182	333	1
182	333	1
182	332	1
182	332	1
184	332	1
186	331	1
186	331	1
188	331	1
190	331	1
192	331	1
187	331	1
184	331	1
178	331	1
176	336	2
164	335	3
128	331	2
128	332	3
130	333	3
132	335	1
132	337	1
132	337	1
134	339	1
134	339	1
134	337	1
134	337	1
136	337	1
138	337	1
136	337	1
138	337	1
138	337	1
138	337	1
140	336	2
140	336	2
138	333	4
132	333	4
291	309	6
289	309	5
289	309	5
287	310	3
285	313	3
281	315	2
281	315	2
277	318	2
275	321	4
215	360	1
217	361	1
215	362	1
213	362	1
210	363	1
208	361	1
208	360	1
206	358	1
206	358	1
206	357	1
207	357	1
208	357	1
213	358	1
217	357	1
219	357	1
221	358	1
225	358	1
223	357	1
221	357	1
223	357	1
223	357	1
223	357	1
223	355	1
223	355	1
221	353	1
220	351	1
217	348	1
215	345	1
209	337	1
212	341	1
207	331	1
209	328	1
211	328	1
208	324	1
207	319	2
209	323	2
209	323	2
211	323	2
211	318	2
211	318	2
193	234	2
191	234	2
189	234	2
185	232	2
181	231	2
179	229	2
237	546	2
176	229	2
175	228	2
175	227	2
174	225	2
173	225	2
173	224	2
172	223	2
172	223	2
171	222	2
170	220	2
170	220	3
169	220	3
257	397	3
253	397	3
253	398	3
253	397	3
253	397	2
253	397	2
251	397	1
251	397	1
251	397	1
251	397	1
249	397	2
243	397	2
215	487	2
215	487	2
215	488	1
212	491	1
211	493	1
210	496	1
209	497	1
210	498	1
210	500	1
209	505	1
209	507	1
208	509	1
208	510	1
208	511	1
207	512	1
206	514	1
208	515	1
208	518	1
210	520	2
215	524	2
222	532	2
156	216	2
156	216	2
158	216	2
158	216	2
159	216	2
159	216	2
160	218	2
160	218	2
162	220	2
162	220	2
163	220	2
164	222	2
164	222	2
164	224	2
166	225	2
166	225	2
166	225	2
167	225	2
167	227	2
167	226	2
166	225	2
166	224	2
233	574	2
233	574	2
233	574	2
233	575	2
233	574	2
233	574	2
233	574	2
233	574	2
233	574	2
232	574	2
231	575	2
162	184	2
160	184	2
160	184	2
160	183	2
162	183	2
160	183	2
162	184	2
164	184	3
166	183	3
263	324	5
263	323	5
265	323	5
265	319	4
265	319	3
267	318	3
267	315	3
267	315	3
267	314	3
267	310	3
269	309	3
271	305	3
271	303	2
273	300	2
275	297	2
275	295	2
277	292	2
277	291	2
277	288	2
277	288	2
