episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s6e18b	1	1	0.0	12.0	12.0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False
s6e18b	1	2	12.0	18.0	6.0	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18b	2	3	18.0	30.0	12.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False
s6e18b	2	4	30.0	52.0	22.0	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False
s6e18b	2	5	52.0	71.0	19.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s6e18b	2	6	71.0	96.0	25.0	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e18b	2	7	96.0	109.0	13.0	False	False	False	False	True	False	False	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e18b	2	8	109.0	125.0	16.0	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False
s6e18b	2	9	125.0	134.0	9.0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s6e18b	3	10	134.0	137.0	3.0	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18b	4	11	137.0	193.0	56.0	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s6e18b	4	12	193.0	226.0	33.0	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s6e18b	5	13	226.0	229.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18b	6	14	229.0	312.0	83.0	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s6e18b	6	15	312.0	318.0	6.0	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s6e18b	7	16	318.0	360.0	42.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s6e18b	7	17	360.0	400.0	40.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s6e18b	8	18	400.0	413.0	13.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s6e18b	8	19	413.0	486.0	73.0	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s6e18b	9	20	486.0	493.0	7.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s6e18b	9	21	493.0	516.0	23.0	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s6e18b	9	22	516.0	553.0	37.0	False	True	False	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False
s6e18b	9	23	553.0	587.0	34.0	False	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s6e18b	10	24	587.0	589.0	2.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18b	11	25	589.0	663.0	74.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False
s6e18b	12	26	663.0	691.0	28.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False
