episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s6e06a	1	1	0.0	64.0	64.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
s6e06a	2	2	64.0	99.0	35.0	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s6e06a	3	3	99.0	102.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e06a	4	4	102.0	128.0	26.0	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e06a	4	5	128.0	155.0	27.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s6e06a	4	6	155.0	181.0	26.0	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e06a	4	7	181.0	207.0	26.0	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e06a	4	8	207.0	219.0	12.0	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s6e06a	4	9	219.0	273.0	54.0	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e06a	4	10	273.0	282.0	9.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s6e06a	4	11	282.0	329.0	47.0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s6e06a	5	12	329.0	332.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e06a	6	13	332.0	389.0	57.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s6e06a	7	14	389.0	508.0	119.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s6e06a	8	15	508.0	576.0	68.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s6e06a	9	16	576.0	590.0	14.0	True	False	False	True	False	False	False	False	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e06a	9	17	590.0	607.0	17.0	True	True	False	False	True	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False
s6e06a	9	18	607.0	618.0	11.0	True	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False
s6e06a	10	19	618.0	654.0	36.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
