h	w	p
215	359	1
231	362	1
237	366	1
239	370	1
237	383	1
237	383	1
237	383	2
134	356	2
132	357	2
134	359	1
138	361	1
140	363	1
140	363	1
140	365	1
140	365	1
142	366	1
140	366	1
142	367	1
142	367	1
142	368	1
142	368	1
142	370	1
142	370	1
142	371	1
142	372	1
142	374	1
140	374	1
140	374	1
140	375	1
142	374	1
142	374	1
144	372	1
144	370	1
146	370	1
148	370	1
150	367	1
154	366	1
154	365	1
156	363	1
156	362	1
158	360	1
162	359	1
162	358	1
162	356	1
162	354	1
166	353	1
166	352	1
164	351	1
164	350	1
164	349	1
164	348	1
162	346	1
160	346	1
160	344	1
160	343	1
160	342	1
160	341	1
158	340	1
158	339	1
160	337	1
160	336	1
158	336	1
158	335	1
158	333	1
158	333	1
158	333	1
158	332	1
158	332	1
158	331	1
158	331	1
158	330	1
158	330	1
158	330	1
158	330	1
158	330	1
160	331	1
160	331	1
160	331	1
160	331	1
160	331	1
160	332	1
162	332	1
162	333	1
162	333	1
162	333	1
162	333	1
164	333	1
162	333	1
164	335	1
162	335	1
164	335	1
164	336	1
164	336	1
164	337	1
166	337	1
166	337	1
166	337	1
166	339	1
166	339	1
166	340	1
164	340	1
164	340	1
164	341	1
164	342	1
166	345	1
166	346	1
168	348	1
168	348	1
168	348	1
168	348	1
168	349	1
168	349	1
168	350	1
170	350	1
172	351	1
174	352	1
176	353	1
178	353	1
180	354	1
182	354	1
182	354	1
184	354	1
184	354	1
184	356	1
186	359	1
188	361	1
190	363	1
190	363	1
190	363	1
190	364	1
192	365	1
192	365	1
190	365	1
188	365	1
188	365	1
188	365	1
190	365	1
190	365	1
190	365	1
190	364	1
190	363	1
191	362	1
190	362	1
192	362	1
192	362	1
192	362	1
192	362	1
192	361	1
192	361	1
192	360	1
194	360	1
194	359	1
194	358	1
194	357	1
195	357	1
194	356	1
195	356	1
195	355	1
196	355	1
195	354	1
194	353	1
194	352	1
194	351	1
194	350	1
194	349	1
194	346	1
194	344	1
194	339	1
195	333	1
192	315	1
189	301	1
188	292	1
189	291	2
189	288	2
189	287	2
189	285	2
189	283	2
190	283	2
190	283	1
190	283	1
191	283	1
191	282	1
191	282	1
191	282	1
191	281	1
191	281	1
191	279	1
191	279	1
190	279	1
190	279	1
190	279	1
190	282	2
190	282	2
189	282	2
189	282	2
189	283	2
188	283	2
188	283	2
188	283	2
188	283	2
188	283	2
187	283	2
187	283	2
186	283	2
187	285	2
130	559	2
130	559	2
130	559	2
130	557	2
