h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	358	1
217	357	1
217	355	1
217	355	1
210	351	1
287	359	1
289	360	1
289	362	1
289	360	2
289	357	2
291	354	2
291	351	2
201	312	2
203	310	2
205	310	2
205	312	3
204	314	3
205	314	3
206	313	3
207	314	3
209	314	3
210	315	3
211	317	3
212	319	3
215	319	2
217	319	2
219	321	2
220	321	1
219	322	1
221	324	1
223	323	1
223	324	1
224	323	1
224	323	1
226	324	1
227	324	1
227	324	1
227	324	1
229	324	1
230	324	1
231	324	1
233	324	1
235	324	1
235	326	1
237	326	1
239	326	1
241	327	1
243	327	1
243	328	1
247	328	1
249	328	1
253	328	1
253	328	1
255	328	1
257	328	1
259	330	1
261	330	1
263	331	1
265	331	1
267	331	1
269	332	1
271	332	1
275	332	1
275	333	1
277	333	1
281	333	1
285	334	1
289	334	1
289	335	1
293	335	1
295	336	1
299	337	1
303	337	1
305	338	1
305	339	1
309	340	1
313	340	1
315	341	1
315	341	1
317	342	2
321	343	2
327	345	3
329	345	3
329	346	3
331	346	3
337	348	3
341	349	3
345	350	3
347	350	3
349	351	3
353	352	3
112	541	3
114	542	2
116	543	2
118	543	3
122	545	3
124	545	3
126	545	3
128	545	3
130	545	3
134	546	3
138	548	3
140	550	3
142	550	3
145	551	3
148	554	3
151	554	3
154	554	3
157	555	3
159	556	3
162	559	3
165	559	3
167	560	3
169	563	4
171	563	3
173	563	2
175	564	2
177	568	2
178	568	3
180	568	2
182	568	3
183	568	3
184	572	3
185	572	3
187	572	3
188	572	3
192	573	3
194	577	3
196	577	3
197	577	3
200	581	3
203	581	3
202	586	4
200	590	5
196	591	5
192	599	5
190	601	3
186	406	3
186	406	4
185	406	4
185	404	4
184	403	4
184	403	4
184	403	4
184	403	4
184	403	4
184	403	4
184	403	3
184	403	3
184	403	4
186	403	4
186	403	4
186	403	4
185	404	4
185	406	4
184	406	4
184	406	3
182	406	2
182	406	2
182	406	3
182	406	2
181	406	2
181	404	2
181	403	2
181	403	2
181	403	2
181	403	2
181	403	2
181	402	2
181	401	2
181	401	2
180	399	2
180	399	2
180	399	2
180	398	2
180	397	2
180	395	2
182	395	2
182	394	2
182	394	2
183	394	1
184	393	1
184	393	1
184	392	1
186	389	1
187	388	1
188	386	1
188	383	1
190	380	1
190	379	1
192	379	1
192	374	1
192	370	1
193	366	1
194	365	1
194	362	1
195	358	1
196	354	2
196	351	3
197	349	3
198	346	3
198	342	3
199	337	3
199	331	3
201	328	3
203	324	3
202	315	3
210	563	3
211	560	3
206	287	3
212	557	3
213	557	3
213	555	3
208	272	3
208	268	3
208	265	3
208	264	3
209	261	3
211	261	3
212	259	3
212	258	3
213	258	3
214	256	3
216	256	3
217	255	3
219	254	3
221	254	3
223	255	3
222	254	3
223	254	4
224	255	4
114	560	3
114	560	3
114	561	3
114	561	4
82	462	4
80	462	3
80	461	3
80	461	3
80	460	3
80	460	3
80	460	1
80	460	1
82	461	2
84	460	3
86	458	4
86	460	4
88	461	4
90	462	4
90	460	5
92	460	6
148	249	6
146	249	6
144	249	6
142	249	4
142	250	4
140	250	3
140	251	3
138	252	4
138	254	4
138	256	4
138	258	4
136	259	4
136	261	4
136	265	4
136	268	4
136	270	4
134	272	4
134	274	4
134	276	4
134	279	4
277	541	4
279	538	4
281	537	3
283	536	3
284	536	3
285	536	3
287	534	3
287	534	3
289	533	3
291	532	3
292	530	4
293	529	4
293	529	4
294	529	4
294	528	4
295	528	4
295	528	4
295	528	4
295	528	4
112	464	4
114	462	4
116	462	3
118	461	2
120	460	2
120	460	3
126	464	2
130	473	3
196	139	3
194	139	3
192	143	3
132	492	4
132	492	4
128	500	4
192	166	4
192	169	4
194	175	3
198	182	3
205	189	2
206	189	2
154	487	2
156	485	2
156	484	2
201	198	2
194	198	2
152	480	2
154	479	2
154	478	2
158	474	2
156	473	2
154	473	2
154	470	2
152	469	2
148	469	2
146	469	2
148	467	2
146	466	2
148	465	2
148	465	2
150	464	2
152	464	2
152	461	2
154	460	2
154	458	2
150	458	2
178	207	2
179	205	2
181	202	2
181	202	2
156	442	2
154	438	2
154	433	2
154	424	2
154	415	2
154	410	2
156	402	2
158	392	2
160	385	2
160	383	2
160	384	2
206	180	2
207	180	2
208	179	2
208	175	2
207	175	2
207	175	2
207	174	1
207	174	1
206	171	1
207	171	1
207	171	1
207	171	1
207	171	1
207	171	1
207	171	1
207	175	1
205	175	1
204	175	1
201	175	1
199	175	1
199	178	2
196	177	2
194	177	2
192	177	2
192	178	2
193	180	2
192	180	2
190	180	3
190	180	3
190	183	3
122	439	2
124	437	2
124	434	2
120	433	3
112	431	2
110	428	1
110	428	1
104	424	1
100	424	2
100	421	1
98	420	1
96	421	1
94	421	1
94	421	1
94	421	1
94	422	1
94	424	1
96	425	1
98	426	1
98	429	1
98	431	1
100	433	1
98	433	1
98	439	1
98	442	1
98	446	1
96	446	1
96	447	1
98	451	1
98	456	2
98	461	2
98	465	2
102	473	3
102	478	3
102	482	3
102	485	3
102	491	3
104	492	3
104	496	1
104	496	1
104	496	1
102	496	2
102	496	2
104	496	2
104	496	2
104	494	2
102	492	2
102	491	2
102	485	2
100	480	2
100	475	2
100	473	2
98	467	2
100	461	2
100	456	2
100	451	2
102	449	2
102	449	2
104	446	2
104	438	2
104	431	2
106	426	2
110	421	2
110	416	2
112	410	2
114	406	2
114	401	1
114	398	1
114	397	1
114	394	1
114	392	1
114	390	1
114	389	1
114	389	1
112	388	1
112	388	1
114	388	1
114	388	1
112	388	1
112	388	1
112	388	1
110	389	1
110	389	1
110	392	1
