h	w	p
215	359	1
214	357	1
206	365	1
188	383	3
170	361	2
168	359	1
172	363	1
172	365	2
170	366	3
170	368	3
168	370	4
168	374	4
168	371	4
168	370	4
168	363	4
168	359	4
168	354	3
168	354	3
168	354	3
166	349	2
166	342	2
201	315	2
197	310	1
195	306	1
174	309	1
174	305	1
174	301	1
174	297	1
174	295	1
176	292	1
176	292	1
176	291	1
180	288	1
182	288	1
180	288	1
180	288	1
178	291	1
182	291	1
182	292	1
182	292	1
180	296	1
180	297	1
180	301	1
180	304	1
180	306	1
181	306	1
180	309	1
182	310	1
183	310	1
182	313	1
182	315	1
184	315	1
185	318	1
186	321	1
184	322	1
182	324	1
182	324	1
183	324	1
182	327	1
180	328	1
180	328	1
178	330	1
178	331	1
176	332	1
176	333	1
176	333	1
174	331	1
172	330	1
170	330	1
168	328	1
168	328	1
168	327	1
168	324	1
164	324	1
162	324	1
164	323	1
166	319	1
168	318	1
170	318	1
170	318	1
170	319	1
170	319	1
170	327	1
170	328	1
170	331	1
170	333	1
170	333	1
170	337	1
170	340	1
170	342	1
170	342	1
170	345	1
172	348	1
172	350	1
172	351	1
172	350	1
172	349	1
174	349	1
174	346	1
174	346	1
174	345	1
176	346	1
176	346	1
176	346	1
176	346	1
176	346	1
176	346	1
176	346	1
174	346	1
174	346	1
174	346	1
174	348	1
174	349	1
174	350	1
172	350	1
172	350	1
170	349	1
170	349	1
170	348	1
170	348	1
170	348	1
170	348	1
168	346	1
168	346	1
168	346	1
168	346	1
170	346	1
168	345	1
168	344	1
168	342	1
168	342	1
168	342	1
168	342	1
168	341	1
168	340	1
170	340	1
170	339	1
170	337	1
170	337	1
172	337	1
172	337	1
172	337	1
170	336	1
172	336	1
172	336	1
174	336	1
174	335	1
178	379	2
176	384	2
176	389	3
176	393	3
176	397	3
174	401	4
174	406	5
116	216	5
114	216	5
114	215	5
114	215	4
114	216	4
114	216	4
112	216	3
110	216	3
110	216	2
110	216	1
110	218	1
110	218	1
110	218	1
110	219	1
110	220	1
110	220	1
112	223	1
112	223	1
112	224	1
112	225	1
114	227	1
114	228	1
114	229	1
116	230	1
116	232	1
116	233	1
116	234	1
118	237	1
118	238	1
118	240	1
120	242	1
120	243	1
120	244	1
120	244	1
120	245	1
120	246	1
120	248	1
120	249	2
120	251	2
120	254	2
122	256	1
122	256	2
124	258	2
128	258	3
130	258	3
134	258	3
160	256	2
174	252	2
178	251	2
174	255	1
170	256	1
168	261	1
172	261	1
174	256	1
172	260	1
170	261	1
164	265	1
160	269	3
154	273	3
150	278	3
146	281	3
142	283	3
140	283	3
140	283	3
138	283	3
136	285	3
134	283	3
134	283	3
136	282	3
138	281	1
140	279	1
140	279	2
142	278	3
140	279	3
142	279	3
146	279	3
148	279	3
150	278	3
150	279	3
150	283	2
152	283	2
152	286	2
152	288	2
150	291	2
148	297	2
146	301	1
144	306	1
142	310	1
142	310	1
142	310	1
142	313	1
142	315	1
140	315	1
140	315	1
144	314	1
144	315	1
144	315	1
146	315	1
148	315	1
150	315	1
152	319	1
154	323	1
156	324	2
158	328	2
158	333	1
156	337	1
148	348	1
144	350	1
148	346	1
144	349	1
140	353	1
136	356	1
134	356	1
134	356	1
132	353	1
132	349	1
130	346	1
128	346	1
128	344	1
128	340	1
126	337	1
128	327	1
140	310	1
130	319	1
124	319	1
130	306	1
140	288	1
138	283	1
134	283	1
132	283	1
130	283	1
130	282	1
128	283	1
130	283	1
130	283	1
130	283	1
128	283	1
128	283	1
128	283	2
126	287	2
126	288	2
126	288	2
124	297	2
126	340	2
122	344	3
120	344	2
120	344	1
118	345	2
114	350	2
112	353	2
112	354	2
180	464	2
180	455	2
178	447	2
174	437	1
174	415	1
170	419	1
170	411	1
172	406	1
172	403	1
172	401	1
172	399	1
172	401	1
172	394	1
172	392	1
174	388	1
174	384	1
174	380	1
176	375	1
178	372	1
180	368	1
184	358	1
186	357	1
192	352	1
199	345	1
207	337	1
208	337	1
208	336	1
211	333	1
213	328	1
215	324	1
217	324	1
223	319	2
208	383	3
255	383	4
200	388	3
196	389	2
194	392	3
188	394	3
190	395	3
148	419	2
142	422	2
138	424	2
134	426	2
132	426	1
130	426	1
128	428	1
128	428	1
126	428	1
126	428	1
126	428	1
