h	w	p
215	359	1
219	358	1
235	365	1
255	379	1
255	384	2
259	388	2
130	518	2
130	501	2
128	483	2
128	482	1
128	480	1
128	479	1
130	478	1
130	478	1
132	478	1
132	476	1
132	476	1
131	475	1
130	476	1
130	475	1
130	474	1
130	474	1
130	473	1
130	473	1
130	471	1
130	470	1
130	470	1
128	469	1
128	469	1
126	469	1
124	469	1
124	469	1
122	467	1
122	466	1
122	466	1
122	466	1
122	466	1
122	467	1
124	467	1
124	469	1
124	469	1
126	470	1
128	470	1
128	471	1
128	473	1
130	474	1
130	474	1
132	475	1
134	478	1
134	479	1
132	478	1
132	478	1
128	475	1
126	473	1
124	473	1
124	470	1
124	469	1
122	467	1
120	465	1
120	462	1
118	460	1
118	458	1
118	457	1
116	457	1
116	455	1
118	455	1
118	455	1
118	455	1
118	452	1
120	451	1
120	451	1
120	451	1
120	449	1
120	451	1
120	451	1
122	452	1
122	452	1
124	452	1
124	452	1
124	452	1
124	451	1
126	451	1
128	451	1
128	451	1
128	451	1
128	451	1
128	451	1
128	451	1
128	451	1
130	451	1
132	451	1
132	451	1
132	452	1
132	453	1
132	453	1
134	455	1
134	456	1
134	457	1
136	460	1
136	460	1
134	461	1
134	462	1
134	464	1
132	466	1
134	470	1
132	473	1
130	476	1
132	479	2
134	480	2
136	480	2
136	482	2
136	484	2
138	487	2
140	488	2
303	402	2
301	403	2
303	403	2
301	406	2
301	404	2
301	404	2
301	404	2
301	404	1
301	404	1
299	404	1
299	404	1
299	404	1
299	403	2
297	403	2
297	402	2
295	401	2
291	398	3
287	394	3
146	335	3
144	336	3
140	337	2
142	335	2
142	332	2
142	328	2
144	328	2
144	328	2
144	327	2
142	324	2
96	346	2
94	347	2
92	346	3
94	343	3
144	288	3
140	277	3
140	273	3
138	270	3
136	261	1
136	252	3
136	243	3
136	238	3
138	237	3
138	236	1
138	233	2
138	230	3
138	228	4
138	229	2
138	229	2
138	229	3
138	227	4
128	379	3
128	379	4
130	376	4
132	374	4
136	370	4
138	370	3
142	367	3
178	368	1
184	370	1
184	371	1
180	374	1
184	383	1
182	384	1
180	388	1
178	388	1
178	389	1
176	390	1
176	390	1
176	390	1
174	392	1
174	392	1
174	392	1
174	392	1
174	392	1
176	390	1
176	390	1
174	392	1
174	392	1
174	392	1
174	392	1
172	392	1
172	392	1
170	392	1
168	393	1
168	393	1
166	393	1
164	392	1
164	392	1
162	392	1
164	388	1
164	384	1
162	383	1
164	379	1
164	379	1
162	376	1
160	374	1
158	372	1
160	370	1
160	366	2
160	363	2
158	361	2
158	358	2
156	356	2
154	356	2
152	356	2
148	355	2
146	353	2
146	352	2
146	353	2
144	351	2
142	347	2
144	347	2
146	345	2
144	342	2
142	340	2
142	337	2
144	333	2
142	333	2
142	330	2
142	328	2
140	328	2
142	326	2
142	324	1
142	324	1
142	324	1
142	322	1
144	319	1
144	319	1
144	319	1
144	318	1
142	315	1
142	314	1
142	310	1
144	306	1
146	306	1
146	306	1
148	305	1
148	305	1
146	305	1
148	306	1
150	306	1
152	306	1
152	306	1
152	309	1
150	310	1
152	313	1
154	315	1
152	315	1
152	324	1
152	332	1
150	337	1
152	337	1
150	342	1
148	349	1
144	355	2
142	359	3
140	359	2
138	361	2
134	366	3
132	366	3
182	315	3
126	367	2
128	367	2
126	365	2
122	365	2
118	365	2
122	356	2
124	354	2
122	356	2
168	315	2
168	315	2
166	315	2
164	315	2
160	315	1
162	314	1
162	310	2
160	309	1
160	304	2
158	301	2
160	296	1
158	296	1
156	297	1
154	301	1
158	292	1
158	292	1
156	296	1
156	296	1
154	297	1
156	297	1
158	297	3
156	305	3
156	315	1
158	324	1
158	328	1
160	328	1
162	332	1
168	333	1
172	337	2
180	342	3
180	342	3
178	340	2
180	337	2
213	374	3
217	374	2
180	336	3
180	333	2
180	333	3
180	333	3
182	328	3
182	328	3
182	328	3
178	323	3
176	322	3
176	319	3
174	319	5
174	319	4
176	318	3
176	315	3
176	315	4
180	314	3
218	473	3
214	469	4
212	469	4
211	469	4
206	466	4
201	464	3
195	455	4
192	451	3
190	451	3
186	446	3
182	437	3
178	433	3
174	428	3
