h	w	p
215	359	1
217	358	1
217	357	1
207	324	1
201	315	1
140	288	1
140	286	1
138	283	2
136	281	2
134	276	3
134	273	2
132	270	2
130	269	2
130	265	2
130	265	2
130	264	2
130	261	2
130	256	2
132	252	2
134	246	2
138	238	2
138	235	2
140	233	2
140	231	1
142	228	1
142	227	1
142	224	1
142	220	1
144	219	1
144	216	1
144	214	1
144	211	1
146	207	1
146	205	1
146	202	1
146	202	1
146	198	1
146	193	1
148	189	1
148	183	1
148	179	1
148	175	1
148	171	1
148	171	1
148	169	1
150	166	1
150	166	1
150	165	2
150	162	2
150	160	2
150	159	1
148	157	1
148	157	1
148	157	1
148	157	1
150	157	2
150	157	1
150	157	1
150	157	2
148	156	2
146	153	2
146	153	2
146	153	2
146	153	2
146	153	2
144	153	2
144	153	2
144	153	1
144	153	1
142	153	1
142	153	1
142	153	1
142	151	1
140	151	1
140	151	1
142	150	1
144	151	1
144	151	3
104	448	3
104	452	2
104	456	2
108	464	1
110	469	1
112	474	1
116	478	1
116	482	1
118	485	1
120	491	1
116	491	1
116	491	1
118	491	1
120	492	1
122	494	1
122	494	1
128	496	1
138	496	1
142	494	1
142	493	1
146	492	1
148	491	1
148	489	1
150	487	1
150	484	1
152	484	1
154	485	1
154	483	1
156	482	2
156	479	2
156	479	2
154	478	2
150	474	2
148	473	2
146	469	2
146	469	2
144	469	2
142	469	2
138	466	2
134	465	2
134	465	2
136	465	2
138	466	2
132	469	2
128	470	2
130	473	2
136	478	2
134	479	2
130	482	2
128	484	1
128	487	1
128	487	1
128	488	1
128	491	1
126	491	1
126	494	1
126	496	1
126	496	1
124	496	1
122	496	1
124	498	1
118	497	1
114	496	1
114	497	1
114	498	1
114	500	1
114	500	1
112	500	1
112	501	1
112	501	1
112	502	1
114	502	1
114	502	1
116	502	1
116	501	1
114	501	1
114	500	1
114	500	1
114	497	1
116	496	1
116	496	1
116	496	1
114	493	1
114	491	1
112	487	1
112	485	1
112	480	1
114	460	1
120	437	1
124	420	1
126	415	1
128	412	1
126	402	1
126	392	1
128	383	1
126	380	1
120	379	1
120	371	1
122	365	1
126	358	1
126	356	1
128	356	1
128	352	1
134	347	1
136	342	1
146	340	1
144	337	1
146	336	1
148	333	1
148	331	1
150	328	1
148	328	1
146	328	1
144	328	1
144	328	1
142	328	1
142	328	1
138	330	1
134	331	1
132	333	1
136	335	1
134	336	1
132	339	1
130	342	1
128	345	1
130	348	1
140	354	1
140	359	1
140	365	1
140	368	1
142	375	1
144	380	1
144	383	1
144	385	1
142	388	1
150	390	1
152	392	1
152	394	1
150	395	1
150	397	1
150	397	1
152	398	1
148	399	1
148	401	1
148	402	1
152	402	1
152	406	1
150	410	1
146	415	1
144	419	1
120	442	1
122	443	1
122	446	1
122	451	1
124	455	1
124	455	1
122	455	1
120	457	1
120	458	1
118	460	3
149	238	4
148	238	1
148	238	1
149	238	1
150	238	1
150	238	1
150	238	1
150	237	1
149	236	1
150	236	1
150	236	1
150	236	1
150	236	2
150	235	2
150	234	2
150	234	2
150	234	2
150	234	2
150	234	2
150	233	2
150	233	2
150	233	2
151	233	2
152	233	2
152	232	2
152	232	2
152	232	2
151	231	2
152	231	2
151	229	2
151	229	2
151	228	2
150	225	2
151	225	2
151	224	2
150	222	2
150	220	2
150	218	2
128	559	2
128	559	2
128	559	2
130	559	2
130	557	2
132	557	2
