h	w	p
215	359	1
215	359	1
210	358	1
210	355	1
150	341	2
140	342	4
152	238	2
150	237	1
148	237	1
146	237	1
144	237	3
142	238	3
142	238	3
133	590	3
126	368	3
128	371	3
126	374	3
126	374	3
124	375	3
124	374	2
124	374	2
122	376	2
120	376	2
120	377	3
118	376	3
118	376	3
118	379	4
112	471	3
110	470	2
110	470	2
110	470	3
108	470	2
104	469	1
102	469	1
100	469	2
100	469	2
96	469	2
92	469	2
88	467	2
86	467	2
84	466	2
82	466	2
78	465	2
74	464	2
72	464	2
70	464	2
68	463	2
64	461	2
62	461	2
60	460	4
60	460	4
58	460	4
54	458	4
52	458	4
50	457	3
48	457	2
48	457	2
46	456	2
44	456	2
42	455	3
42	455	2
42	455	2
40	455	2
40	455	2
38	454	3
38	454	2
38	455	2
36	454	2
36	455	2
36	455	3
34	454	3
34	454	3
34	455	3
34	455	4
32	455	4
32	455	4
32	455	4
32	456	4
32	456	4
30	456	4
30	456	4
30	456	4
30	456	4
30	457	4
28	457	4
28	457	4
28	458	4
28	458	4
28	459	4
28	460	4
28	460	4
176	198	4
176	198	4
176	198	4
176	198	4
175	198	4
175	198	4
174	198	4
174	198	4
174	198	4
174	198	4
174	198	4
174	198	4
174	198	4
174	198	4
175	198	4
175	198	4
175	198	4
174	198	3
174	198	3
174	198	3
174	200	3
175	200	3
176	201	3
176	201	3
176	201	3
177	201	3
177	201	3
177	201	3
168	547	3
168	545	4
169	545	4
170	541	3
170	538	4
171	536	4
170	533	5
216	362	5
215	363	4
214	364	4
213	365	3
212	365	1
212	366	1
211	366	1
211	366	1
211	367	1
211	367	1
211	367	1
211	367	1
211	367	1
211	367	1
211	367	1
212	367	1
212	367	1
212	367	1
212	367	1
212	368	1
212	368	1
212	368	2
212	368	2
212	369	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	370	2
212	368	2
212	368	2
212	368	2
212	368	2
212	368	2
213	368	2
213	368	2
212	368	2
213	370	2
213	370	2
213	370	2
214	370	2
214	370	2
214	370	2
213	370	2
213	370	2
213	370	2
213	370	2
213	370	2
213	370	2
213	370	2
212	370	2
211	370	2
210	370	2
209	370	2
208	370	2
208	368	2
207	368	2
206	367	2
206	367	2
206	366	2
206	366	2
206	366	2
206	366	2
206	366	2
206	366	2
206	366	2
206	366	2
208	366	2
208	366	1
209	367	1
210	367	1
210	368	1
210	368	1
211	368	1
210	368	1
211	370	1
211	370	1
212	370	1
211	370	1
210	370	1
209	370	1
208	370	1
206	370	1
206	370	1
206	370	1
205	370	1
205	371	1
205	371	1
205	371	1
204	371	1
204	371	1
204	371	1
204	371	1
203	371	1
204	372	1
205	372	1
206	371	1
207	371	1
208	371	1
208	370	1
208	370	1
207	368	1
206	368	1
205	368	1
204	367	1
204	367	2
203	367	2
202	366	4
160	214	6
164	211	3
164	211	1
165	211	1
165	211	1
164	211	1
164	210	1
163	210	1
163	210	2
162	210	2
162	209	2
162	209	2
162	207	2
162	207	2
163	207	2
163	207	2
163	206	2
163	205	2
163	202	2
163	202	2
162	202	2
162	201	2
151	493	2
151	494	2
150	494	2
151	496	2
151	496	2
151	496	2
152	497	2
152	497	2
152	498	2
152	499	2
152	500	2
152	500	2
154	501	2
154	501	2
154	502	2
154	502	2
154	503	2
154	503	2
154	504	2
154	505	2
154	505	2
154	505	2
154	506	2
154	506	2
154	506	2
154	507	2
146	206	2
146	206	2
146	206	2
145	206	2
144	206	2
144	206	2
144	206	2
144	206	2
144	205	2
144	205	2
144	205	2
144	205	2
144	204	2
144	202	2
144	202	2
144	202	2
144	202	2
144	202	2
144	202	2
144	202	2
144	202	2
142	202	2
142	202	2
140	202	2
138	202	2
138	202	2
136	202	2
136	204	2
134	204	2
134	204	2
132	205	2
132	205	2
132	206	2
132	206	2
130	205	2
128	202	2
128	202	2
128	202	1
130	202	1
130	202	1
130	201	2
130	200	2
128	198	2
128	198	2
128	198	2
130	198	2
130	197	2
130	196	2
132	195	2
132	193	2
134	193	2
134	193	2
134	192	2
134	192	2
134	191	2
134	189	2
136	189	2
136	189	2
136	189	2
138	189	2
138	188	2
138	188	2
138	187	2
138	187	2
140	186	2
140	184	2
140	184	2
140	184	2
140	186	2
142	187	2
144	188	2
146	189	2
152	511	2
151	510	2
150	509	2
150	506	2
150	505	1
149	503	1
148	501	1
148	500	1
148	500	1
148	497	1
148	496	1
148	496	1
148	494	1
146	491	1
146	492	1
146	492	1
148	492	1
148	493	1
148	494	1
148	493	1
150	493	1
150	493	1
150	494	1
150	494	1
150	493	1
150	493	1
150	493	1
150	493	1
150	493	1
150	494	1
152	493	1
152	493	1
152	493	1
152	492	1
152	492	1
152	492	1
152	492	1
152	492	1
150	492	1
150	491	1
150	491	1
150	491	1
150	491	1
150	491	1
150	491	1
150	492	1
150	492	1
150	492	1
150	492	1
150	493	1
150	493	1
150	494	1
152	493	1
152	494	1
152	494	2
152	496	2
154	496	2
154	496	2
156	497	2
156	498	2
156	498	2
158	500	2
158	500	2
159	500	2
198	255	2
192	254	2
190	254	2
188	254	2
186	252	2
185	252	2
185	252	2
184	252	2
185	252	2
185	252	2
186	254	2
184	252	2
184	252	2
184	252	2
184	254	2
184	254	2
160	487	2
160	487	2
160	487	2
159	487	2
158	487	2
158	487	2
158	487	2
158	487	2
158	487	2
158	487	2
158	488	2
158	488	2
158	488	2
158	489	2
158	489	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
158	491	2
157	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
156	491	2
158	491	2
158	491	2
160	492	2
160	492	2
162	494	2
166	496	2
168	496	2
188	265	2
186	270	2
178	502	2
185	279	2
186	283	2
