h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	361	1
212	359	1
215	361	1
217	361	1
219	365	1
219	365	1
219	365	1
219	362	1
219	362	1
219	362	1
219	362	1
219	362	1
221	362	1
221	365	1
219	365	1
219	365	1
217	362	1
219	362	1
219	361	1
178	351	2
200	365	3
204	374	6
92	462	6
88	465	4
86	467	4
84	469	4
84	467	5
209	207	3
207	206	4
205	206	2
204	206	2
204	206	1
203	205	1
201	205	1
200	205	1
201	204	1
201	204	1
200	205	1
199	205	1
198	206	1
197	205	1
196	205	1
196	206	1
195	207	1
195	207	1
193	209	1
191	210	1
191	211	1
191	214	1
191	216	2
189	219	3
185	223	3
186	224	3
187	227	3
187	229	5
188	232	5
192	233	5
197	234	5
199	237	5
202	240	5
229	374	5
229	374	4
229	374	2
231	372	2
232	371	2
233	370	2
233	370	2
209	246	2
208	246	2
208	247	2
208	247	2
209	249	2
208	250	2
208	250	2
208	251	2
208	251	2
208	252	2
209	254	2
209	255	2
210	256	2
208	256	2
208	258	4
209	260	3
211	261	4
215	265	5
219	268	5
227	274	5
232	279	6
235	283	6
237	285	5
239	288	6
237	287	6
237	288	5
239	291	5
239	292	4
238	291	4
237	291	3
237	292	2
237	295	2
239	297	2
237	297	2
237	297	2
239	301	2
239	301	3
239	301	3
98	455	3
98	455	4
239	303	4
237	301	4
233	296	4
231	292	4
106	456	5
108	456	5
110	456	5
112	457	5
114	457	5
118	456	3
118	457	3
120	457	3
122	457	3
217	264	3
218	265	2
219	265	2
219	264	2
217	261	2
217	260	2
217	260	2
136	447	2
138	446	2
138	444	2
138	442	2
140	442	2
142	438	2
142	437	2
142	437	2
142	435	2
144	433	2
144	433	2
144	433	2
144	431	2
144	430	2
142	430	2
142	430	2
140	430	2
138	430	2
138	430	3
136	430	3
134	430	3
132	430	4
130	431	3
128	430	4
124	431	4
122	431	4
122	430	3
122	430	3
124	429	3
124	428	3
124	426	2
126	425	2
128	424	2
207	393	2
204	395	2
198	395	1
198	397	1
198	397	1
197	397	1
197	393	1
196	390	1
198	389	1
197	389	1
197	389	1
197	389	1
198	390	1
197	390	1
197	390	1
196	389	1
198	389	1
198	390	1
198	392	1
196	393	1
198	398	1
202	401	1
208	411	1
211	416	1
213	420	1
214	422	1
215	424	1
215	424	1
217	428	1
217	428	1
215	429	1
215	429	1
216	430	1
215	430	1
215	429	1
214	429	1
211	428	1
211	428	1
212	425	1
211	424	1
211	422	1
210	421	1
209	420	1
207	419	1
206	419	1
205	416	1
203	413	1
201	413	1
199	412	1
198	411	1
197	410	1
198	410	1
196	410	1
194	410	1
194	411	1
192	410	1
194	410	1
194	410	1
194	410	1
195	408	1
196	407	1
197	406	1
200	406	1
200	407	1
197	406	1
195	406	1
192	407	1
188	410	1
186	410	1
178	410	1
174	412	1
170	415	1
168	415	1
168	416	1
170	419	1
168	420	1
168	420	1
168	424	1
166	424	1
168	424	1
170	426	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
168	426	1
168	425	1
168	425	1
168	425	1
168	424	1
168	424	1
168	424	1
168	424	1
168	422	1
166	420	1
164	419	1
164	416	1
164	415	1
164	415	1
160	410	1
160	406	1
162	404	1
162	401	1
162	397	1
162	394	1
162	392	1
162	392	1
162	392	1
164	390	1
162	388	1
164	388	1
166	388	1
168	388	1
170	388	1
172	390	1
172	394	1
172	399	1
173	402	1
174	406	1
174	407	1
176	410	1
178	415	1
184	422	1
192	429	1
193	430	1
194	433	1
197	435	1
199	437	1
199	437	1
197	437	1
196	437	1
194	437	1
190	434	1
188	433	1
186	433	1
184	433	1
180	430	1
176	428	1
176	428	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	424	1
170	425	1
170	425	1
170	425	1
170	425	1
170	426	1
170	426	1
170	426	1
171	428	1
170	428	1
172	428	1
172	428	1
172	428	1
172	428	1
170	429	1
170	430	1
170	431	1
170	431	1
170	433	1
170	433	1
170	434	1
170	435	1
170	437	1
170	437	1
170	437	1
170	438	1
171	439	1
170	439	1
171	442	1
170	442	1
172	442	1
172	443	1
170	443	1
170	443	1
170	444	1
169	444	1
168	444	1
168	446	1
168	446	1
168	446	1
166	444	1
164	443	1
162	443	2
162	442	2
160	440	4
205	215	4
205	215	4
204	213	3
204	211	3
204	211	3
203	209	3
203	207	3
203	207	3
203	207	3
203	207	2
217	521	2
217	521	2
217	521	2
217	520	2
217	521	2
217	520	2
217	520	2
218	520	2
218	520	2
218	520	2
219	520	1
219	520	1
220	520	1
221	521	1
221	521	1
222	521	3
223	521	5
224	520	5
223	518	4
78	389	4
78	392	4
78	395	5
78	397	3
80	399	2
80	401	2
208	360	2
208	359	2
82	404	2
208	360	3
208	360	3
208	360	3
208	360	3
208	359	4
208	359	4
208	359	4
209	359	4
209	359	4
203	189	4
203	189	4
203	189	4
204	189	4
84	417	4
84	417	4
84	417	4
84	417	4
84	417	4
84	416	4
84	416	4
84	415	4
84	415	4
84	415	4
84	415	3
84	415	4
84	415	3
84	414	4
84	413	4
84	413	4
84	413	4
84	412	4
86	412	4
86	411	4
88	410	4
88	410	4
88	409	4
88	408	4
90	407	4
90	406	4
225	353	3
225	354	3
226	355	3
226	353	4
227	351	4
96	398	4
96	398	4
227	354	3
96	398	3
96	398	3
96	398	3
96	398	3
98	400	3
100	401	3
104	404	3
108	408	4
112	413	4
116	416	2
122	421	2
128	428	2
132	433	2
134	433	2
134	433	2
136	434	2
136	434	2
136	433	1
138	433	1
140	433	1
140	430	1
140	428	1
140	425	1
140	424	1
140	419	1
142	419	1
140	415	3
140	411	3
140	407	3
140	401	3
142	397	2
144	392	2
144	392	1
144	389	1
146	388	1
146	384	1
146	383	1
146	384	1
146	388	1
146	388	1
144	388	1
144	392	1
