h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
208	357	1
202	351	2
204	350	2
253	430	4
229	355	3
235	353	1
233	353	1
233	353	1
233	354	1
233	354	1
235	354	1
235	354	1
235	354	1
235	354	1
235	354	1
235	354	1
235	354	1
236	354	1
236	354	1
237	354	1
237	354	1
237	354	1
237	354	1
237	354	1
237	354	1
237	355	1
237	355	2
236	355	2
236	355	2
236	355	2
235	355	2
236	355	2
235	356	2
235	356	2
235	357	2
235	357	2
235	357	2
235	357	2
235	358	2
235	358	2
235	358	2
235	358	2
235	359	2
235	359	2
235	359	2
235	359	2
235	360	2
235	360	2
236	360	2
236	361	2
236	361	2
236	361	2
236	361	2
237	361	2
237	362	2
236	362	2
236	362	2
236	362	2
236	362	2
236	362	2
236	362	2
235	363	2
235	363	2
235	363	2
235	362	2
235	362	2
241	493	2
241	493	2
241	492	2
241	492	2
241	492	2
241	492	2
241	491	2
241	491	2
241	491	3
241	488	3
241	487	3
241	487	3
241	484	3
241	483	2
241	482	2
241	480	2
241	478	2
239	475	2
240	473	2
239	469	2
239	466	2
239	464	2
239	461	2
239	458	2
239	455	2
239	452	2
239	451	2
239	447	2
239	442	2
239	437	2
238	433	2
239	433	2
239	429	2
239	424	2
239	419	2
238	415	2
239	413	2
239	411	2
237	406	2
237	403	2
236	398	2
237	397	2
236	394	1
235	392	1
234	388	1
233	384	1
233	383	1
233	380	1
231	375	1
229	371	1
229	368	1
231	366	1
231	365	1
231	362	1
232	360	1
232	358	1
232	356	1
233	353	1
233	350	1
235	346	1
235	344	1
235	342	1
235	340	1
235	336	1
235	332	1
235	328	1
235	328	1
233	327	1
232	324	1
231	324	1
229	324	1
229	324	2
229	327	2
226	326	2
184	386	2
186	385	2
186	383	1
185	379	1
184	379	1
184	377	1
180	374	1
178	370	1
176	367	1
176	365	1
174	365	1
174	365	1
170	362	1
166	361	1
160	359	1
160	357	1
160	361	1
156	363	1
152	370	1
156	383	1
156	388	1
158	388	1
158	393	1
158	397	1
158	401	1
160	401	1
160	402	1
158	403	1
158	406	1
158	406	1
156	406	1
156	407	1
154	408	1
154	410	1
154	410	1
150	410	1
152	411	1
154	413	1
156	415	1
154	415	1
156	419	1
160	424	1
164	425	1
166	424	1
168	428	1
174	433	1
176	433	1
176	429	1
176	425	1
178	428	2
176	428	1
172	424	1
168	415	1
162	402	1
162	392	1
160	388	1
160	383	1
162	375	1
162	370	1
160	365	1
158	363	1
158	361	1
160	359	1
160	357	1
158	356	1
158	354	1
158	352	1
160	350	1
160	348	1
158	346	1
156	345	1
158	342	1
160	341	1
160	340	1
162	337	1
162	335	1
170	333	1
170	332	1
170	332	1
172	331	1
172	328	1
172	328	1
172	330	1
172	330	1
172	331	1
174	330	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
174	331	1
172	332	1
172	332	1
174	331	1
174	331	1
176	331	1
180	331	1
182	332	1
184	333	1
188	333	1
148	370	2
146	380	2
144	385	2
144	392	2
142	394	2
182	260	2
183	256	2
183	255	2
184	252	2
183	252	2
183	252	2
183	252	2
183	251	2
182	251	2
183	252	2
182	251	2
182	250	2
182	250	2
183	249	2
183	249	2
183	249	2
184	247	2
185	247	2
186	247	2
186	246	2
187	246	2
188	246	2
189	245	2
190	245	2
190	243	2
191	243	2
192	243	2
193	243	2
194	243	2
194	243	2
195	243	2
196	243	2
196	243	2
196	243	2
196	243	2
196	243	2
196	243	2
195	243	2
140	410	2
140	410	2
140	410	2
140	410	2
140	411	2
140	411	2
140	411	2
140	410	2
140	410	2
142	410	2
144	408	1
144	407	1
144	406	1
146	404	1
148	401	1
150	397	1
150	393	1
150	389	1
154	379	1
156	370	1
158	361	1
156	357	1
156	355	1
156	350	1
154	346	1
156	344	1
154	342	1
152	341	1
156	339	1
156	337	1
156	335	1
156	336	1
158	337	1
158	335	1
160	335	1
162	335	1
164	335	1
168	335	2
170	333	2
174	333	2
190	282	2
192	283	2
196	283	1
197	283	1
198	287	1
199	288	1
204	288	1
205	288	1
203	288	1
203	291	1
201	292	1
201	292	1
197	292	1
197	296	1
199	297	1
198	297	1
192	301	1
203	301	1
201	306	1
182	310	1
176	314	1
172	315	1
176	319	1
178	337	1
176	346	1
176	355	1
176	361	1
176	366	1
176	374	1
176	383	1
174	392	1
174	399	1
172	401	1
170	401	1
170	406	1
168	407	1
168	410	1
168	410	1
168	410	1
166	411	1
164	411	1
164	415	1
164	415	1
164	412	1
166	412	1
166	411	1
166	410	1
166	410	1
166	406	1
166	406	1
168	401	1
166	401	1
170	388	1
172	370	1
174	366	1
174	363	1
178	361	1
176	361	1
174	361	1
174	359	1
174	359	1
170	361	1
172	357	1
172	356	1
170	356	1
172	357	1
178	357	1
178	357	1
174	358	1
178	358	1
184	357	1
190	356	1
192	356	1
188	357	1
186	357	1
192	356	1
194	355	1
196	355	1
196	355	1
197	355	1
198	354	2
199	354	3
199	355	4
248	232	4
249	232	3
249	232	2
250	233	2
250	233	2
251	233	2
251	233	2
251	233	2
251	233	2
251	233	2
251	233	2
251	233	2
251	233	2
251	232	2
251	232	2
251	232	2
252	232	2
252	232	2
251	232	2
251	232	2
251	232	2
251	232	2
251	232	2
251	233	2
251	233	2
251	233	2
251	234	2
251	234	2
251	234	2
251	236	2
249	236	2
249	237	2
249	237	2
249	238	2
249	238	2
248	238	2
249	240	2
248	240	2
247	240	2
247	240	2
247	240	2
246	240	2
246	240	3
246	240	3
246	240	3
246	240	2
247	240	2
247	240	2
247	240	2
247	240	2
246	239	2
246	239	2
246	239	2
