h	w	p
215	359	1
200	361	1
182	366	1
190	374	1
186	374	2
130	406	2
130	404	2
128	404	1
128	403	1
128	403	1
128	403	1
128	402	2
130	403	2
130	402	2
130	403	2
130	402	2
130	402	2
130	402	2
130	403	3
128	402	4
128	402	4
128	403	4
128	403	4
126	314	4
126	315	3
126	315	3
124	315	3
124	315	3
124	317	2
124	318	1
124	319	1
122	319	1
122	321	1
122	322	1
122	322	1
122	323	1
122	324	1
122	324	1
122	324	1
122	324	1
122	326	1
122	326	1
122	326	1
122	326	1
124	326	1
124	327	1
124	326	1
124	326	1
124	326	1
124	326	1
124	327	1
126	328	1
126	328	1
126	328	1
126	328	1
126	328	1
128	330	1
128	330	1
128	331	1
132	332	1
130	333	1
130	333	2
130	333	1
132	333	1
134	333	1
132	333	1
132	332	1
130	331	1
128	328	1
128	328	1
126	328	1
126	327	1
124	326	1
124	324	1
124	324	1
122	323	1
124	323	1
122	322	1
122	319	1
122	319	1
120	319	1
118	315	1
118	314	1
120	315	1
118	310	1
116	303	1
116	297	2
116	294	2
116	291	3
114	286	3
114	281	2
112	276	3
112	272	2
112	268	2
114	264	3
114	261	3
112	258	3
112	254	3
114	250	3
114	245	2
114	243	1
116	240	1
116	237	1
116	234	1
118	230	1
118	228	1
120	225	1
120	222	1
122	220	1
124	218	1
124	216	1
126	214	1
126	214	1
128	211	1
128	211	1
128	211	1
128	211	1
130	210	1
128	211	1
128	211	2
130	211	2
130	210	2
132	207	2
134	207	3
134	207	4
134	207	4
134	205	4
136	202	5
108	547	6
108	550	6
106	550	6
106	554	6
108	554	5
108	556	5
106	560	5
93	622	5
94	619	4
94	618	4
94	618	4
94	617	4
94	617	4
94	614	4
96	613	4
96	613	4
96	613	4
142	171	4
142	171	4
142	170	4
142	170	4
142	170	4
142	171	4
142	170	4
142	170	4
142	170	4
142	169	4
142	169	4
141	168	3
140	166	2
140	166	2
140	166	2
140	166	2
142	165	2
142	165	2
142	164	2
142	164	2
142	164	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
142	162	2
144	164	2
144	164	2
142	162	2
144	162	2
144	162	2
144	162	2
144	164	2
144	164	2
144	164	2
144	164	2
146	164	2
146	164	2
146	165	2
146	165	2
146	165	2
148	166	2
148	166	1
149	168	1
150	170	1
152	171	1
154	173	3
184	433	3
182	433	3
180	433	2
182	437	2
182	442	2
178	442	2
176	442	2
176	446	2
174	446	2
174	446	2
174	447	1
172	451	1
172	455	1
174	462	1
174	469	1
172	478	2
170	483	1
168	491	1
166	494	1
164	497	3
162	500	1
160	502	1
160	505	2
158	505	2
160	505	2
158	506	2
156	507	2
154	509	2
152	507	2
152	505	2
150	503	1
148	502	2
146	502	2
146	501	2
146	501	2
148	501	1
148	501	1
146	501	1
144	501	1
144	501	1
144	502	1
144	502	1
144	503	1
146	503	1
146	505	1
144	505	1
144	506	1
144	506	1
144	506	1
144	507	1
142	507	1
142	507	1
142	507	1
142	508	1
143	507	1
142	509	1
142	509	1
142	509	1
142	508	1
142	507	1
142	507	1
142	507	1
142	506	1
142	506	1
144	505	1
142	505	1
144	505	1
144	505	1
144	502	1
144	500	2
144	500	2
144	498	2
144	497	2
144	496	2
144	496	2
144	496	2
144	494	2
144	494	2
144	493	2
144	492	2
161	236	2
144	491	2
144	489	2
144	488	2
142	489	2
140	488	2
138	487	2
138	488	2
136	491	2
136	491	2
134	492	2
134	494	2
132	496	2
132	498	2
130	500	2
130	501	3
130	502	3
130	503	4
128	505	4
128	505	4
128	505	5
126	506	6
331	518	5
331	519	5
331	520	5
331	521	5
332	522	5
333	523	4
211	491	4
212	491	4
212	491	4
212	491	5
211	491	5
211	491	4
211	491	4
210	491	4
210	491	4
210	491	4
211	491	4
211	491	3
211	491	3
211	491	3
211	491	3
211	491	3
211	491	3
211	491	3
211	491	3
211	491	4
212	491	4
212	491	4
212	491	4
212	491	4
212	491	5
212	491	5
355	550	5
355	551	6
355	551	6
213	491	6
213	491	6
357	554	6
359	555	6
359	555	6
359	555	6
359	555	6
359	555	5
357	555	5
357	556	5
213	491	5
213	491	4
357	559	4
356	560	4
356	560	2
355	561	2
355	563	2
355	563	2
355	563	2
355	563	2
355	563	2
354	563	2
353	563	2
353	564	2
353	564	2
353	563	3
352	564	2
351	564	4
86	327	4
86	327	4
84	327	3
84	327	4
84	327	4
84	326	4
84	326	4
84	326	4
84	326	5
84	326	5
82	326	5
82	324	5
82	324	5
82	324	6
82	324	5
112	98	6
111	94	4
111	92	5
112	92	4
112	93	2
111	90	2
110	90	2
109	90	2
108	90	2
108	90	2
107	92	2
106	94	2
84	328	2
84	330	2
84	330	2
84	331	2
84	332	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
84	333	2
100	156	2
100	156	2
100	157	2
102	159	2
100	159	2
100	160	2
102	161	2
102	162	2
102	162	2
102	162	2
102	162	2
102	162	2
102	164	2
102	165	2
102	166	2
100	166	2
82	332	3
98	170	3
98	171	3
82	332	3
82	332	3
82	332	3
82	332	3
98	173	3
98	173	3
96	174	3
96	174	3
96	175	3
96	175	3
96	175	3
96	175	2
96	175	2
96	175	2
96	175	2
96	175	2
98	175	2
98	175	1
100	175	1
100	175	1
100	175	1
98	175	2
98	175	2
98	174	2
98	173	2
96	171	2
94	170	2
90	166	5
88	165	5
84	162	6
221	388	6
221	388	6
219	388	6
219	388	3
219	388	3
217	388	3
215	384	2
162	351	3
158	344	2
154	339	1
150	337	1
150	337	1
148	337	1
148	333	1
146	332	1
146	328	1
146	330	1
144	330	1
146	328	1
148	327	1
148	326	1
148	324	1
148	323	1
148	323	1
148	322	1
150	323	1
150	322	1
150	321	1
150	322	1
150	322	1
150	323	1
150	324	1
150	324	1
150	326	1
150	326	1
146	327	1
146	327	1
144	328	1
142	328	1
146	328	2
124	250	2
122	247	2
122	245	1
122	243	1
122	241	1
120	239	1
118	237	1
116	236	1
114	235	1
114	233	1
112	232	1
112	230	1
110	228	1
110	225	1
110	222	1
110	218	1
110	215	1
110	211	1
110	210	1
112	207	1
114	202	1
114	201	1
116	198	1
120	196	1
120	196	1
120	193	1
122	191	1
122	189	1
122	189	1
120	189	1
120	189	1
120	189	1
120	189	1
120	189	1
120	193	1
120	196	1
120	198	1
120	202	1
120	205	1
120	207	1
120	210	1
120	211	1
122	214	1
124	215	1
124	216	1
124	216	1
124	216	1
124	216	1
126	218	1
126	218	1
126	218	1
124	218	1
124	216	1
124	216	1
122	216	1
122	215	1
120	215	1
120	214	1
120	213	1
118	213	1
118	213	1
116	213	1
116	211	1
116	211	1
114	211	1
112	211	1
112	211	1
112	211	1
110	213	1
110	214	1
108	214	1
108	215	1
108	216	1
108	216	1
106	218	1
106	218	1
106	218	1
106	219	1
104	220	1
104	220	1
104	220	1
104	220	1
104	220	1
104	221	1
104	222	1
104	222	1
106	222	1
106	222	1
104	222	1
104	220	2
104	220	2
104	220	2
104	220	2
104	220	2
104	220	2
104	220	2
104	221	2
104	222	2
104	222	2
104	223	2
104	223	2
104	223	2
104	223	2
104	224	2
104	224	2
104	225	2
104	225	2
104	226	2
104	227	2
291	455	2
291	455	2
293	455	2
293	455	2
293	456	2
295	455	2
295	455	2
295	455	2
297	451	2
297	451	2
297	451	2
299	451	2
299	448	2
299	448	2
299	451	2
299	451	2
299	451	2
299	451	2
299	448	2
299	448	2
299	451	2
299	451	2
299	451	2
299	451	2
299	451	2
299	451	2
299	451	2
299	451	2
299	451	2
299	448	2
299	448	2
299	448	2
297	451	2
297	451	2
102	238	2
102	238	3
102	238	2
102	238	2
102	238	2
104	239	2
295	497	2
295	500	2
297	500	2
297	501	2
299	502	2
299	503	2
299	505	2
301	505	2
301	505	2
302	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
303	505	1
302	505	1
302	505	1
301	505	2
301	505	2
301	505	2
301	505	2
301	503	2
301	503	2
299	503	2
299	503	2
299	503	2
299	503	2
299	502	2
299	502	2
299	502	2
299	502	2
299	501	2
299	501	2
299	500	2
299	500	2
297	500	2
297	500	2
295	501	3
293	502	3
293	501	3
291	502	3
291	501	3
287	505	3
285	505	3
279	509	3
279	509	3
281	505	3
281	505	2
281	505	2
279	505	2
279	505	2
283	500	2
283	500	2
283	500	2
281	500	2
281	500	2
281	500	3
120	244	3
120	244	3
120	244	3
120	244	3
120	243	2
120	243	2
120	243	3
120	243	3
120	243	3
120	243	3
120	242	3
120	242	3
122	242	2
120	242	2
122	241	2
122	241	2
287	452	2
287	451	2
287	451	2
285	451	2
285	451	2
285	449	2
287	448	2
287	448	2
285	448	1
285	447	1
287	447	1
287	446	1
287	446	2
289	446	1
289	446	1
291	446	1
291	446	2
291	446	2
293	444	2
295	443	3
247	371	3
247	370	2
247	370	2
247	370	2
247	370	2
249	368	1
249	368	1
249	368	1
249	368	1
247	368	1
247	368	1
247	368	1
245	368	1
245	368	1
243	368	4
144	281	4
144	279	3
142	282	1
142	281	2
142	279	2
142	278	2
142	278	2
142	278	2
142	278	2
293	613	2
293	615	2
294	616	2
295	617	2
295	618	2
296	620	2
296	620	2
296	621	3
295	622	3
295	622	3
295	622	3
294	622	3
293	622	3
292	623	3
104	196	3
102	196	3
102	197	3
102	196	3
100	196	3
100	196	3
100	195	3
100	195	3
100	193	3
100	193	3
100	192	3
100	191	3
276	614	3
275	613	3
275	613	3
273	613	3
273	611	3
273	611	3
273	610	3
272	611	3
272	611	3
272	611	3
272	611	3
273	611	3
273	611	3
273	613	3
273	613	3
273	614	3
273	614	3
273	615	3
273	617	2
275	617	2
275	618	2
275	618	2
275	620	2
275	622	2
275	623	2
277	623	2
277	624	2
277	624	2
277	626	2
279	627	2
279	628	2
279	629	2
279	631	2
146	306	3
146	306	3
146	310	3
144	313	3
144	315	3
114	216	3
114	216	2
114	219	2
114	220	2
114	224	2
114	226	2
114	227	2
114	229	2
112	231	2
112	233	2
112	235	1
114	237	1
112	239	1
112	240	1
112	241	1
112	243	1
112	244	2
112	245	2
112	246	2
112	247	2
112	249	2
112	250	2
112	251	2
112	251	2
144	383	2
144	384	2
144	388	2
144	392	1
144	395	1
144	398	1
144	401	1
144	403	1
146	406	1
146	411	1
146	415	1
146	416	1
146	420	1
146	424	2
148	433	2
148	433	2
148	437	2
148	438	2
150	443	2
132	363	2
132	365	2
132	365	2
132	367	2
132	371	2
132	375	2
132	379	2
134	381	2
134	383	2
134	388	2
136	397	3
136	401	3
136	402	3
136	406	3
136	410	3
136	415	3
138	419	3
138	419	3
138	421	3
114	213	3
116	213	3
118	214	3
118	215	3
118	216	3
118	218	3
118	219	3
120	218	3
120	220	3
118	223	3
120	224	3
120	225	3
120	225	2
120	229	2
118	232	2
120	233	2
120	234	2
120	234	2
120	238	2
118	241	1
118	242	1
118	243	1
120	243	1
120	246	1
118	248	1
118	249	1
118	249	1
118	250	1
118	251	1
118	252	1
120	252	1
120	253	1
120	254	1
122	254	2
122	255	2
122	256	2
124	256	2
124	257	2
124	258	2
124	258	2
124	258	2
126	258	2
126	257	2
126	256	3
126	256	3
126	256	3
126	256	3
126	255	3
126	255	3
124	255	3
124	254	3
124	253	3
124	252	3
146	505	4
146	506	3
146	506	3
146	506	3
146	507	3
146	507	3
146	507	3
146	507	3
146	507	3
146	509	3
146	509	3
145	509	3
145	509	3
145	509	3
145	509	3
144	510	3
144	510	3
144	510	3
144	510	3
154	255	3
154	255	3
153	255	3
154	255	3
152	254	3
152	254	3
152	253	3
150	252	3
148	252	3
148	251	3
144	515	3
144	515	3
144	515	3
144	515	3
140	249	3
144	516	3
144	516	3
143	516	3
130	252	3
128	253	3
128	255	3
128	256	3
126	257	3
126	259	3
124	261	2
124	263	2
126	265	1
126	265	1
126	267	1
126	269	1
126	270	1
126	270	1
128	272	1
128	272	1
128	273	1
128	274	1
128	274	1
128	276	1
128	277	1
130	278	1
130	279	1
130	279	1
130	279	1
130	279	1
132	282	1
132	282	1
132	283	1
132	283	1
134	286	1
134	288	1
134	290	1
134	292	2
162	383	2
162	380	2
162	379	1
160	379	1
160	379	1
160	377	1
158	376	1
156	376	1
154	375	1
154	376	1
152	376	1
152	376	1
152	374	1
152	374	1
150	371	1
150	368	1
150	367	1
150	365	1
150	363	1
150	362	1
150	361	1
148	359	1
148	358	1
148	357	1
148	356	1
148	355	1
148	354	1
148	353	1
148	352	1
148	352	1
148	351	1
148	350	1
146	349	1
146	349	1
146	348	1
146	347	1
146	347	1
144	346	1
144	346	1
144	346	1
144	345	1
144	345	1
144	345	1
144	345	1
144	344	1
144	344	1
144	344	1
143	344	1
142	344	1
142	343	1
142	343	1
142	343	1
142	342	1
142	342	1
142	342	1
142	342	1
142	341	1
142	340	1
142	340	1
140	339	1
140	339	1
138	337	1
138	336	1
136	333	1
134	328	1
132	322	2
132	310	2
132	300	2
132	292	2
132	288	2
130	287	1
130	288	1
130	286	1
128	283	1
130	279	1
130	283	1
130	287	1
134	306	1
138	323	1
138	331	1
142	333	1
144	337	1
146	335	1
146	335	1
144	333	1
146	332	1
146	331	1
146	326	1
146	323	1
144	322	1
144	320	1
144	319	1
144	318	1
144	318	1
144	318	1
144	318	1
144	318	1
144	318	1
144	318	1
144	318	1
144	319	1
144	319	1
144	322	1
144	324	1
142	328	1
142	330	1
140	333	1
138	333	1
138	336	1
136	337	1
134	337	1
134	339	1
132	339	1
132	340	1
130	339	1
130	340	1
130	340	1
130	340	1
128	340	1
128	340	1
130	340	1
130	341	1
130	341	1
130	341	1
130	341	1
130	340	1
130	340	1
132	340	1
132	340	1
132	339	1
134	339	1
134	339	1
134	337	1
136	336	1
136	334	1
138	333	1
138	332	1
138	330	1
138	328	1
138	327	1
138	326	1
138	324	1
138	324	1
136	321	1
136	319	1
136	315	1
136	313	1
136	310	1
136	309	1
134	306	1
134	304	1
134	303	1
134	301	1
134	301	1
134	301	1
134	300	1
134	299	1
134	297	1
134	300	1
134	301	1
134	301	1
134	303	1
132	305	1
132	305	1
130	305	1
130	306	1
128	309	1
128	310	1
128	310	1
126	312	1
126	315	1
126	318	1
126	321	1
128	324	1
128	328	1
130	333	1
132	335	1
132	337	1
134	339	1
136	340	1
136	341	1
138	342	1
138	342	1
138	342	1
