h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
225	474	5
102	366	2
102	361	2
106	357	1
110	353	1
114	351	1
124	346	1
126	346	1
128	345	1
130	344	1
130	344	1
130	344	1
132	344	1
132	344	1
132	344	1
132	344	1
132	344	1
132	344	2
132	342	2
134	342	2
132	342	2
132	342	3
132	342	3
132	342	4
132	342	4
132	342	4
132	342	5
134	342	5
134	342	5
134	342	5
134	342	5
134	342	5
134	342	5
132	342	5
132	342	4
132	342	4
132	342	4
132	342	4
132	342	4
132	342	3
132	342	3
134	342	3
134	342	3
134	342	3
134	341	3
134	342	3
134	342	2
134	342	2
134	342	2
134	342	1
136	344	1
134	344	1
136	344	1
136	344	1
136	344	1
136	342	1
136	342	1
138	342	1
138	342	1
140	342	1
140	342	1
138	340	1
140	339	1
140	337	1
142	337	1
142	337	1
142	335	1
146	333	1
148	332	1
152	331	1
152	328	1
154	328	1
160	328	1
164	327	1
170	324	1
174	323	1
174	323	1
180	323	1
194	319	1
203	318	1
205	315	1
205	315	1
207	315	1
213	315	1
221	314	1
225	310	1
225	310	1
227	310	1
233	310	1
239	306	1
243	306	1
241	306	1
245	306	1
255	306	1
265	310	1
271	310	1
271	310	1
277	315	1
289	318	1
297	319	1
301	319	2
299	319	2
303	324	2
311	328	2
319	333	2
321	337	2
321	337	3
323	340	3
331	346	4
339	355	4
309	419	3
198	370	3
357	374	3
212	374	3
215	370	3
218	371	3
215	370	3
212	367	3
212	365	2
219	365	1
221	366	1
225	367	1
176	367	2
168	379	1
164	388	1
162	388	1
162	389	1
160	394	1
160	397	1
160	397	1
160	398	1
158	401	1
158	403	1
158	406	1
158	410	1
156	415	1
156	415	1
156	415	1
154	424	2
156	433	3
253	435	3
251	438	3
255	442	3
251	443	4
78	219	5
80	219	5
78	219	4
76	222	2
74	224	2
74	227	3
74	229	3
122	270	5
132	301	4
136	310	4
138	319	3
138	323	3
146	238	3
148	241	2
160	315	3
162	319	3
166	319	4
148	324	3
142	336	2
144	342	1
144	350	1
150	361	2
152	370	3
202	361	3
202	361	3
204	361	1
206	361	1
210	361	1
211	363	1
211	366	2
210	366	3
211	371	3
138	353	3
138	361	3
140	370	3
132	353	3
134	356	1
134	357	1
138	354	1
140	342	1
142	344	1
140	346	2
140	350	2
142	357	2
142	365	3
144	365	4
217	279	4
217	283	3
217	288	3
215	306	2
200	337	2
198	342	2
204	337	2
206	337	2
213	324	3
217	310	3
197	402	3
199	403	2
200	406	2
201	401	2
202	392	1
202	388	1
201	383	2
200	383	2
201	388	2
200	393	2
200	397	2
200	401	2
200	401	2
190	465	2
190	473	2
192	478	2
192	479	2
192	482	2
196	484	3
202	99	2
208	99	1
224	90	1
262	126	2
204	157	3
200	166	2
204	166	2
208	157	1
211	162	2
185	211	4
185	225	2
187	225	2
189	220	2
187	229	2
189	243	1
215	292	1
229	301	1
227	301	1
239	319	1
239	328	2
243	337	1
241	345	2
239	346	1
239	346	2
235	346	4
178	301	4
174	310	4
170	362	4
174	370	2
170	370	2
168	374	2
166	385	2
164	388	2
164	392	2
168	401	2
174	415	4
263	193	4
263	198	4
231	328	4
231	365	4
231	374	1
229	383	1
227	388	1
227	392	1
229	397	1
229	398	1
229	402	1
227	410	1
225	415	1
224	419	1
222	425	1
221	428	1
220	431	1
217	437	1
216	442	1
213	448	1
212	451	1
211	455	1
209	461	1
208	466	1
206	473	1
205	475	2
205	478	3
204	484	4
204	488	4
203	493	5
313	310	5
313	310	5
313	312	4
313	315	4
313	317	4
313	319	4
313	319	4
313	319	3
313	322	3
313	323	3
311	324	2
311	325	2
313	328	3
313	328	3
313	330	3
311	331	3
311	332	3
311	333	3
309	335	3
309	336	3
309	337	3
307	337	3
307	339	3
307	340	3
307	341	3
307	342	3
305	344	3
307	346	3
305	346	3
305	346	3
305	348	3
305	349	3
305	351	3
305	352	3
305	353	3
305	354	3
305	355	3
307	356	3
307	357	3
307	358	2
307	358	2
307	360	2
307	361	2
307	362	2
307	363	2
309	363	2
309	365	3
309	366	4
309	367	4
309	367	4
309	367	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	4
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
293	265	3
295	265	3
295	265	3
295	265	3
295	265	3
295	265	4
297	265	4
297	266	4
90	312	4
90	314	5
92	317	4
134	365	3
134	365	2
134	365	1
132	363	1
132	363	1
132	363	1
134	363	1
132	362	1
132	362	1
132	361	1
134	360	1
134	358	1
134	356	1
134	352	1
132	349	2
132	348	2
130	348	2
130	348	2
132	348	2
130	347	2
130	348	2
128	348	2
128	349	2
128	349	2
128	350	2
128	351	2
128	352	2
126	353	2
126	355	2
126	356	2
126	357	1
126	357	1
126	358	1
126	359	1
124	359	1
124	360	1
124	361	1
124	362	1
126	363	1
126	363	1
126	365	1
124	365	1
126	366	1
124	367	1
124	368	1
124	368	1
124	368	1
124	368	1
126	368	1
124	368	1
124	368	1
124	367	1
126	367	1
126	366	1
124	366	1
124	366	1
124	365	1
124	365	1
124	365	1
126	363	1
126	363	1
126	362	1
126	362	1
126	362	1
124	361	1
124	361	1
126	361	1
126	361	1
