h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
212	355	1
192	333	1
185	314	2
184	313	2
180	313	2
176	310	3
236	653	3
238	653	2
234	650	3
232	649	3
232	649	3
230	649	3
228	649	3
253	265	3
251	265	3
251	268	3
251	270	3
247	270	3
247	272	3
245	273	3
245	274	3
243	274	2
241	276	2
239	277	2
239	277	2
239	277	2
239	278	2
239	278	2
239	279	2
239	279	2
239	279	2
239	279	2
239	278	3
239	278	3
239	278	3
239	278	3
239	277	3
237	277	3
180	419	3
179	420	3
178	420	3
176	419	3
174	412	3
176	411	2
176	410	2
176	410	3
160	358	3
158	354	3
158	349	2
156	345	1
156	343	1
154	342	1
152	340	1
152	338	1
150	337	1
150	336	1
148	336	1
148	335	1
146	335	1
146	335	1
146	335	1
146	333	1
146	333	1
146	333	1
146	333	2
144	333	2
144	333	2
144	333	2
144	332	2
144	328	2
162	407	2
162	406	2
162	403	2
162	401	2
162	392	2
162	389	2
162	383	1
160	375	1
158	367	1
156	362	1
156	360	1
156	359	1
156	359	1
158	359	1
158	361	1
159	361	1
160	361	1
160	360	1
160	361	1
160	363	1
158	363	1
158	362	1
159	361	1
160	359	1
160	357	1
162	354	3
163	352	2
164	348	3
167	345	3
168	342	2
168	341	2
169	340	2
170	339	2
170	337	2
170	337	2
170	336	2
171	336	2
172	335	2
173	335	2
174	335	2
174	335	2
174	335	2
174	336	2
174	336	2
174	337	2
174	337	1
173	336	2
172	336	2
170	336	2
170	336	2
168	335	3
166	333	2
162	424	2
160	424	2
156	424	2
154	328	2
150	326	2
150	323	2
148	322	2
146	321	2
148	319	2
148	317	3
150	315	3
148	315	2
150	310	2
150	310	2
152	306	3
152	306	3
152	306	3
152	305	4
154	304	4
156	303	4
156	301	4
154	301	4
167	173	4
166	174	4
166	174	3
166	175	3
166	175	3
165	177	1
164	178	2
164	179	2
164	180	2
164	180	2
164	183	3
164	184	3
164	184	3
163	187	3
162	187	3
162	189	4
161	191	4
194	415	4
194	415	4
160	192	4
159	191	4
158	192	4
158	192	4
158	191	4
156	189	4
156	188	4
156	188	3
156	187	3
155	186	3
154	184	2
154	182	2
154	180	2
154	180	2
153	179	2
153	178	2
152	175	3
152	174	3
152	174	3
152	173	4
152	171	3
152	171	4
152	170	4
152	169	4
152	169	4
152	166	4
98	456	4
98	456	4
100	457	4
100	457	4
100	456	4
100	456	4
100	456	4
100	455	4
100	455	3
100	455	3
100	454	3
100	453	4
100	453	4
181	383	4
182	384	5
182	384	5
182	383	5
182	384	5
100	451	5
100	451	4
100	451	4
98	451	4
98	451	5
98	451	3
98	451	3
98	451	3
96	451	3
250	328	3
249	328	4
249	328	5
249	327	3
249	327	3
249	326	3
249	326	3
249	326	3
249	327	3
249	327	3
108	328	3
108	328	2
108	328	2
108	330	2
108	330	2
108	330	2
108	330	2
108	330	2
108	331	2
108	331	2
108	331	2
108	331	2
108	331	2
108	331	2
108	331	2
108	331	2
108	331	2
108	332	2
108	332	2
108	332	3
108	332	3
108	332	3
110	333	3
110	335	3
110	336	3
110	337	3
110	337	3
110	337	3
110	337	3
110	337	3
110	337	3
110	337	3
110	340	3
110	337	3
110	337	4
110	335	4
110	333	4
110	332	4
110	331	4
110	328	4
108	327	4
108	326	4
108	324	4
108	324	4
108	324	4
106	323	4
106	322	4
106	322	5
106	322	5
106	322	4
106	322	4
249	346	4
249	346	4
249	346	4
249	346	4
249	346	4
249	346	5
249	346	5
249	346	5
249	346	5
249	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	5
251	346	4
251	347	4
253	348	4
253	349	4
253	349	4
253	350	4
208	478	5
204	482	2
202	485	1
201	487	1
201	487	1
201	488	2
201	489	2
202	491	2
202	491	2
202	491	2
202	491	2
202	491	2
203	491	2
204	491	2
204	491	2
204	491	2
204	491	2
204	492	2
204	492	2
205	493	2
204	494	2
204	496	3
204	496	3
205	497	3
205	497	3
204	500	3
205	500	3
205	501	3
206	502	3
207	503	3
208	505	3
208	505	3
208	505	3
210	505	3
211	506	3
211	506	3
212	507	3
213	507	3
213	507	3
213	509	3
212	509	3
212	509	3
212	509	4
212	509	4
210	509	4
209	509	4
208	509	4
207	507	4
206	507	4
205	506	4
204	506	4
203	505	4
202	505	3
201	505	3
158	224	3
156	224	3
155	224	3
154	224	3
154	224	3
154	224	3
154	225	3
154	224	3
154	224	3
154	224	3
153	224	2
152	223	2
152	223	2
152	223	2
153	223	2
152	224	2
152	225	2
152	225	2
152	225	2
152	224	2
150	224	2
150	224	2
150	225	2
150	225	2
150	225	2
150	225	2
150	225	2
150	225	3
150	225	3
150	227	3
150	227	3
150	227	3
150	228	3
150	228	3
150	225	3
152	225	3
152	225	3
153	225	3
153	225	3
154	225	3
154	224	3
154	224	3
154	223	3
154	223	3
154	223	3
154	222	3
152	220	3
154	220	3
154	220	3
154	220	2
154	220	2
152	220	3
152	220	3
152	220	3
150	219	2
150	219	2
150	220	2
150	220	2
150	220	2
150	220	2
150	220	2
150	220	2
150	220	2
150	220	2
150	220	2
148	220	2
148	222	2
148	222	2
148	222	2
148	223	2
148	223	2
146	223	2
148	223	2
148	223	2
148	224	2
148	224	2
