h	w	p
215	359	1
221	358	1
221	355	1
223	351	1
225	350	1
241	333	2
160	496	2
154	496	1
150	493	1
144	491	1
140	489	1
136	487	1
134	487	1
132	487	1
132	485	1
132	485	1
130	484	1
130	483	1
132	484	1
132	483	1
132	482	1
130	482	1
134	483	1
136	483	1
136	482	1
138	482	1
138	482	1
140	480	1
142	480	1
144	479	1
144	478	1
144	478	1
144	478	1
144	476	1
144	476	1
144	475	1
144	475	1
144	475	1
144	474	1
142	473	1
142	473	1
142	473	1
142	474	1
140	473	1
140	473	1
140	473	1
140	474	1
140	473	1
140	474	1
142	475	1
142	475	1
142	475	1
142	475	1
144	475	1
144	475	1
144	475	1
144	475	1
144	475	1
146	475	1
146	475	1
148	475	1
148	475	1
148	475	1
150	476	1
148	476	1
150	476	1
150	478	2
150	478	1
152	478	1
152	478	1
152	478	1
154	478	1
154	478	1
156	478	1
156	478	1
156	478	1
156	478	1
156	478	1
156	478	1
156	478	1
154	478	1
154	478	1
154	478	1
152	478	1
152	478	1
152	478	1
152	478	1
152	478	1
152	478	1
152	478	1
152	478	1
152	478	1
154	478	1
154	478	1
156	479	1
156	479	1
156	479	1
158	479	1
160	479	1
162	479	1
162	479	1
164	479	1
166	478	1
168	478	1
168	478	1
170	478	1
170	478	1
170	478	1
170	478	1
170	478	1
170	478	1
170	478	1
170	478	1
172	476	1
170	478	1
170	476	1
170	478	1
170	478	1
170	478	1
168	478	1
168	478	1
168	478	1
168	478	1
168	478	1
168	478	1
168	476	1
168	476	1
168	475	1
168	475	1
168	475	1
168	475	1
168	475	1
170	473	1
168	473	1
168	473	1
168	471	1
168	470	1
170	469	1
168	469	1
168	467	1
168	466	1
170	465	1
172	464	1
172	464	1
172	464	1
172	464	1
174	464	1
174	464	1
174	464	1
174	464	1
174	464	1
176	464	1
176	464	1
176	464	1
176	465	1
176	465	1
176	466	1
176	466	1
176	466	1
174	469	1
174	469	1
174	469	1
174	469	1
172	469	1
172	469	1
170	469	1
170	469	1
168	469	1
168	469	1
166	470	1
164	470	1
164	470	1
162	470	1
160	471	1
160	471	1
160	473	1
160	473	1
158	473	1
158	473	1
156	473	1
156	473	1
154	473	1
154	473	1
152	473	1
152	473	1
152	473	1
152	473	1
152	473	1
150	473	1
150	473	1
150	473	1
150	473	1
148	473	1
148	473	1
148	473	1
148	473	1
148	473	1
148	473	1
148	473	1
150	473	1
150	473	1
150	473	1
150	473	1
152	470	1
154	470	1
154	470	1
156	469	1
158	469	1
158	466	1
158	465	1
158	464	1
158	464	1
159	464	1
160	461	1
160	460	1
160	460	1
160	460	1
160	460	1
160	458	1
160	460	1
160	460	1
160	460	1
160	460	1
158	460	1
158	460	1
160	460	1
160	460	1
160	460	1
160	460	1
