h	w	p
215	359	1
202	342	1
265	363	2
267	365	2
180	419	2
176	415	3
120	356	3
126	356	1
128	357	1
128	356	1
132	357	1
136	361	1
140	358	1
140	361	1
140	362	1
142	357	1
144	356	1
144	352	1
146	354	1
146	350	1
146	347	1
148	342	1
148	339	1
150	337	1
152	337	1
152	336	1
154	331	1
154	328	1
154	324	1
154	324	1
154	323	1
152	322	1
152	319	1
152	319	1
152	319	1
154	315	1
158	312	1
160	310	1
160	309	1
160	309	1
158	310	1
158	310	1
158	310	1
158	309	1
160	309	1
158	310	1
158	310	1
158	310	1
150	342	2
150	348	1
150	351	1
150	356	1
150	359	1
152	362	1
152	365	1
154	367	1
154	370	1
154	370	1
154	372	1
156	374	1
156	374	1
156	374	1
156	374	1
156	372	1
154	371	1
154	370	1
154	370	1
154	370	1
154	370	1
154	368	1
154	368	1
152	368	1
152	368	1
152	368	1
152	368	1
152	368	1
150	368	1
150	368	1
150	368	1
150	368	1
150	368	1
150	368	1
150	368	1
148	368	1
148	368	1
148	368	1
148	367	1
148	366	1
148	365	1
146	365	1
146	363	1
146	362	1
146	361	1
146	361	1
146	359	1
148	361	1
148	361	1
148	361	1
148	362	1
150	363	1
150	365	1
150	365	1
150	367	1
150	370	1
152	371	1
152	374	1
152	374	1
152	376	1
152	377	1
152	379	1
152	379	1
152	379	1
152	379	1
150	379	1
150	377	1
150	379	1
148	376	1
148	374	1
146	372	1
146	370	1
146	366	1
146	362	1
146	358	1
146	354	1
146	349	1
148	337	1
152	331	1
152	327	1
154	324	1
154	322	1
154	319	1
154	319	1
154	319	1
154	318	1
152	318	1
152	318	1
150	319	1
150	319	1
150	319	1
148	318	1
148	318	1
146	319	1
146	319	1
146	318	1
146	318	1
148	318	1
148	318	1
150	318	1
150	319	1
150	319	1
150	319	1
150	319	1
150	319	1
150	319	1
150	319	1
150	322	1
152	322	1
152	322	1
152	323	1
152	323	1
150	324	1
150	324	1
148	324	1
146	326	1
146	327	1
144	328	2
144	328	3
102	204	3
102	204	2
102	202	2
102	202	2
102	202	2
102	202	2
102	202	2
104	201	2
104	198	2
104	198	2
106	197	2
106	193	2
108	193	2
108	503	2
108	503	2
108	505	2
108	505	2
108	505	2
108	505	2
108	505	2
108	505	2
108	505	2
110	506	2
110	506	2
110	507	2
110	508	2
110	509	2
110	509	2
110	509	2
110	509	2
110	509	2
110	509	2
110	509	2
110	509	2
110	510	2
110	511	2
110	511	2
110	511	2
110	512	2
110	513	2
110	514	2
110	514	2
110	514	2
110	515	2
110	515	2
110	515	2
110	516	2
110	516	2
110	517	2
110	518	2
110	518	2
112	519	2
112	519	2
112	519	2
112	518	2
112	518	2
112	518	2
112	518	2
112	518	2
118	189	2
116	191	2
116	191	2
114	189	2
114	189	2
112	189	2
112	189	2
110	189	3
108	189	3
108	188	3
106	188	3
106	188	3
104	188	3
104	188	3
104	188	3
104	189	3
104	188	3
104	188	3
110	514	3
110	514	3
110	514	3
110	514	3
110	514	3
110	514	3
110	514	3
112	180	3
114	178	3
114	177	3
116	175	3
116	175	3
116	175	3
116	174	2
116	173	2
116	171	2
116	171	2
116	170	2
118	170	2
118	169	2
118	169	2
118	169	2
118	169	2
118	169	2
118	169	2
118	169	2
118	168	2
118	169	2
118	169	2
118	170	2
118	171	2
118	171	2
118	173	2
118	174	2
118	175	3
118	175	3
118	175	3
118	178	3
118	179	3
118	180	3
120	180	3
120	180	3
120	183	3
120	183	3
120	183	3
122	183	3
122	183	3
122	184	3
122	184	3
124	184	3
124	184	3
124	184	3
124	184	3
124	184	3
124	184	3
126	184	2
126	184	2
126	184	3
126	184	3
126	184	3
126	184	3
124	184	2
124	184	2
124	184	2
124	184	2
122	184	2
122	184	2
122	184	2
120	184	2
120	184	2
120	184	2
118	186	2
118	187	2
116	187	2
116	187	2
116	187	2
116	187	2
114	187	2
114	187	2
114	187	2
112	188	2
112	188	2
112	188	2
112	188	2
110	188	2
110	188	2
110	188	2
108	188	2
108	187	2
106	188	2
106	187	3
106	187	3
104	188	3
104	188	3
104	188	3
104	188	3
104	189	3
104	189	3
106	189	3
106	189	3
106	189	3
108	189	3
108	189	3
108	191	3
108	191	3
110	191	3
214	368	3
212	366	2
208	363	2
200	357	1
196	357	1
192	358	1
190	359	1
186	359	1
184	361	1
182	363	1
184	367	1
184	368	1
184	370	1
182	371	1
182	374	1
182	376	1
184	379	1
182	380	1
182	381	1
182	383	1
184	383	1
184	383	1
184	384	1
184	384	1
184	386	1
184	388	1
184	386	1
184	388	1
184	388	1
184	388	1
184	388	1
184	388	1
184	388	1
184	388	1
186	388	1
186	388	1
186	388	1
188	388	1
188	386	1
190	386	1
192	385	1
192	384	1
192	384	1
192	384	1
192	383	1
194	383	1
192	383	1
192	383	1
192	381	1
192	383	1
192	383	1
192	383	1
190	383	1
190	383	1
188	383	1
186	383	1
186	383	1
184	383	1
184	383	1
184	383	1
182	383	1
180	383	1
180	383	1
178	383	1
176	384	1
176	383	1
174	381	1
172	380	1
172	380	1
170	379	1
168	377	1
168	376	1
166	374	1
166	374	1
162	371	1
160	368	1
164	367	1
164	366	1
166	365	1
164	362	1
162	358	1
164	356	1
166	355	1
168	354	1
172	354	1
172	351	1
172	348	1
174	346	1
176	345	1
178	342	1
178	340	1
178	337	1
180	336	1
180	335	1
180	333	1
182	333	1
182	330	1
182	328	1
182	328	1
184	328	1
182	327	1
182	327	1
182	327	1
182	327	1
182	327	1
180	327	1
182	328	1
182	328	1
182	328	1
182	328	1
182	328	1
184	328	1
184	328	1
184	328	1
185	328	1
186	331	1
186	331	1
186	331	1
186	331	1
186	333	1
186	333	1
188	333	1
190	333	1
192	333	1
193	336	1
194	337	1
197	337	1
200	337	1
201	337	1
201	340	1
201	341	1
201	342	1
201	346	1
200	349	1
200	351	1
202	350	1
202	354	1
200	359	1
196	365	1
194	367	1
194	367	1
188	383	1
182	388	1
178	389	1
174	393	1
172	397	1
170	397	1
166	401	1
164	401	1
162	404	1
162	406	1
162	406	1
160	407	1
158	408	1
156	410	1
158	410	1
158	410	1
156	410	1
154	410	1
154	411	1
154	412	1
156	411	1
156	411	1
156	411	1
158	411	1
158	411	1
158	410	1
158	410	1
160	410	1
160	410	1
160	410	1
164	410	1
170	410	1
174	410	1
178	408	1
180	407	1
182	406	1
184	406	1
186	406	1
186	406	1
189	406	1
190	406	1
190	410	1
190	410	1
190	410	1
190	412	1
186	415	1
184	420	1
182	424	1
178	428	1
174	433	1
170	437	1
164	439	1
160	442	1
160	442	1
160	443	1
160	443	1
158	446	1
158	446	1
160	446	1
162	447	1
164	446	1
164	446	1
164	446	1
162	447	1
160	446	1
160	444	1
162	443	1
162	442	1
162	443	1
160	443	1
160	442	1
166	439	1
170	437	1
176	433	1
188	425	1
192	419	1
194	415	1
195	412	1
196	410	1
197	410	1
195	410	1
197	407	1
196	406	1
201	401	1
194	410	2
187	419	1
182	428	2
178	433	1
174	437	1
170	442	1
166	442	1
164	446	1
162	446	1
160	447	1
160	448	1
162	448	1
162	448	1
162	448	1
160	447	1
158	446	1
158	443	1
158	442	1
160	439	1
156	437	1
154	428	1
156	424	1
158	419	1
162	410	1
160	406	1
160	406	1
166	399	1
174	392	1
180	388	1
178	384	1
172	383	1
164	379	1
160	374	1
158	370	1
154	365	1
