h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
217	358	1
212	359	1
212	359	1
186	357	1
190	357	1
192	358	1
194	358	1
196	358	1
200	358	1
204	358	1
206	358	1
206	358	1
210	358	1
210	359	1
212	359	1
210	359	1
208	359	1
214	359	1
212	359	1
219	359	1
221	359	1
231	350	1
229	342	1
221	337	1
198	351	1
200	357	1
200	358	3
202	362	3
203	362	3
203	363	4
203	365	3
203	365	4
203	364	4
202	363	4
202	362	4
201	362	4
201	361	4
202	359	4
202	358	4
202	358	3
201	358	3
200	358	3
200	357	3
200	356	3
200	356	3
199	357	3
198	357	3
199	355	3
199	355	3
198	355	4
198	355	4
199	355	4
199	354	4
198	355	2
199	354	3
199	354	3
200	353	3
200	352	3
200	352	3
200	352	3
200	351	3
201	351	3
201	350	3
200	351	3
200	352	3
200	352	3
221	507	3
221	506	3
221	505	2
221	504	2
220	503	2
220	502	2
220	502	2
220	501	2
220	500	2
221	500	2
221	498	2
221	497	2
221	496	1
222	495	1
222	494	1
222	494	2
222	493	2
222	493	2
222	493	2
222	493	2
222	493	2
222	493	2
221	493	2
221	493	2
221	493	2
221	493	2
221	493	2
205	351	2
205	350	2
205	350	2
206	350	2
206	349	2
206	349	2
206	348	2
205	348	2
205	348	2
205	348	2
205	347	2
205	346	2
205	345	2
205	345	2
205	344	2
205	344	2
205	344	2
204	344	2
204	343	3
204	342	4
218	488	4
116	201	4
116	202	4
118	205	2
120	207	2
120	211	2
120	211	2
122	216	2
124	220	2
126	223	2
126	225	2
128	225	2
128	226	1
128	227	1
128	227	1
128	227	1
128	228	1
128	228	1
128	228	1
128	228	1
128	228	1
128	228	1
128	228	2
128	228	2
128	228	2
128	228	2
128	228	2
128	228	2
126	228	2
124	227	2
124	227	2
124	227	2
124	227	2
124	227	2
124	227	2
124	227	2
124	227	2
122	227	2
124	227	2
124	228	2
122	227	2
122	227	2
120	227	2
120	228	2
120	229	3
158	478	3
168	469	3
176	465	2
223	446	2
223	446	1
223	446	1
224	446	1
223	446	1
223	446	1
221	446	1
219	446	1
216	446	1
214	446	1
210	446	1
208	446	1
206	444	1
206	442	1
204	442	1
206	439	1
204	439	1
207	437	1
208	434	1
207	433	1
208	433	1
208	433	1
213	430	1
213	429	1
213	428	1
212	428	1
211	428	1
211	425	1
213	424	1
213	424	1
212	424	1
211	424	1
213	422	1
213	421	1
211	421	1
211	420	1
211	420	1
209	420	1
209	419	1
208	419	1
208	419	1
209	419	1
210	419	1
213	417	1
211	419	1
215	417	1
217	417	1
217	419	1
217	419	1
219	417	3
116	207	3
134	511	2
132	514	2
116	202	2
112	198	2
124	524	2
124	524	1
124	524	1
122	528	1
120	530	1
118	532	1
120	532	1
116	533	1
116	534	1
114	535	1
118	535	1
118	536	1
118	536	1
118	537	1
118	538	1
124	539	1
124	541	1
126	543	1
126	543	1
128	544	1
128	545	1
128	543	1
128	545	1
130	545	1
130	545	1
132	545	1
130	546	1
130	547	1
130	547	1
130	547	1
130	546	1
126	546	1
126	547	1
126	546	1
126	546	1
128	546	1
128	545	1
128	545	2
128	545	2
128	545	2
128	545	2
128	543	2
128	543	2
130	542	2
130	541	2
130	541	2
112	241	2
110	241	2
112	241	2
112	240	2
114	240	2
116	238	2
118	237	2
118	237	2
118	236	2
120	236	2
120	236	2
120	236	2
122	236	2
122	236	2
122	236	2
124	236	2
124	237	2
124	237	2
124	237	2
124	237	2
124	237	2
122	236	2
122	236	2
122	235	2
124	234	2
124	234	2
124	234	2
124	233	2
124	233	2
124	233	2
124	233	2
124	234	2
124	234	2
124	234	2
124	234	2
124	234	2
124	234	2
124	235	2
124	235	2
124	235	2
124	236	2
124	236	2
124	236	2
124	236	2
126	237	1
126	237	1
126	237	1
124	236	1
126	236	1
126	236	1
126	235	1
124	234	1
124	234	1
126	234	1
124	233	1
124	233	1
124	233	2
124	233	2
124	232	2
122	232	2
122	232	2
122	232	2
120	231	2
120	231	2
120	231	2
120	232	2
120	232	2
122	233	2
122	233	2
120	233	2
120	233	2
120	233	2
120	233	2
120	233	2
120	234	2
120	234	1
120	233	1
120	233	1
120	233	1
118	232	1
118	232	1
118	232	2
118	232	2
118	232	2
118	232	2
118	232	1
118	232	1
118	233	1
116	233	1
116	234	1
116	235	1
116	236	1
116	237	1
116	238	1
116	240	2
178	358	2
176	358	2
176	358	1
174	358	1
174	358	1
172	359	1
170	359	1
168	359	1
168	360	1
166	360	1
166	360	1
164	361	1
162	362	1
162	364	1
156	367	1
152	370	1
148	372	1
146	374	1
146	374	1
146	374	1
146	375	1
144	376	1
144	377	1
144	377	1
146	377	1
148	376	1
148	376	1
148	376	1
148	376	1
150	375	1
152	374	1
154	372	1
156	371	1
156	370	1
158	370	1
160	370	1
158	370	1
160	370	1
158	370	1
160	370	1
162	370	1
162	369	1
164	370	1
162	370	1
164	370	1
164	371	1
162	372	1
162	372	1
162	374	1
164	374	1
164	374	1
160	375	1
158	376	1
158	379	1
158	380	1
156	383	1
150	385	1
150	386	1
148	388	1
148	389	1
146	390	1
142	392	1
140	392	1
138	392	1
140	392	1
142	393	1
140	393	1
142	393	1
142	393	1
142	393	1
142	393	1
142	393	1
142	392	1
144	392	1
146	392	1
150	392	1
150	392	1
152	392	1
152	392	1
156	393	1
160	397	1
158	397	1
158	397	1
158	397	1
158	397	1
158	397	1
158	398	1
158	398	1
158	399	1
160	401	1
158	401	1
154	402	1
154	403	1
154	403	1
158	404	1
156	406	1
152	406	1
152	406	1
152	406	1
152	406	1
152	406	1
154	406	1
154	406	1
156	406	1
156	406	1
158	406	1
158	406	1
158	406	1
160	406	1
160	406	1
160	406	1
160	404	1
162	404	1
162	406	1
164	406	1
164	408	1
164	408	1
164	410	1
164	410	1
164	410	1
164	410	1
164	411	1
164	411	1
164	411	1
166	411	1
