h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	358	1
212	361	1
223	355	1
190	366	3
285	500	2
287	505	2
237	342	2
237	346	3
136	473	3
136	473	2
136	473	2
134	473	2
132	473	2
134	473	2
134	474	2
134	474	2
134	474	2
134	473	2
134	473	2
134	471	2
133	469	2
134	469	2
134	467	1
134	466	1
136	465	1
136	464	1
136	464	1
138	464	1
138	460	1
138	457	1
138	455	1
138	455	1
138	455	1
138	451	1
140	451	2
140	448	1
140	446	1
140	446	1
142	446	1
142	443	2
142	442	2
142	442	1
142	442	1
144	442	1
144	442	1
148	442	2
150	442	1
150	442	1
150	442	1
152	442	1
154	442	1
156	443	1
156	442	1
156	443	1
156	442	1
156	442	1
156	443	1
156	442	1
154	442	1
154	442	1
152	442	1
150	442	1
150	442	1
150	442	1
148	440	1
148	440	1
148	440	2
146	438	2
148	438	2
148	438	2
148	437	2
148	434	2
146	430	2
146	428	2
146	426	2
146	425	2
146	424	2
146	420	2
146	420	2
148	420	2
150	420	1
150	419	1
150	419	1
152	419	1
152	419	1
152	416	1
152	416	1
152	415	1
154	413	1
154	413	1
154	413	1
154	412	1
156	411	1
158	412	1
160	410	1
158	406	1
156	402	1
156	401	1
158	401	1
154	397	1
152	392	2
283	297	2
283	299	2
283	300	2
285	301	2
285	301	2
285	301	1
287	303	1
287	303	1
287	304	1
287	304	1
287	304	1
287	304	1
287	305	1
287	305	1
287	306	1
287	306	1
287	306	1
287	308	1
287	308	1
287	309	1
287	309	1
287	309	1
287	310	1
287	310	1
287	310	1
285	310	1
285	310	1
285	310	1
287	313	1
287	314	1
287	315	1
287	315	1
285	315	1
287	317	1
285	318	1
285	318	1
285	318	1
285	319	1
285	319	1
285	321	1
285	322	1
285	323	1
285	324	1
285	324	1
285	324	1
285	324	1
285	326	1
285	327	1
285	328	1
285	328	1
287	328	1
287	330	1
287	331	1
287	332	1
287	332	1
287	331	1
287	332	1
287	332	1
287	333	1
287	333	1
287	333	1
287	333	1
287	333	1
287	333	2
287	333	2
287	333	2
287	333	2
287	333	2
287	334	2
287	335	2
287	335	2
289	336	2
289	336	2
289	336	2
289	337	2
289	337	2
289	337	2
289	337	2
289	337	2
289	338	2
289	339	2
289	339	2
289	339	2
289	341	2
287	341	2
287	342	2
287	342	2
287	342	2
287	343	2
287	344	2
285	344	2
287	344	2
287	344	2
287	344	2
285	345	2
285	345	3
285	345	3
285	345	3
285	346	4
285	345	5
285	344	5
181	184	5
181	184	5
181	187	5
182	188	5
184	188	4
184	189	4
184	189	4
235	297	4
233	299	4
233	300	4
233	301	4
231	304	4
229	306	5
229	306	4
229	306	3
229	308	3
229	310	4
185	197	4
185	197	4
154	434	3
154	428	3
154	424	1
156	420	1
158	420	1
160	420	1
160	416	1
158	412	1
160	411	1
160	410	1
160	407	1
158	406	1
154	401	1
154	397	1
152	393	1
152	392	1
150	389	1
150	384	2
150	379	2
150	376	2
150	374	2
148	368	2
146	362	2
148	357	2
150	354	2
152	351	2
150	347	1
150	344	2
152	345	1
150	345	1
150	346	1
150	346	1
150	351	1
152	354	1
150	356	1
150	358	1
150	361	1
154	365	1
156	367	1
156	370	1
156	371	1
156	372	1
158	373	1
158	374	1
156	375	1
156	376	1
156	376	1
156	377	1
156	379	1
154	381	1
154	383	1
154	384	1
152	388	1
152	390	1
150	392	1
148	394	1
148	397	1
146	399	2
144	401	1
142	401	1
142	402	1
140	403	2
140	402	2
140	403	2
138	403	2
138	403	2
138	401	2
136	401	2
134	399	2
363	644	2
363	644	2
363	644	2
363	644	2
363	644	2
363	644	1
363	644	1
363	644	1
363	644	2
361	642	2
361	642	2
361	642	2
361	642	2
361	641	2
361	641	2
359	641	3
359	641	3
359	640	3
359	640	3
327	323	3
327	323	3
327	323	3
329	322	3
329	322	3
148	269	3
150	265	3
150	264	2
152	261	2
154	258	1
154	256	1
155	254	1
156	251	1
156	249	1
156	247	1
155	246	1
155	245	1
156	243	1
156	242	1
156	242	1
157	240	1
157	240	1
157	240	1
158	240	1
158	239	1
158	238	1
158	239	1
158	240	1
158	240	1
158	240	1
159	241	1
159	242	1
160	242	1
159	243	1
159	243	1
159	244	1
158	245	1
158	246	1
158	247	1
157	247	1
156	248	1
156	249	1
154	250	1
154	250	1
154	251	1
152	251	1
152	252	1
152	251	1
151	252	1
151	251	1
151	251	1
152	250	1
152	249	1
152	249	1
152	248	1
152	248	1
152	248	1
152	248	1
152	247	1
152	247	1
152	247	1
152	247	1
153	246	1
153	246	1
153	246	1
153	246	1
153	246	1
153	246	1
153	246	1
153	247	1
153	247	1
153	246	1
154	246	1
154	245	1
154	245	1
154	245	1
154	244	1
154	244	1
154	243	1
154	242	1
154	241	1
154	241	1
154	240	1
154	239	1
154	238	1
154	237	1
154	237	1
154	236	1
155	235	1
155	234	1
154	234	1
154	234	1
154	234	1
154	234	1
154	234	1
154	234	1
154	234	1
154	234	1
153	235	1
152	236	1
152	237	1
152	238	1
151	239	1
150	239	1
149	241	1
149	243	1
150	246	1
150	249	1
150	252	1
151	255	1
152	258	1
152	261	1
152	263	1
154	265	1
154	265	1
154	265	1
155	267	1
155	268	1
156	268	1
156	268	1
156	267	1
156	267	1
156	267	1
156	267	1
156	265	1
156	265	1
156	265	1
156	265	1
156	264	1
156	264	1
156	263	1
156	263	1
156	261	1
156	261	1
156	261	1
155	261	1
155	261	1
154	261	1
154	261	1
154	261	1
154	261	1
154	261	1
154	260	1
154	260	1
154	260	1
154	260	1
154	260	1
153	260	1
153	260	1
153	260	1
153	260	1
153	259	1
153	259	1
153	259	1
153	259	1
