h	w	p
215	359	1
217	358	1
223	355	1
229	351	1
241	345	2
245	342	2
249	345	2
251	346	1
251	346	1
251	346	1
253	346	1
255	348	1
255	349	1
257	349	1
257	351	1
259	351	1
259	351	1
259	351	1
259	353	1
261	353	1
261	354	1
261	354	1
261	354	1
263	355	2
263	354	2
263	354	2
263	355	2
263	355	2
263	351	2
263	351	2
261	351	2
184	374	2
184	376	2
184	379	2
182	379	2
182	379	2
182	379	2
180	379	2
180	379	2
180	379	2
180	379	2
182	380	2
182	383	2
182	383	2
180	379	2
180	379	2
180	379	2
180	375	2
178	374	2
178	370	1
178	370	1
178	370	1
180	366	1
180	366	1
180	365	1
182	356	1
182	361	1
186	342	1
186	342	1
186	342	1
186	342	1
188	337	2
188	337	2
188	337	2
188	337	2
189	333	2
188	333	2
188	333	2
187	333	2
188	328	3
180	385	3
178	385	3
178	385	3
178	384	3
177	388	3
176	388	3
176	388	3
176	388	3
176	388	3
174	388	3
174	388	3
174	385	3
174	388	2
172	388	2
172	389	2
172	388	2
172	388	2
172	388	2
170	389	2
170	392	2
170	392	2
170	392	2
168	393	2
168	394	2
168	394	2
168	393	2
168	393	2
166	393	2
166	393	2
166	392	2
168	392	2
168	388	2
170	383	2
172	374	1
172	361	2
170	351	2
170	350	4
168	342	3
166	333	3
162	324	5
301	375	7
305	376	7
337	437	5
341	437	5
343	443	3
349	446	3
353	451	3
353	455	3
355	460	3
355	464	3
357	469	3
357	473	4
359	474	4
361	474	4
363	478	3
369	480	4
375	484	4
375	485	4
375	487	4
379	487	4
383	489	4
209	223	5
235	243	4
235	247	4
239	252	4
239	255	3
239	256	2
237	261	1
237	265	1
237	265	1
239	265	1
241	269	2
241	273	1
241	274	1
239	274	2
241	278	2
72	241	2
243	287	2
241	288	2
78	246	2
86	252	2
94	258	2
96	261	2
94	260	2
98	264	2
104	270	1
110	274	1
114	278	2
112	278	2
116	281	1
122	286	1
126	288	1
130	291	1
130	292	1
130	292	1
134	297	1
138	300	1
140	301	1
138	304	1
138	305	1
138	308	1
140	310	1
140	313	1
138	315	1
138	315	1
138	319	1
140	321	1
140	323	1
140	324	1
142	324	1
142	326	1
142	327	1
142	327	1
144	328	1
144	328	1
144	328	1
146	330	1
146	330	1
148	330	1
150	330	1
150	331	1
150	331	1
150	331	1
148	331	1
150	332	1
150	332	1
150	332	1
152	331	1
152	331	1
152	331	1
152	330	1
152	330	1
152	328	1
152	328	1
152	328	1
152	327	1
152	326	1
152	324	1
152	324	1
152	324	1
154	323	1
154	322	2
154	322	2
156	322	2
243	323	2
243	322	2
243	321	2
241	319	2
241	319	2
241	318	2
239	318	2
78	362	2
78	363	2
78	363	2
78	364	1
78	363	1
78	363	1
78	363	1
78	363	1
78	364	1
78	364	1
78	364	1
78	364	1
78	364	1
78	365	1
78	365	1
78	365	1
78	365	1
80	365	1
80	366	1
80	366	1
80	366	1
80	366	1
80	366	1
80	366	1
80	366	1
82	367	1
82	367	1
82	367	1
82	367	1
84	367	1
84	367	1
84	367	1
86	367	1
86	367	1
86	366	1
88	366	1
90	367	1
90	367	1
92	367	1
92	367	1
94	367	2
94	367	2
96	367	2
98	368	2
100	368	2
100	369	2
100	369	1
102	369	1
102	370	2
104	370	3
106	371	3
106	371	3
106	372	3
108	372	3
110	372	3
44	304	3
44	304	3
44	303	3
44	303	3
251	246	3
251	250	3
