h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	358	1
217	358	1
210	355	1
219	355	1
219	354	3
221	341	2
208	461	2
204	460	2
204	457	2
202	456	2
192	455	2
188	456	1
184	455	1
184	453	1
182	451	1
180	448	1
177	446	1
176	443	1
174	439	1
174	437	1
174	433	1
172	428	1
174	424	1
174	419	1
174	415	1
176	411	1
177	407	1
178	402	1
180	401	1
180	401	1
180	397	1
182	392	1
182	392	1
183	392	1
183	397	1
182	424	1
182	451	1
184	451	2
182	447	2
182	446	2
182	446	2
182	446	2
182	446	2
180	444	2
180	443	2
182	443	2
182	442	2
181	442	2
180	442	2
178	442	2
178	442	2
178	442	2
178	442	3
178	442	3
178	442	3
176	442	3
194	197	3
194	193	3
194	189	3
194	188	2
192	189	2
192	193	2
192	193	2
191	198	2
189	202	2
188	207	2
185	216	2
183	220	2
182	228	2
179	229	2
177	229	2
177	232	2
177	234	2
176	236	2
176	236	1
175	234	1
173	236	1
172	237	1
170	237	1
169	237	1
166	238	2
164	242	2
164	243	2
162	243	2
162	243	2
162	250	2
162	251	2
176	419	3
162	361	2
164	355	1
162	355	1
162	352	1
162	346	1
162	345	1
162	345	1
162	342	1
164	342	1
166	343	1
166	344	1
168	344	1
166	342	1
166	342	1
164	337	1
162	328	1
160	297	1
158	292	1
160	288	1
160	279	1
162	274	1
162	274	1
162	274	1
162	274	1
162	279	1
162	279	1
164	274	1
162	283	1
162	287	1
162	288	2
162	288	2
164	291	2
170	292	2
172	297	2
204	357	1
204	359	1
204	361	1
200	367	2
206	362	2
142	424	2
140	420	3
140	419	3
140	415	3
144	406	2
144	410	2
140	419	2
136	424	2
134	429	2
132	434	2
130	439	3
130	443	3
132	442	3
130	446	3
128	451	4
126	456	4
154	229	3
153	229	3
150	234	4
149	234	4
146	252	4
146	256	4
146	261	4
142	509	2
148	514	3
150	515	3
153	518	3
154	518	3
158	518	3
164	519	3
168	519	4
182	514	4
184	509	4
184	510	3
186	509	3
182	509	2
184	509	2
186	506	2
184	509	3
184	509	3
186	509	2
186	511	4
188	512	4
186	514	3
186	515	3
184	518	3
186	518	3
184	519	4
184	521	4
106	309	4
106	306	4
108	305	4
108	303	4
106	303	4
106	301	4
106	301	4
106	301	4
106	301	3
102	304	2
102	305	2
104	306	2
104	309	2
104	310	2
104	314	2
104	319	2
102	323	2
104	324	2
104	324	2
104	326	2
102	327	2
102	328	2
104	331	1
104	330	1
104	331	1
104	332	1
104	333	1
104	332	1
102	333	1
102	332	2
100	332	3
96	332	3
96	330	3
94	331	2
92	331	2
92	331	2
96	328	2
98	328	2
96	328	3
96	324	3
96	319	3
98	318	3
100	315	3
102	315	4
102	315	4
104	310	4
106	309	4
110	309	4
112	306	5
112	306	5
114	304	5
196	375	5
196	374	5
198	374	5
198	371	5
200	370	5
202	370	4
202	368	4
202	368	4
86	252	4
86	252	4
88	250	4
88	249	4
90	248	4
90	247	4
92	247	4
92	248	4
128	542	4
130	542	4
130	543	2
132	543	2
132	543	2
132	545	2
132	545	2
132	543	2
130	542	2
130	542	2
130	541	3
130	541	3
130	539	3
130	537	3
130	534	3
114	425	4
114	425	4
114	425	4
116	425	4
106	310	4
106	313	4
104	314	3
104	314	3
104	314	2
104	315	2
102	315	1
102	315	2
102	315	2
102	315	2
102	315	2
102	315	2
102	315	3
102	314	3
102	313	3
102	312	3
102	310	3
104	310	3
104	308	3
104	306	3
106	305	3
104	303	3
106	301	4
106	297	4
106	294	4
106	290	4
146	483	4
148	483	4
148	485	4
148	487	3
147	487	3
148	487	3
148	485	3
146	485	3
144	487	3
144	487	3
142	487	3
138	487	3
136	487	2
132	487	2
130	488	2
128	489	3
126	491	3
124	492	2
122	493	2
120	496	2
118	496	4
116	498	4
116	500	1
114	501	2
114	502	4
114	505	3
112	505	3
112	509	4
112	509	3
112	509	3
112	510	4
118	389	4
118	388	4
120	388	4
118	386	3
118	385	2
118	384	2
116	383	3
116	383	3
116	383	3
114	381	2
112	380	2
112	380	3
112	380	2
110	380	2
110	380	2
108	379	2
108	379	3
108	379	2
106	379	3
106	379	2
106	379	2
106	379	3
106	380	3
106	380	2
106	380	2
126	216	2
126	216	3
126	216	3
106	380	3
106	379	3
106	380	3
140	541	3
140	542	3
140	543	3
142	542	3
144	542	1
145	542	1
146	541	1
160	482	2
162	482	1
160	485	1
162	482	1
174	478	1
164	487	1
158	491	1
154	496	1
158	496	1
200	475	1
158	501	1
158	505	1
160	505	1
215	470	2
216	470	2
166	509	2
168	510	2
172	510	2
211	473	1
210	474	2
162	514	1
164	511	1
166	509	1
186	487	1
178	487	1
168	496	1
168	491	1
166	487	1
164	484	1
170	489	1
168	491	1
164	491	1
160	492	1
156	493	1
158	491	1
162	491	1
160	491	1
160	492	1
162	492	1
156	493	1
160	493	1
166	492	1
178	491	1
190	488	1
192	487	1
206	479	1
215	478	2
220	479	2
223	478	2
225	478	2
227	482	2
229	480	2
229	479	2
229	478	2
229	479	2
225	479	2
225	479	2
222	478	2
219	475	2
219	473	2
216	473	1
211	473	1
206	471	2
202	469	2
202	469	2
202	469	2
200	464	2
196	455	2
192	448	3
112	301	3
110	300	3
110	300	1
110	297	1
108	296	1
108	295	1
108	294	1
108	292	1
106	292	1
106	290	1
106	288	1
106	287	1
106	286	1
106	283	1
106	283	1
106	283	1
106	282	1
106	279	1
106	279	1
106	279	1
106	279	1
106	279	1
104	278	1
104	278	1
104	278	1
104	278	1
104	277	1
104	277	1
104	277	1
104	277	1
102	277	1
102	277	1
102	277	1
102	277	1
102	277	1
100	276	1
100	276	1
100	276	1
