h	w	p
215	359	1
217	359	1
217	359	1
219	355	1
225	355	2
341	261	2
341	261	2
341	264	2
263	318	2
261	319	5
267	315	5
263	315	4
265	310	1
267	310	2
261	319	1
259	324	2
261	319	2
259	324	2
261	324	3
259	328	2
257	333	2
257	333	2
255	342	4
321	310	3
325	312	3
327	313	3
329	319	3
325	321	3
321	323	1
323	324	1
321	324	1
317	326	1
313	328	1
313	328	1
313	328	1
313	328	1
313	328	3
265	349	2
263	346	1
213	337	1
206	336	1
204	333	1
201	333	1
200	332	1
198	331	1
197	331	1
197	328	1
196	327	1
195	324	1
193	324	1
193	324	1
193	321	1
192	318	1
192	315	1
193	310	1
194	306	1
196	301	1
197	297	1
198	295	1
199	292	1
200	291	1
201	290	1
202	288	1
203	288	1
203	287	1
203	287	1
203	286	1
204	285	1
204	285	1
204	283	1
204	283	1
205	282	1
204	282	1
204	282	1
204	281	1
205	281	1
205	279	1
205	279	1
205	278	1
206	278	1
206	277	1
206	276	1
207	274	1
207	274	1
206	274	1
206	274	1
206	273	1
206	274	1
207	274	1
207	274	1
206	277	1
206	278	1
206	279	1
205	282	1
204	285	1
203	288	1
202	295	1
201	301	1
201	306	1
201	310	1
201	313	1
201	315	1
200	317	2
201	317	2
201	317	1
201	318	2
202	318	2
203	318	2
203	319	2
203	319	2
204	319	2
205	319	2
205	319	2
205	319	1
205	321	2
206	321	2
206	322	2
205	322	2
205	323	2
204	323	2
203	323	2
202	324	2
201	324	2
200	324	2
200	324	2
200	324	2
199	324	2
198	324	2
195	324	2
195	324	3
267	464	3
267	464	3
265	464	3
265	464	2
265	464	2
265	464	3
265	464	3
263	464	3
263	464	3
265	464	2
265	464	3
267	464	3
267	464	3
269	465	3
271	465	3
271	466	3
181	318	3
182	319	3
184	319	3
184	321	3
184	321	3
184	321	1
185	321	1
185	322	1
186	322	1
187	322	1
188	322	1
189	323	1
190	324	1
190	324	2
190	324	2
191	326	2
192	328	2
192	328	2
291	460	2
291	460	2
291	460	2
293	457	2
293	455	2
293	455	3
293	448	3
291	442	2
291	437	2
291	437	2
291	434	2
291	433	2
287	433	2
287	433	2
287	430	1
285	429	1
285	429	1
283	428	1
283	428	1
283	428	1
283	428	1
281	428	1
279	428	1
275	424	1
263	420	1
257	419	1
257	419	1
255	419	1
253	419	1
251	419	1
251	419	1
249	419	1
249	419	1
247	419	1
247	419	1
247	419	1
247	419	1
247	419	1
247	417	1
249	417	1
249	417	1
249	419	1
249	417	1
251	417	1
251	416	1
253	415	1
253	415	1
255	415	1
255	413	1
255	412	1
257	411	1
259	410	1
255	407	1
255	406	1
253	402	1
214	374	2
211	368	2
210	366	2
208	365	1
207	363	1
206	359	1
205	357	1
204	355	1
203	353	1
202	351	1
201	350	1
200	349	1
198	346	1
196	346	1
194	346	1
193	346	1
192	346	1
191	345	1
190	344	1
190	344	1
189	344	1
188	343	1
187	342	1
186	342	1
186	342	1
186	342	1
187	341	1
188	340	1
188	340	1
189	340	1
190	340	1
191	339	1
191	339	1
191	340	1
191	340	1
192	339	1
192	339	1
191	340	1
190	340	1
189	340	1
188	341	1
186	341	1
184	341	1
184	341	1
183	340	1
181	340	1
180	339	1
180	339	1
180	337	1
180	336	1
180	335	1
181	335	1
182	333	1
183	333	1
184	332	1
186	331	1
187	331	1
188	330	1
189	330	1
191	328	1
192	328	1
194	327	1
196	327	1
198	326	1
199	326	1
201	324	1
203	324	1
205	324	1
207	324	1
207	324	1
208	324	1
209	324	1
210	324	1
211	324	1
212	324	1
212	324	1
213	327	1
213	332	1
213	333	1
210	346	2
206	365	2
204	374	2
223	401	2
203	415	2
205	419	2
202	419	2
203	421	2
205	424	2
207	424	2
207	425	2
209	425	1
212	428	1
215	428	1
215	429	1
217	430	1
217	429	1
217	430	1
219	431	1
221	433	1
225	433	1
229	433	1
231	433	1
251	437	1
241	437	1
231	434	1
229	434	1
229	435	1
231	434	1
229	433	1
227	433	2
267	455	2
271	456	2
273	460	1
275	464	3
277	469	2
206	359	2
210	351	2
213	342	2
215	337	1
215	333	1
215	333	1
215	331	1
215	331	1
215	330	1
215	328	1
215	328	1
214	328	1
214	328	1
214	328	1
214	328	1
214	328	1
215	328	1
215	328	1
215	328	1
215	328	1
215	328	1
215	328	1
214	328	1
214	328	1
213	328	1
213	328	1
213	327	1
213	326	1
213	324	1
213	324	1
213	324	1
213	323	1
213	322	1
213	322	1
212	319	1
213	319	1
213	318	1
213	317	1
213	315	1
213	315	1
214	315	1
214	314	1
214	314	1
214	314	1
213	313	1
213	313	1
213	313	1
214	313	1
214	313	1
214	313	1
215	313	1
215	313	1
215	314	1
215	314	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
215	315	1
216	315	1
217	315	1
217	315	1
219	317	1
219	318	1
219	319	1
219	319	1
219	319	1
219	322	1
219	322	2
219	322	3
273	457	3
271	460	2
269	461	1
265	464	1
263	466	1
265	464	1
265	465	1
265	464	1
265	464	1
267	461	1
265	461	1
263	461	1
263	460	1
261	464	1
259	464	1
259	464	1
259	464	1
259	465	1
259	465	1
257	469	1
257	469	1
257	469	1
257	470	1
255	473	1
255	474	1
255	475	1
255	478	2
255	478	2
255	478	2
255	479	2
255	482	2
253	482	2
253	482	2
253	482	2
251	479	1
249	482	2
245	484	2
243	482	2
243	478	2
243	474	2
241	473	2
241	469	1
241	469	1
243	466	1
245	466	1
245	466	1
245	466	1
247	465	2
247	466	2
215	310	2
215	310	2
215	309	2
215	308	2
213	306	2
211	306	3
209	306	3
207	306	3
203	309	3
201	309	2
202	309	2
201	309	2
199	310	2
198	310	2
193	314	2
190	315	3
142	383	3
184	319	3
178	321	3
175	321	3
146	383	3
170	321	3
168	319	3
164	318	3
160	315	3
160	315	3
159	313	3
158	312	3
156	310	2
154	310	2
154	310	2
154	310	2
152	310	1
152	310	2
150	309	2
152	309	2
152	310	3
156	310	3
156	313	3
369	464	4
369	464	3
369	465	3
367	464	3
369	460	3
369	455	3
369	451	3
371	446	3
371	419	3
371	419	3
373	415	4
373	410	4
373	407	3
150	358	3
150	359	4
148	360	4
142	361	4
140	363	4
140	363	4
140	363	5
138	362	5
132	361	4
130	359	3
128	358	3
126	357	3
124	355	3
122	353	3
122	352	3
122	351	3
122	351	3
122	350	3
122	348	3
124	346	3
124	343	3
124	343	1
124	342	1
126	341	1
128	339	1
128	337	3
128	336	3
128	336	2
128	334	2
128	332	2
130	331	3
130	331	3
128	328	3
126	328	3
122	326	3
415	394	4
415	394	4
415	394	4
415	395	4
413	395	4
413	397	4
413	397	4
146	225	4
144	224	4
142	223	4
142	220	4
142	220	2
142	219	2
142	218	2
142	216	2
140	216	2
90	297	2
90	297	2
90	297	2
90	297	2
90	297	3
88	297	3
88	297	3
88	297	3
88	299	3
88	300	2
90	301	1
90	301	1
90	301	1
90	303	1
90	304	2
90	305	2
90	306	2
90	306	2
92	306	1
92	308	2
92	309	3
94	308	2
94	308	2
94	308	2
96	306	2
94	306	5
94	306	5
94	306	5
94	306	5
425	407	4
425	407	4
425	407	4
221	328	4
221	328	3
219	328	3
219	332	3
217	332	3
217	331	2
215	328	2
215	328	2
215	331	2
213	333	2
212	333	2
210	332	2
207	328	2
205	332	3
203	332	4
202	328	4
201	328	4
200	331	5
197	328	5
195	328	5
193	328	3
191	330	3
191	331	3
190	331	3
190	332	3
189	332	3
188	332	3
190	332	3
189	333	3
189	333	2
190	332	3
190	333	3
190	333	3
190	336	2
190	337	3
192	337	3
192	339	3
194	341	2
194	344	2
195	344	2
196	344	2
197	345	2
198	346	3
198	349	2
198	348	2
197	348	3
