h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
219	361	1
223	365	3
387	419	1
387	420	3
104	419	3
104	420	2
120	424	1
128	428	1
132	428	1
134	428	1
136	425	1
134	424	1
132	424	1
130	422	1
130	419	1
130	416	1
130	415	1
128	413	1
126	412	1
124	411	1
124	410	1
124	407	1
122	406	1
124	402	1
112	406	1
110	406	1
110	407	1
108	407	1
108	407	1
108	408	1
108	410	1
106	411	1
104	412	1
104	412	2
102	412	2
102	413	2
102	413	2
102	415	2
100	413	1
98	413	1
98	414	1
96	415	2
94	415	1
94	415	2
94	415	2
92	415	2
92	416	2
94	417	2
94	417	2
96	419	2
96	419	2
96	419	3
98	420	3
98	421	3
100	421	3
102	421	3
104	420	3
104	419	3
104	419	3
104	419	3
104	419	3
94	201	4
94	201	4
94	201	4
94	202	4
144	383	4
144	381	4
96	428	4
94	429	4
94	428	4
94	428	4
94	428	4
94	428	4
94	428	4
92	209	4
90	210	4
90	211	4
90	211	4
90	213	4
88	213	3
88	214	2
88	215	2
88	216	2
88	216	2
88	216	2
88	217	2
88	218	2
88	218	2
88	218	2
88	218	2
88	219	2
90	220	2
92	222	2
92	223	2
94	224	2
96	225	2
98	225	2
100	227	2
102	228	2
102	229	2
104	230	3
106	231	3
134	419	3
138	421	3
140	424	3
138	425	3
140	429	3
138	433	3
138	434	3
138	437	3
136	437	3
136	440	3
112	236	3
114	236	3
114	236	3
114	236	3
114	236	3
134	452	3
134	455	3
134	455	3
132	457	3
132	460	3
132	460	3
132	461	3
130	462	3
116	235	3
116	235	3
116	234	3
116	234	3
118	234	2
118	234	2
118	234	2
118	233	2
118	233	2
118	233	2
118	233	1
118	233	1
118	233	1
118	234	1
118	234	1
118	234	1
118	234	1
118	234	1
118	234	1
118	234	1
118	234	1
118	234	1
118	235	1
118	235	1
118	236	1
116	236	1
116	236	1
116	237	1
116	237	1
116	238	1
116	238	1
116	237	1
116	237	1
116	237	1
116	237	1
116	236	1
116	236	1
116	236	1
116	235	1
116	234	1
118	234	1
118	233	1
118	231	1
120	231	1
120	231	1
120	230	1
122	229	1
124	229	1
124	229	1
126	230	1
126	231	1
130	231	2
130	232	2
128	235	2
128	238	2
128	242	2
130	244	2
130	247	2
128	256	2
128	261	2
130	279	2
132	301	2
130	306	2
130	310	2
128	312	1
128	314	1
128	315	1
128	315	1
128	315	1
128	315	1
130	317	1
130	317	1
130	317	1
130	317	1
130	317	1
130	317	1
130	315	1
130	315	1
130	315	1
132	315	1
132	314	1
132	314	1
132	313	1
132	312	1
132	310	1
132	310	1
132	309	1
132	308	1
132	306	1
132	306	1
132	305	1
132	304	1
132	301	1
132	301	1
132	300	1
134	299	1
134	299	1
134	297	1
132	296	1
134	294	1
134	294	1
134	294	1
134	292	1
134	291	1
136	288	1
134	288	1
134	288	1
134	288	1
134	287	1
134	286	2
134	285	2
134	285	2
134	284	2
136	283	1
136	282	2
134	282	2
134	282	2
134	281	2
134	279	2
134	278	2
134	277	1
134	277	1
134	276	1
134	274	1
134	273	1
132	269	1
130	265	1
120	250	1
118	245	1
116	242	1
116	243	1
116	243	1
116	243	2
118	242	2
118	241	2
116	241	2
118	242	2
118	241	2
118	240	2
118	240	2
116	240	3
116	239	3
116	239	3
116	239	3
114	239	3
114	238	3
199	274	3
198	274	3
198	274	3
198	272	3
197	270	3
197	270	3
110	243	3
110	244	3
110	244	3
110	245	3
197	265	3
197	265	3
197	265	3
112	248	3
112	249	3
112	250	3
112	250	3
112	251	3
114	252	3
116	256	3
116	256	3
118	256	3
120	258	3
122	261	3
124	265	3
126	268	3
128	269	3
130	270	3
130	272	3
132	273	3
132	274	2
134	274	2
134	276	2
134	276	2
134	274	2
134	274	2
134	274	2
132	276	2
132	276	2
132	276	2
130	276	3
130	274	3
130	274	3
130	274	3
130	273	3
130	272	3
130	270	4
130	270	4
130	269	4
130	269	4
130	269	4
130	268	4
130	268	4
130	267	4
130	268	4
130	267	4
130	267	4
130	265	6
132	265	7
112	525	6
182	397	6
158	491	3
140	469	2
140	470	2
140	471	2
142	473	2
140	470	1
140	469	1
140	469	1
140	469	1
140	469	1
140	467	1
140	467	1
140	469	1
140	469	1
140	469	1
140	467	1
140	466	1
140	466	1
140	465	1
140	464	1
140	464	1
138	464	1
138	464	1
138	465	2
138	465	2
136	466	2
136	466	2
134	469	2
134	466	2
134	464	3
124	265	3
120	268	1
124	270	1
124	270	1
124	274	1
126	278	1
124	279	1
128	286	1
130	288	1
130	288	1
132	292	1
134	297	1
140	304	1
142	306	1
138	306	1
144	310	1
148	319	1
150	328	1
148	337	1
148	342	1
146	353	1
146	362	1
146	370	1
144	376	1
144	379	1
146	383	1
146	384	1
148	385	1
148	388	1
148	388	1
146	388	1
144	389	1
142	392	1
138	394	1
136	397	1
136	401	1
132	401	1
130	403	1
128	406	1
126	406	1
124	407	1
122	408	1
120	410	1
120	412	1
120	415	1
122	415	1
124	412	1
124	413	1
124	415	1
124	415	1
124	415	1
122	415	1
124	415	1
124	413	1
126	413	1
126	413	1
126	413	1
126	413	1
126	412	1
126	412	1
126	413	1
126	412	1
128	412	1
128	412	1
128	412	1
128	412	1
128	411	1
128	411	1
126	411	1
124	412	1
124	412	1
122	412	2
