h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
210	359	1
221	362	1
229	365	1
229	374	4
126	273	1
120	272	2
118	272	1
116	272	1
116	273	1
118	274	1
118	276	1
118	278	1
118	280	1
118	283	1
120	285	1
120	287	1
120	288	1
120	288	1
120	290	1
120	291	1
120	294	1
120	296	1
120	297	1
120	299	1
120	300	1
120	301	1
120	301	1
120	301	1
120	303	1
120	301	1
120	301	1
120	301	1
120	301	1
120	300	1
120	300	1
120	299	1
122	299	1
124	299	1
128	299	1
130	299	1
140	301	1
144	301	1
154	305	1
160	306	1
164	310	1
166	315	1
166	315	1
168	322	1
168	324	1
168	324	1
169	328	1
170	331	1
171	333	1
172	337	1
174	342	1
174	346	1
176	349	1
176	348	1
174	349	1
174	350	1
174	351	1
174	351	1
174	352	1
174	352	1
174	351	1
174	350	1
174	348	1
174	346	1
174	346	1
174	344	1
174	340	1
174	332	1
174	324	1
172	319	1
176	315	1
180	310	1
194	309	1
199	306	1
202	304	1
203	301	1
203	297	1
204	295	1
205	292	1
205	292	1
205	292	1
202	292	1
199	288	1
199	288	1
198	287	1
197	286	1
194	282	1
190	279	1
186	274	1
182	274	1
182	274	1
181	274	1
180	273	1
181	274	1
180	274	1
182	274	1
182	274	2
184	273	2
186	274	2
189	274	1
191	274	1
192	274	1
194	277	1
195	278	1
196	279	1
198	279	1
200	279	1
202	279	1
205	279	1
207	279	1
206	287	1
207	288	1
207	292	1
207	297	1
207	301	1
206	306	1
205	315	1
205	324	1
206	328	1
207	324	1
207	319	1
206	315	1
205	310	1
205	306	1
201	301	2
197	297	2
192	292	2
188	288	2
180	283	2
174	279	2
176	279	2
174	277	2
172	274	2
164	270	1
160	268	1
158	265	1
156	264	1
152	261	1
154	263	1
152	261	1
152	260	1
154	261	1
152	258	1
152	256	2
154	255	2
154	252	2
152	249	2
150	246	3
148	243	3
150	241	3
148	238	3
150	237	4
152	236	3
154	234	3
156	234	4
158	234	4
196	341	4
190	345	4
184	346	4
180	347	3
178	348	2
176	349	2
175	350	2
174	350	2
174	351	2
174	351	2
173	351	1
172	352	1
172	352	1
172	352	1
172	352	1
172	353	1
171	353	1
171	353	1
171	353	1
172	353	1
172	352	1
173	352	1
174	351	1
175	350	1
176	349	1
178	347	1
180	344	2
184	340	2
192	332	2
201	319	2
207	310	2
207	309	2
208	305	2
207	306	2
206	306	2
206	306	2
206	306	2
205	306	4
205	306	4
124	220	4
122	218	4
122	216	3
122	215	1
122	213	1
122	211	1
122	211	1
122	210	1
122	209	1
120	207	1
120	207	1
120	206	1
122	205	1
122	204	1
122	202	1
122	202	1
124	202	1
124	200	1
124	198	1
124	197	1
124	196	1
124	193	1
124	193	1
126	192	1
126	189	1
126	189	1
126	188	1
126	187	1
126	186	1
126	184	1
126	184	1
126	184	1
126	184	1
126	184	1
128	186	1
128	187	1
128	187	1
128	188	1
128	188	1
128	189	1
128	189	1
128	189	1
128	189	1
128	191	1
128	191	1
128	192	1
128	192	1
128	192	1
126	192	1
126	192	1
126	193	1
126	192	1
126	192	1
126	192	2
124	191	2
124	189	2
197	351	2
194	350	2
190	348	1
187	346	1
184	345	1
178	343	1
174	341	1
168	340	1
160	337	1
158	337	1
156	337	1
158	337	1
158	337	1
158	337	1
158	337	1
160	337	1
160	337	1
160	337	1
160	337	1
160	337	1
162	337	1
162	337	1
162	337	1
162	337	1
162	336	1
162	336	1
162	336	1
162	336	1
162	336	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
158	336	1
158	336	1
158	336	1
158	336	1
158	336	1
158	336	1
158	336	1
160	336	1
160	336	1
160	337	1
160	337	1
160	336	1
160	336	1
160	336	1
160	336	1
160	336	1
162	336	1
162	336	1
162	336	1
162	336	1
162	335	1
164	336	1
164	336	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	336	1
162	336	1
162	337	1
160	337	1
160	340	1
160	341	1
160	344	1
158	346	1
160	350	1
160	354	1
160	359	1
162	363	1
164	370	2
164	376	3
162	383	4
160	388	4
158	393	5
66	629	5
66	627	5
66	626	5
309	380	5
311	384	4
311	388	3
313	388	3
313	390	4
183	610	4
183	608	5
183	608	6
183	606	6
184	604	6
78	362	5
80	359	5
82	357	3
82	355	2
84	353	2
84	351	2
86	349	2
86	346	2
90	346	2
90	345	2
90	342	2
92	340	2
92	337	2
94	336	2
96	333	2
162	336	2
164	335	2
162	333	1
162	333	1
160	332	1
160	331	1
160	329	1
160	328	1
160	327	1
162	327	1
160	326	2
158	326	2
156	326	2
152	327	2
144	328	3
136	330	3
128	330	3
126	331	2
124	332	2
124	333	2
122	333	3
120	333	3
120	336	3
120	337	2
122	339	2
122	340	2
124	342	2
128	344	2
128	345	2
130	348	3
132	352	3
134	353	3
134	356	4
136	361	5
64	80	5
64	80	5
64	79	5
64	78	5
64	78	5
64	77	6
64	77	6
64	77	6
64	77	7
64	76	5
64	76	5
64	77	5
200	213	5
200	213	5
64	78	5
200	214	5
200	215	5
200	216	5
200	216	5
200	216	5
201	217	5
