h	w	p
215	359	1
214	358	1
182	342	1
166	346	2
297	328	2
301	326	2
303	324	3
305	323	3
108	383	2
106	381	3
108	375	1
106	374	1
106	374	1
106	371	1
108	368	1
108	367	1
110	365	1
110	365	1
110	363	1
110	363	1
112	361	1
112	361	1
112	361	1
116	359	1
124	356	1
132	355	1
140	354	1
142	354	1
140	353	1
140	353	1
140	354	1
140	355	1
140	356	1
138	357	1
136	358	1
136	359	1
136	360	1
134	363	1
132	366	1
130	370	1
130	370	1
130	371	1
128	375	1
128	379	1
128	383	1
130	383	1
130	384	1
130	386	1
132	386	1
134	385	1
136	384	1
138	383	1
138	379	1
144	376	1
148	374	1
152	372	1
152	370	1
154	370	1
156	368	1
158	368	1
160	368	1
160	370	1
158	370	1
160	370	1
160	370	1
160	370	1
158	370	1
158	370	1
158	370	1
158	368	1
160	368	1
160	368	1
158	367	1
158	367	1
158	366	1
160	366	1
160	365	1
160	365	1
162	365	1
162	365	1
162	365	1
164	364	1
164	363	1
164	363	1
166	363	1
166	362	1
166	361	1
166	361	1
166	361	1
166	361	1
166	361	1
166	361	1
166	361	1
166	361	1
166	360	1
166	360	1
166	359	1
166	362	1
166	365	1
166	365	1
166	367	1
168	370	1
168	372	1
168	374	1
166	375	1
168	375	1
170	376	1
172	376	1
174	377	1
174	380	1
174	381	1
176	383	1
176	386	1
176	383	1
176	377	1
176	379	1
176	379	1
174	380	1
172	379	1
174	379	1
174	381	1
166	388	1
160	394	1
154	401	1
154	403	1
152	404	1
150	407	1
146	411	1
144	415	1
144	416	1
144	417	1
142	419	1
142	421	1
142	424	1
142	424	1
140	424	1
140	425	1
138	426	1
140	428	1
140	428	1
136	429	1
136	430	1
134	431	1
136	431	1
134	430	1
134	430	1
134	430	1
134	430	1
136	429	1
136	428	1
136	428	1
138	428	1
138	428	1
142	426	1
142	425	1
140	425	1
142	424	1
142	424	1
144	424	1
144	421	1
144	420	1
144	419	1
144	419	1
146	419	1
146	416	1
144	416	1
144	415	1
144	415	1
144	415	1
144	415	1
142	412	1
144	410	1
144	410	1
146	408	1
144	408	1
144	406	1
146	404	1
146	403	1
146	402	1
144	401	1
142	398	1
142	398	1
142	397	1
142	397	1
144	397	2
144	392	2
148	393	2
154	397	2
267	377	2
269	379	2
267	379	2
267	379	2
267	379	2
160	406	2
160	403	3
132	333	3
162	401	3
162	397	2
134	337	2
134	339	2
134	341	1
134	341	1
134	342	1
136	342	2
138	344	2
138	345	3
140	345	2
142	351	2
144	356	1
150	366	1
152	370	1
154	374	1
154	374	1
150	370	1
150	371	1
152	374	1
156	379	1
154	374	1
152	372	1
154	374	1
152	370	1
146	361	1
144	356	1
140	342	1
148	306	1
148	291	2
148	288	2
148	288	2
146	283	2
144	279	2
142	274	2
142	273	2
142	273	2
140	272	2
140	269	1
140	265	1
140	263	1
140	263	1
140	263	1
138	261	1
134	260	1
134	259	1
134	259	1
134	260	1
132	259	1
132	259	1
134	260	1
134	261	1
134	263	1
132	263	1
130	263	1
132	265	1
132	267	1
132	268	1
132	269	1
132	269	1
134	270	1
132	269	1
132	270	1
132	270	1
132	270	1
132	270	1
132	270	1
132	270	1
132	270	1
132	270	1
130	269	1
128	267	1
128	267	1
126	267	1
124	265	1
122	264	1
122	265	1
122	264	1
122	261	1
122	258	1
122	256	2
122	256	2
124	255	2
122	251	2
122	250	2
122	249	2
120	247	2
120	247	2
118	246	3
186	361	3
184	359	3
184	358	3
184	357	3
184	354	3
182	353	3
184	351	3
184	351	3
182	351	3
180	349	3
180	349	3
180	348	3
178	349	3
114	279	3
114	282	3
114	283	3
116	283	3
116	285	3
116	287	3
116	288	2
116	291	2
116	292	2
118	294	1
118	296	1
118	297	1
118	299	1
118	300	1
118	301	1
118	303	1
118	303	1
120	304	1
120	305	1
120	306	1
120	306	1
120	306	1
120	306	1
120	306	1
120	308	1
120	308	1
120	308	1
120	308	1
120	308	1
122	309	1
124	310	1
124	310	1
124	310	1
122	310	1
122	310	1
122	312	1
122	313	1
122	314	1
124	315	1
124	317	1
124	318	1
124	319	1
124	319	1
124	321	1
122	322	1
122	323	1
122	324	1
122	324	1
122	324	1
120	324	1
120	324	1
120	324	1
120	323	1
120	323	1
118	322	1
116	319	1
116	319	1
116	315	1
116	315	2
116	314	3
114	310	3
116	308	3
116	305	3
124	568	3
124	568	3
124	568	3
124	568	2
126	568	2
126	566	2
126	565	2
126	564	2
126	563	3
128	561	4
128	560	4
128	559	4
130	559	4
221	547	4
196	539	1
195	538	1
195	538	1
195	538	1
196	538	1
196	538	1
196	539	1
196	541	1
196	541	1
196	541	1
196	541	1
196	541	1
195	541	1
195	541	2
195	541	2
196	541	2
195	541	2
194	541	2
194	539	2
194	538	2
194	537	2
194	537	2
194	536	2
193	536	2
192	536	2
193	533	2
193	532	2
192	532	1
191	530	1
190	528	1
190	528	1
190	528	1
190	527	1
190	525	1
189	524	1
189	523	1
188	520	1
186	518	1
184	516	1
182	515	1
182	514	1
179	512	1
178	509	1
176	509	1
175	507	1
174	505	1
172	503	1
170	501	1
170	500	1
169	500	1
168	500	1
166	498	1
166	498	1
166	497	1
165	497	1
164	496	1
164	496	1
164	496	1
164	496	1
164	496	1
164	496	1
163	497	1
162	497	1
162	498	1
162	500	2
162	501	2
158	278	2
158	277	1
158	277	1
156	276	1
158	277	1
156	274	1
156	274	1
156	274	1
156	274	1
156	274	1
156	274	1
154	274	1
154	274	1
154	274	1
152	274	1
152	274	1
152	274	1
152	274	1
150	274	1
150	274	1
150	273	1
148	273	1
148	273	1
148	272	1
148	272	1
148	272	1
146	270	1
146	270	1
144	270	1
146	270	1
144	270	1
144	270	1
144	270	1
144	270	1
144	270	1
144	270	1
144	270	1
144	270	1
144	270	1
146	272	1
146	272	1
146	272	1
146	272	1
146	272	1
146	272	1
148	273	1
148	273	1
146	273	1
148	274	1
148	274	1
148	274	1
148	274	1
148	276	1
148	277	1
148	277	1
150	278	1
150	278	1
150	279	1
148	279	1
150	279	1
150	279	1
150	281	1
150	282	1
150	283	1
150	283	1
150	283	1
150	285	1
150	286	1
150	287	1
150	287	1
150	288	1
150	288	1
150	290	1
150	290	1
150	291	1
150	291	1
148	292	1
148	292	1
150	292	1
150	292	1
150	292	1
150	295	1
150	295	1
150	296	1
150	296	1
150	297	1
150	297	1
150	297	1
150	297	1
148	297	1
148	297	1
148	299	1
150	299	1
150	297	2
153	487	2
153	487	1
153	487	1
153	487	1
153	487	1
153	487	1
153	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
152	487	1
153	488	1
154	489	1
154	491	1
155	491	1
156	491	1
156	491	1
158	491	1
158	492	1
158	492	1
159	493	1
159	493	1
159	492	1
158	492	1
159	491	1
158	491	1
158	491	1
156	491	1
154	493	1
152	496	1
138	528	2
134	532	3
132	536	4
132	539	4
130	541	4
172	306	5
172	306	5
172	306	5
126	228	5
172	306	5
172	306	5
172	306	5
170	305	5
168	303	5
168	303	5
168	303	5
166	301	5
164	300	4
164	300	4
162	299	4
136	547	4
135	547	4
160	300	4
158	301	4
134	545	4
134	545	4
134	543	3
132	543	3
132	542	3
132	541	3
142	341	3
140	342	3
138	345	3
138	346	2
136	347	2
136	347	2
136	346	2
134	346	2
134	345	2
134	345	2
134	345	2
134	342	2
136	339	2
136	336	2
138	523	2
138	523	2
136	523	2
136	523	2
136	523	2
134	523	2
134	523	2
134	523	2
134	523	2
134	522	2
136	521	2
136	521	2
136	522	2
136	522	3
136	521	3
134	523	3
134	523	3
134	523	3
263	306	3
263	304	3
263	304	3
261	301	3
261	301	3
263	300	3
265	299	3
265	297	3
265	297	3
265	297	3
267	297	4
269	297	4
269	297	4
269	297	4
138	197	4
138	196	4
136	193	4
136	192	4
138	192	4
140	192	4
140	192	3
140	191	3
140	189	3
140	189	3
140	189	2
140	189	2
140	189	2
140	189	3
140	189	3
142	189	3
142	189	3
142	189	1
142	189	3
142	189	3
142	189	3
142	189	3
144	189	3
144	191	3
146	191	3
146	192	3
146	193	3
148	193	3
148	193	3
150	196	3
150	197	3
151	198	3
152	198	3
152	198	2
152	200	2
152	200	2
154	201	2
154	201	2
154	202	2
154	202	2
153	202	2
152	202	2
152	202	2
152	202	3
150	201	4
148	201	4
148	201	4
146	200	4
144	198	4
142	198	4
142	200	4
140	198	4
138	198	4
136	198	3
136	198	3
136	198	2
134	198	2
134	197	2
134	197	2
134	197	2
134	198	1
134	198	1
134	198	2
134	198	2
134	198	2
134	198	2
134	198	3
162	379	2
160	383	1
160	385	1
158	386	1
158	386	1
160	386	1
160	388	1
160	388	1
162	388	1
162	388	1
162	386	1
162	385	1
162	384	1
162	384	1
162	384	1
162	383	1
162	383	1
162	383	1
164	383	1
164	383	1
166	383	1
168	383	1
166	383	1
168	383	1
168	381	1
168	381	1
170	380	1
170	379	1
172	377	1
174	376	1
176	375	1
176	374	1
176	374	1
176	372	1
176	371	1
176	370	1
176	368	1
176	366	1
176	365	1
176	365	1
176	365	1
174	362	1
172	361	1
172	362	1
172	362	1
170	361	1
170	361	1
168	361	1
168	361	1
168	361	1
168	361	1
168	360	1
168	360	1
168	360	1
166	359	2
166	359	2
155	259	2
156	259	2
156	259	1
156	259	1
157	259	1
158	259	1
158	258	1
158	258	1
158	257	1
156	256	1
156	255	1
154	255	1
154	254	1
154	252	1
154	252	1
154	252	1
154	251	1
154	250	1
154	250	1
153	249	1
152	248	1
154	247	1
154	246	1
154	246	1
154	245	1
155	245	1
156	245	1
156	243	1
156	243	1
156	243	1
156	242	1
156	241	1
156	240	1
156	240	1
155	240	1
154	239	1
156	239	1
156	239	1
156	240	1
156	240	1
155	240	1
156	241	1
156	241	1
154	241	1
154	242	1
154	243	1
154	245	1
154	247	1
154	249	1
154	251	1
154	252	1
156	255	1
154	258	1
152	261	1
152	263	1
152	265	1
154	269	1
152	270	1
152	274	1
152	276	1
152	278	1
152	279	1
154	283	1
154	286	1
154	287	1
154	288	1
154	290	1
154	292	1
154	294	1
154	296	1
154	297	1
154	297	1
154	300	1
152	301	1
152	301	1
150	303	1
150	304	1
148	304	1
146	304	1
144	304	1
144	304	1
144	305	1
144	306	1
146	310	1
146	310	1
150	315	1
150	323	2
172	464	2
174	465	1
174	466	1
172	466	1
172	466	1
172	466	1
174	467	1
172	466	1
172	466	1
170	466	1
172	467	1
172	469	1
172	469	1
172	469	1
170	469	1
172	473	1
172	474	1
170	475	1
170	478	1
168	478	1
170	480	1
170	482	1
170	484	1
170	487	1
168	487	1
170	489	1
170	491	1
168	492	1
168	493	1
168	494	1
168	496	1
166	496	1
164	496	1
164	497	1
164	498	1
164	498	1
162	500	1
160	500	1
160	500	1
160	500	1
160	501	1
160	501	1
158	501	1
158	501	1
158	500	1
160	500	1
160	500	1
160	500	1
160	499	1
160	498	1
160	497	1
160	497	1
160	496	1
160	496	1
160	496	1
160	496	1
160	495	1
159	494	1
159	494	1
159	493	1
160	493	1
160	492	1
159	492	1
158	492	1
159	491	1
160	491	1
162	491	1
162	491	1
162	491	1
162	491	1
164	491	1
164	491	1
164	489	1
164	489	1
165	488	1
166	488	1
166	487	1
164	487	1
166	487	1
166	486	1
166	485	1
164	485	1
164	484	1
166	483	1
168	482	1
170	482	1
170	480	1
170	479	1
172	478	1
172	478	1
174	478	1
175	478	1
175	478	1
176	478	1
176	478	1
176	478	1
176	478	1
176	478	1
176	478	1
176	478	1
