h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
206	361	1
210	361	1
138	388	2
132	397	2
132	399	2
134	401	2
136	401	3
136	401	5
136	401	5
136	401	5
291	297	4
293	297	3
293	297	3
291	297	4
293	300	5
291	300	6
291	301	5
291	301	5
291	301	3
291	301	3
291	301	3
291	301	2
233	337	2
233	337	2
235	328	1
233	328	1
237	328	1
239	328	1
239	324	1
231	324	1
223	319	1
219	319	1
215	319	2
217	319	2
215	319	2
203	324	2
277	306	2
203	324	2
205	324	3
291	346	3
295	350	3
299	351	4
303	355	4
307	359	4
311	360	4
315	362	4
341	256	3
341	265	2
347	297	1
349	301	2
355	301	1
355	305	1
359	306	1
365	314	1
369	314	1
367	315	1
377	315	1
375	315	1
379	315	1
379	319	1
381	319	1
381	319	1
383	323	1
383	328	1
383	328	2
385	333	2
385	342	2
102	270	2
108	270	2
108	270	2
112	270	2
112	274	2
114	277	2
114	279	2
118	279	2
118	283	1
122	287	2
122	288	2
122	294	2
120	297	2
116	304	2
120	306	2
126	306	2
126	310	2
126	319	2
353	379	2
351	379	2
351	379	2
347	381	2
126	365	3
128	371	2
132	381	2
132	385	2
132	388	2
132	392	2
132	397	2
132	399	1
134	401	1
134	401	1
134	402	1
134	403	1
134	404	1
136	406	1
136	406	1
138	406	1
136	404	1
136	403	1
138	402	1
138	401	1
138	401	1
138	398	1
138	397	1
138	393	1
138	392	1
138	389	1
140	388	2
138	384	1
138	380	1
140	377	2
140	375	2
140	374	2
140	371	1
138	370	2
136	368	2
134	368	2
134	370	2
134	370	2
132	370	2
132	370	2
132	372	2
132	374	2
134	376	3
134	377	5
136	379	6
136	379	6
317	593	6
317	593	5
317	593	3
315	592	3
315	593	1
315	593	1
313	593	1
313	592	1
313	592	1
313	592	1
311	592	1
311	591	1
309	590	1
309	588	2
307	587	4
305	586	4
303	582	4
301	581	4
297	577	6
295	575	6
88	143	6
88	142	6
88	141	6
88	139	6
287	570	5
287	570	4
285	569	4
284	568	4
283	568	4
281	568	4
281	568	3
281	568	3
279	568	3
279	568	3
279	569	3
278	569	3
277	570	3
277	570	3
277	570	2
277	572	3
277	572	3
277	572	3
277	572	3
277	573	3
279	573	2
281	574	1
281	574	1
281	574	1
281	575	2
281	576	1
281	576	1
281	576	1
281	576	2
281	577	2
279	577	3
279	577	3
279	575	3
279	574	3
279	573	4
84	118	4
84	118	4
84	119	4
84	119	4
84	119	4
84	120	4
84	120	4
84	121	4
84	121	4
84	121	4
84	122	4
84	122	4
84	123	4
84	123	4
84	124	3
84	124	3
84	124	3
84	125	3
84	125	3
84	125	3
84	126	3
84	126	3
84	126	3
84	127	3
84	127	4
84	127	4
84	127	4
84	127	4
84	128	5
84	128	4
84	128	4
84	128	5
84	128	5
84	128	5
84	128	5
84	128	5
84	129	5
84	129	5
271	569	5
273	572	5
275	571	3
273	572	2
275	572	2
275	573	2
276	573	3
277	573	3
277	573	2
277	573	2
279	573	2
279	573	3
279	573	4
281	573	4
281	573	4
283	574	5
84	130	5
86	130	5
86	131	5
86	131	5
86	131	6
86	132	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
231	408	6
134	377	6
134	376	4
132	375	4
130	374	3
128	372	1
128	370	1
124	365	1
122	361	1
120	357	1
120	354	1
118	350	1
120	348	1
122	348	1
122	346	1
124	346	1
122	346	1
120	346	1
122	345	1
124	344	1
122	342	1
122	342	1
122	341	1
122	340	1
122	340	1
120	341	1
118	341	1
118	341	1
118	343	1
116	344	1
116	343	1
114	344	1
114	345	1
118	345	1
120	345	1
122	345	1
122	346	1
124	346	1
128	346	1
130	346	1
132	345	1
134	344	1
136	343	1
136	344	1
138	344	1
138	346	1
138	349	1
140	348	1
144	347	1
144	351	2
142	354	2
140	358	2
144	361	2
337	306	4
337	309	4
337	314	4
337	319	3
339	324	3
341	328	3
343	332	3
343	333	3
206	401	3
206	401	3
206	401	3
205	401	3
207	397	3
207	397	3
205	394	3
200	394	3
196	393	4
134	339	4
136	342	5
136	342	4
136	342	4
138	344	4
136	344	4
136	344	4
138	342	4
239	379	4
237	380	4
235	379	4
231	383	2
223	333	1
219	333	1
217	337	1
215	333	1
211	336	1
213	337	1
217	333	1
219	333	1
219	336	1
219	337	1
215	337	1
211	342	1
207	346	1
204	350	1
196	348	1
184	346	1
178	346	1
178	350	1
178	352	1
176	352	3
174	355	4
174	357	4
172	357	4
174	359	4
172	361	5
170	361	5
118	88	5
190	559	5
168	412	6
190	560	6
189	563	6
189	563	6
188	565	6
187	568	6
115	115	6
114	120	6
114	121	4
112	125	4
112	125	4
110	125	3
110	126	3
110	126	2
110	127	2
110	128	2
110	128	2
110	128	2
110	128	2
110	128	4
110	128	3
111	129	3
110	130	4
110	131	4
175	563	4
175	560	3
175	559	4
175	559	3
175	557	2
174	555	1
174	554	2
174	552	2
174	551	2
173	550	1
173	548	1
173	547	2
172	545	2
172	541	1
172	537	1
172	536	1
171	536	1
171	533	2
171	532	4
171	528	4
171	527	5
176	361	5
194	388	6
203	389	3
205	392	2
208	389	1
207	389	1
205	392	2
209	384	2
206	383	2
207	383	2
206	383	2
204	388	2
204	388	2
92	401	2
92	402	3
92	403	3
