h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
219	358	1
208	365	2
144	374	2
138	306	1
136	315	1
132	315	1
130	315	1
128	315	1
126	318	1
126	319	1
126	323	1
124	324	1
124	324	1
124	328	1
124	328	2
124	333	2
124	336	2
124	333	2
124	340	2
122	346	2
130	631	2
130	631	2
132	629	2
132	629	2
132	629	2
132	629	2
132	629	2
132	629	2
132	628	2
132	628	2
132	627	2
132	627	2
133	626	2
132	626	3
132	626	3
133	626	4
133	626	5
134	623	4
133	623	4
133	623	3
133	622	3
132	622	3
148	324	3
150	324	3
150	324	4
154	324	3
152	324	4
154	324	2
156	324	2
156	324	2
156	324	2
154	324	2
156	323	2
156	323	2
156	323	3
156	323	3
156	323	3
158	322	3
156	323	3
156	323	3
154	323	3
150	323	3
152	323	3
148	323	3
146	324	3
146	324	3
144	324	3
144	324	4
142	324	4
138	327	4
136	327	4
134	327	4
132	327	4
128	328	4
126	328	4
130	626	4
130	626	4
130	626	3
130	626	3
130	626	3
130	626	3
131	627	3
132	628	3
132	628	3
131	628	2
132	628	2
132	628	2
132	628	2
132	628	2
132	627	2
132	627	2
132	626	2
130	626	2
129	626	2
128	623	2
128	622	2
170	354	2
172	357	2
120	604	2
120	604	2
172	360	2
172	361	3
173	362	3
173	361	3
172	361	3
172	361	3
170	359	3
168	359	3
168	357	3
166	354	5
124	328	5
122	328	3
120	328	3
118	328	3
116	324	2
114	319	2
114	319	2
114	319	2
114	318	2
112	313	2
110	306	2
110	305	2
110	304	2
108	300	2
108	292	2
154	442	2
154	437	2
152	437	2
154	433	2
154	428	2
154	424	2
156	419	2
156	419	2
158	419	2
160	415	1
160	415	1
160	412	1
160	412	1
160	411	2
160	410	2
160	410	2
158	410	3
158	412	4
160	412	4
118	211	4
313	352	3
313	353	3
315	354	3
269	360	3
259	361	2
116	363	2
116	365	2
116	367	2
114	371	2
112	375	2
112	380	2
112	380	2
112	381	2
112	386	2
112	392	2
110	399	2
110	406	2
110	406	2
110	410	2
112	415	1
112	417	1
112	420	1
112	420	1
112	421	1
114	422	1
114	424	1
116	425	1
114	426	1
114	426	1
114	427	1
116	428	1
116	426	1
116	426	1
116	426	1
118	426	1
118	426	1
120	426	1
120	425	1
120	425	1
120	425	1
120	425	1
120	425	1
122	424	1
120	424	1
120	424	1
120	424	1
122	422	1
122	421	1
122	419	1
122	416	1
122	413	1
122	410	1
126	406	1
126	401	1
126	394	1
128	388	1
130	380	1
132	377	1
134	374	1
140	365	1
144	356	1
148	352	1
146	352	1
146	349	1
150	344	1
152	339	1
152	337	1
152	337	1
154	333	1
156	330	1
158	324	1
158	319	1
159	319	1
158	310	1
156	290	2
154	279	2
154	270	1
152	270	1
152	269	1
152	265	1
150	260	1
148	256	1
148	255	1
148	255	1
148	254	1
146	253	1
146	252	1
146	251	1
144	251	1
144	251	1
144	252	1
142	252	1
142	253	1
142	256	1
140	258	1
140	261	1
140	263	1
142	267	1
140	268	1
140	270	1
142	270	1
144	272	1
144	271	1
142	270	1
142	270	1
142	270	1
144	270	2
146	270	2
146	270	2
146	270	3
148	272	4
152	274	5
150	272	6
150	274	8
108	88	7
197	306	5
109	88	6
109	88	6
108	88	6
437	617	5
437	617	5
437	617	5
437	617	5
437	617	5
437	617	6
437	617	6
437	617	6
437	617	6
437	617	6
437	617	6
437	617	6
435	617	6
435	617	4
435	616	3
435	615	3
435	614	5
435	614	4
433	613	4
433	613	5
433	611	5
431	610	4
429	609	4
427	608	5
427	608	7
421	607	7
108	248	3
104	249	2
104	249	2
104	249	2
102	249	2
104	249	1
104	249	1
102	251	1
102	251	1
102	251	1
102	251	1
100	251	1
100	251	1
100	251	1
100	251	1
100	251	2
100	252	2
102	252	2
102	251	2
102	251	2
102	250	2
102	250	2
102	249	2
156	379	2
152	379	2
150	379	2
146	377	2
146	377	2
146	377	1
144	377	1
144	377	1
142	376	1
142	377	1
142	377	1
140	377	1
140	377	1
140	377	1
140	377	1
142	379	1
142	379	1
144	381	2
144	383	2
152	254	2
153	256	2
154	260	2
156	263	2
158	265	1
160	268	1
160	268	1
160	269	1
162	269	1
162	269	1
162	270	1
162	270	1
162	270	1
162	270	1
162	270	1
162	270	1
162	268	1
164	267	1
166	264	2
170	259	1
176	252	1
181	245	1
183	242	1
186	240	1
188	238	1
188	238	1
189	238	1
191	237	1
194	236	1
196	236	1
197	237	1
198	236	1
199	234	1
200	234	2
202	233	2
204	228	2
210	328	2
213	319	2
214	315	2
215	315	2
214	315	2
213	315	2
215	313	2
217	310	1
219	309	1
219	308	1
218	309	1
221	306	2
223	306	2
146	428	2
146	431	2
148	433	2
148	433	2
148	433	1
148	433	1
150	438	1
154	448	1
158	464	1
160	466	1
162	469	1
164	473	1
165	475	1
166	476	1
168	478	1
168	478	1
170	478	1
170	478	2
170	475	1
170	473	1
172	473	1
174	469	2
178	460	2
180	429	2
180	429	2
180	430	2
180	429	2
180	428	2
182	430	2
142	222	2
142	225	2
142	228	2
142	229	2
142	229	2
142	231	2
142	234	2
142	238	2
142	238	2
140	239	2
140	242	1
140	245	1
140	248	1
140	247	1
138	247	1
136	250	1
138	252	1
138	254	1
138	254	1
138	255	1
140	256	1
138	256	1
138	256	1
136	256	1
