h	w	p
215	359	1
202	358	1
194	355	1
134	353	2
128	344	3
122	342	4
110	426	5
178	259	4
176	256	4
98	422	4
96	421	4
94	419	4
94	419	4
94	416	4
94	415	4
94	415	4
94	412	4
94	410	3
96	407	3
96	406	3
96	406	3
96	406	3
98	401	3
98	398	3
100	397	3
102	392	3
102	392	3
104	388	3
104	383	3
104	383	3
106	383	3
106	381	3
106	380	3
118	515	3
118	515	4
118	516	4
118	516	5
118	516	5
118	516	5
118	516	4
118	516	4
118	517	4
118	517	5
118	517	5
118	517	4
118	517	4
118	518	4
118	518	3
116	518	4
116	518	6
116	518	6
116	518	6
116	518	5
116	518	4
116	518	4
114	518	4
114	518	4
114	518	4
114	518	4
114	518	4
114	518	4
114	518	3
114	518	3
114	518	3
114	518	3
114	518	3
114	518	3
114	517	3
114	516	3
114	516	3
114	516	4
114	516	4
114	515	4
114	515	3
114	515	3
112	514	3
197	153	3
197	153	3
196	152	3
196	152	3
196	151	3
196	151	3
196	151	3
196	150	4
196	150	4
196	148	5
196	148	4
195	148	4
195	148	5
195	147	5
195	147	5
195	146	5
196	144	5
196	144	5
196	144	5
196	144	5
196	144	5
196	143	4
196	143	4
196	143	4
196	142	4
196	142	4
196	142	4
196	142	4
196	141	4
196	141	4
196	139	4
197	139	4
197	139	4
198	139	4
108	482	3
108	483	3
108	483	3
110	484	3
110	484	3
110	484	3
110	483	2
110	483	2
112	483	2
112	483	3
112	483	3
112	483	3
112	483	3
112	483	3
112	483	3
112	483	3
112	483	3
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	482	2
112	481	2
112	480	2
112	480	2
112	480	2
112	480	2
112	479	2
112	479	2
114	479	2
114	478	2
114	478	2
114	478	3
114	478	3
114	477	3
114	476	4
114	475	3
114	474	3
114	474	3
114	473	4
114	473	4
114	472	4
114	471	4
114	471	4
114	470	3
114	470	3
114	469	3
114	469	3
114	469	4
114	469	4
112	469	4
114	469	4
114	470	4
122	363	4
120	361	3
118	356	3
118	356	3
120	358	3
116	352	4
110	345	3
104	337	3
104	337	3
166	473	3
166	470	3
166	469	3
166	469	3
168	464	3
168	461	3
166	464	3
166	464	3
166	465	2
168	464	2
168	464	2
166	469	2
168	465	2
168	464	2
168	464	2
170	464	2
170	462	2
170	460	2
172	456	2
172	455	2
172	455	2
172	455	2
174	451	2
96	233	2
174	446	2
96	227	2
98	225	2
180	442	2
182	440	2
184	438	2
184	439	2
186	438	2
187	438	2
188	437	2
187	438	2
188	438	2
188	438	2
189	438	2
112	213	2
112	211	2
112	211	2
114	213	2
114	213	2
116	213	2
114	211	2
112	211	2
112	211	2
112	211	2
112	211	1
112	213	1
112	214	2
112	215	2
114	216	2
114	218	2
114	219	2
114	220	2
116	224	2
116	225	2
116	225	2
116	225	2
116	228	2
116	229	2
116	229	2
116	230	1
116	231	1
116	231	1
114	232	1
114	232	1
114	232	1
114	232	1
114	231	1
112	232	1
112	232	2
112	232	2
112	231	2
112	231	2
112	232	2
112	232	2
110	232	2
110	231	2
110	230	2
110	230	2
110	230	2
110	230	2
108	231	2
110	229	2
110	229	2
110	229	2
110	229	2
110	229	2
110	229	2
110	229	2
110	229	2
110	229	2
108	228	2
108	227	2
110	227	2
108	227	2
108	225	2
108	225	2
108	224	2
108	225	2
108	225	2
108	224	2
108	224	2
108	223	2
108	223	2
108	223	2
110	223	2
108	222	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
110	223	2
112	223	2
110	223	2
110	224	2
110	224	2
110	224	2
110	224	2
110	224	2
112	224	2
112	224	1
112	224	1
112	224	1
112	225	1
112	225	1
112	225	1
112	225	1
112	225	1
112	225	1
112	225	1
112	225	1
112	227	1
112	227	2
114	227	2
114	228	2
114	228	1
114	228	1
114	229	1
114	229	1
114	229	1
114	229	1
112	230	1
114	231	2
114	231	2
112	232	2
112	232	2
112	232	1
112	233	1
112	233	2
112	234	2
110	234	1
110	234	1
110	234	1
110	234	1
108	235	1
108	235	1
108	235	1
108	236	1
108	237	1
108	237	1
106	237	1
106	236	1
106	237	2
108	238	2
108	239	2
110	240	2
110	241	2
110	243	2
110	243	2
112	245	2
112	246	2
112	246	2
114	248	2
114	249	2
114	249	2
112	248	2
112	249	2
112	251	1
112	251	1
112	251	1
110	251	1
110	251	1
110	252	1
110	252	1
108	252	1
108	254	1
106	255	1
106	256	1
106	256	1
106	256	1
106	256	1
106	256	1
106	258	1
106	258	1
106	257	1
106	256	1
104	255	1
104	255	1
104	253	1
104	252	1
104	250	1
104	248	1
104	247	1
104	246	1
104	245	1
104	244	1
104	243	1
104	243	1
104	242	1
104	241	1
104	240	1
106	240	1
106	239	1
108	238	1
108	237	1
108	236	1
110	235	1
110	234	1
110	234	1
110	233	1
112	232	1
112	231	1
112	231	1
112	231	1
112	230	1
110	231	2
112	231	2
112	231	2
112	231	2
110	234	2
108	239	3
110	476	4
124	408	4
122	406	3
122	404	3
122	402	3
120	401	2
120	400	2
120	399	2
120	399	2
120	398	2
120	398	2
120	398	2
120	398	2
120	399	2
120	399	2
120	399	2
118	399	2
118	400	2
118	401	2
118	401	2
