h	w	p
215	359	1
214	358	1
215	361	1
217	365	1
223	374	1
225	376	1
227	383	1
229	383	2
231	383	2
229	385	2
150	347	2
152	345	2
154	342	2
158	342	2
160	340	1
160	337	1
164	335	1
164	332	1
166	328	1
166	326	1
166	323	1
166	319	1
166	318	1
166	315	1
166	315	1
166	314	1
166	313	1
166	312	1
166	312	1
166	312	1
166	310	1
166	310	1
166	310	1
166	310	1
166	310	1
166	312	1
166	312	1
166	313	1
166	313	1
164	314	1
164	315	1
164	315	1
164	315	1
164	317	1
164	317	1
164	317	1
165	317	1
165	318	1
166	318	1
166	319	1
166	319	1
166	319	1
168	319	1
168	319	1
168	321	1
168	322	1
169	322	1
170	322	1
170	322	1
170	322	1
170	323	1
170	323	1
172	323	1
170	324	1
170	324	1
170	324	1
170	324	1
168	324	1
168	323	1
168	323	1
168	323	1
168	323	1
168	323	1
168	323	1
168	324	1
168	324	1
168	324	1
167	324	1
168	324	1
168	324	1
168	324	1
168	324	1
168	326	1
169	326	1
169	326	1
170	324	1
170	324	1
171	324	1
172	324	1
172	324	1
172	324	1
172	324	1
172	323	1
173	322	1
173	321	1
174	319	1
174	319	1
174	319	1
174	319	1
174	319	1
174	319	1
174	319	1
174	319	1
172	319	1
172	319	1
172	319	1
172	319	1
172	321	1
172	321	1
170	322	1
170	323	1
170	323	1
170	324	1
170	324	1
170	324	1
172	323	1
173	323	1
172	324	1
172	324	1
173	324	1
174	323	1
175	323	1
174	323	1
175	323	1
176	323	1
176	323	1
178	323	1
179	323	1
180	323	1
181	323	1
181	324	1
180	324	1
179	324	1
180	324	1
180	324	1
180	324	1
180	324	1
178	324	1
179	323	1
179	323	1
178	323	1
178	322	1
176	322	1
176	322	1
175	322	1
174	321	1
174	321	1
174	321	1
172	321	1
172	321	1
170	322	1
170	322	1
169	322	1
168	323	1
168	324	1
166	324	1
166	324	1
166	325	1
164	326	1
164	326	1
164	327	1
164	327	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
164	328	1
166	328	1
166	328	1
166	328	1
166	328	1
166	327	1
165	327	1
165	327	1
166	327	1
166	327	1
166	327	1
166	327	1
166	327	1
166	327	1
167	327	1
167	327	1
167	327	1
168	326	1
168	326	1
168	326	1
168	326	1
170	326	1
171	325	1
172	325	1
172	326	1
172	324	1
172	324	1
172	324	1
172	324	1
172	324	2
170	324	2
168	326	2
166	326	2
160	328	2
229	351	2
148	333	2
142	336	2
134	337	2
126	338	2
118	337	2
112	336	2
110	336	1
108	336	1
108	336	1
106	335	1
108	336	1
108	337	1
108	337	1
108	337	1
108	337	1
108	337	1
108	338	1
108	339	1
106	339	1
106	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
108	339	1
110	339	1
110	339	1
110	339	1
110	339	1
110	338	1
110	339	1
110	339	1
110	339	1
110	338	1
110	338	1
110	337	1
110	337	1
110	337	1
110	337	1
112	339	1
112	339	1
112	339	1
112	339	1
112	338	1
112	338	1
112	338	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
114	338	1
114	337	1
114	337	1
114	337	1
114	337	1
114	337	1
114	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	337	1
112	338	1
110	337	1
110	337	1
110	338	1
112	339	1
112	339	1
112	339	1
112	339	1
112	339	1
112	339	1
112	339	1
110	339	1
110	339	1
110	339	1
110	339	1
110	339	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
112	340	1
114	340	1
114	340	1
114	340	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	339	1
114	337	1
114	336	1
116	335	1
116	333	1
120	328	1
124	319	1
130	313	1
136	306	1
140	301	1
144	299	1
146	297	1
148	295	1
150	292	1
152	292	1
154	291	1
156	291	1
156	291	1
156	291	1
156	290	1
154	290	1
154	290	1
154	290	1
154	288	1
154	288	1
154	288	1
154	288	1
154	288	1
154	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	290	1
152	290	1
152	290	1
152	290	1
152	290	1
152	290	1
152	290	1
150	290	1
150	290	1
150	291	1
150	291	1
150	291	1
150	290	1
150	290	1
152	290	1
150	290	1
150	290	1
150	290	1
150	290	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	287	1
150	287	1
150	287	1
150	287	1
150	287	1
148	287	1
148	287	1
148	287	1
148	286	1
148	286	1
148	286	1
148	287	1
148	287	1
148	287	1
148	287	1
148	287	1
148	287	1
146	287	1
146	288	1
148	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	287	1
146	287	1
146	287	1
146	287	1
146	287	1
146	287	1
146	287	1
146	287	1
146	288	1
144	288	1
146	288	1
146	288	1
144	288	1
144	288	1
144	288	1
144	288	1
142	290	1
142	291	1
142	292	1
140	292	1
140	292	1
140	292	1
140	294	1
140	295	1
140	295	1
140	296	1
140	296	1
138	297	1
138	297	1
138	297	1
138	297	1
138	297	1
138	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	297	1
140	300	1
138	301	1
138	305	1
138	306	1
138	310	1
138	313	1
138	315	1
138	317	1
138	319	1
138	322	1
138	324	1
138	327	1
138	330	1
140	333	1
140	335	1
140	337	1
140	337	1
140	337	1
140	339	1
140	339	1
138	339	1
138	339	1
138	339	1
138	339	1
138	339	1
136	339	1
136	340	1
136	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	340	1
134	341	1
136	341	1
136	341	1
136	341	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
136	342	1
134	342	1
134	342	1
134	343	1
132	344	1
132	344	1
132	345	1
130	345	1
130	345	1
128	346	1
128	346	1
128	346	1
128	346	1
126	346	1
126	346	1
126	346	1
126	345	1
126	345	1
128	345	1
128	344	1
128	344	1
128	342	1
128	342	1
130	342	1
130	341	1
130	341	1
132	340	1
132	339	1
132	339	1
132	339	1
132	337	1
132	337	1
130	337	1
130	337	1
130	337	1
130	337	1
130	337	1
130	337	1
130	337	1
130	337	1
130	336	1
128	336	1
128	336	1
128	335	1
128	335	1
128	335	1
128	335	1
128	333	1
130	333	1
130	333	1
130	333	1
130	333	1
130	332	1
132	332	1
132	332	1
132	331	1
134	331	1
134	331	1
134	331	1
134	330	1
134	328	1
134	328	1
134	328	1
134	328	1
134	328	1
134	328	1
134	328	1
132	328	1
132	328	1
132	328	1
130	328	1
130	327	1
130	327	1
128	327	1
128	327	1
128	326	1
128	326	1
128	324	1
128	324	1
128	324	1
128	324	1
128	324	1
128	324	1
128	324	1
128	324	1
128	323	1
128	323	1
126	323	1
126	322	1
126	322	1
126	322	1
126	322	1
126	321	1
126	321	1
124	321	1
124	321	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
124	319	1
122	319	1
122	319	1
122	319	1
122	319	1
122	319	1
120	319	1
118	318	1
118	318	1
116	318	1
116	315	1
116	315	1
114	315	1
114	315	1
114	314	1
112	314	1
112	310	1
114	310	1
112	310	2
112	309	2
112	306	2
112	306	2
110	306	2
110	306	2
110	305	2
108	304	2
108	301	2
106	301	2
104	301	2
104	300	3
104	297	3
100	296	3
102	288	3
102	287	3
104	279	3
104	278	3
104	273	3
104	273	3
106	270	3
108	270	3
110	265	3
112	256	3
112	255	3
116	252	3
116	251	3
118	247	3
116	247	3
120	245	3
124	245	3
124	246	3
124	247	3
124	246	3
128	245	3
128	249	2
128	255	3
126	265	3
126	270	4
128	278	3
128	283	3
128	292	3
265	216	4
267	216	3
271	216	3
271	219	3
269	220	3
269	223	2
267	223	2
267	224	2
265	224	2
263	225	2
263	225	2
263	225	2
263	225	2
261	229	2
261	229	2
259	229	2
255	232	2
253	233	2
251	233	2
249	234	2
247	234	3
245	234	3
241	234	2
241	233	2
239	232	2
239	232	2
239	229	2
239	229	2
237	229	2
128	505	2
128	502	2
128	500	2
130	498	2
130	498	2
130	496	2
130	496	2
130	494	2
130	494	2
130	493	2
132	493	2
132	492	2
132	491	2
134	489	1
134	487	1
134	487	1
134	487	1
134	484	1
134	482	1
134	482	1
134	482	1
132	480	1
132	479	1
132	478	1
132	478	1
132	478	1
130	476	1
130	476	1
130	475	1
128	475	1
128	474	1
130	474	1
130	474	1
130	474	1
128	474	1
128	473	1
128	473	1
128	473	1
128	473	1
128	473	1
128	473	1
128	473	1
130	474	1
130	474	1
130	474	1
130	475	1
130	476	1
130	478	1
132	478	1
132	479	1
132	480	1
132	482	1
132	483	1
134	485	1
134	487	1
134	488	1
134	489	1
134	491	1
134	492	1
134	494	1
134	496	1
134	496	1
134	497	1
134	498	1
132	500	1
132	501	1
132	501	1
132	502	1
132	502	2
132	503	2
132	505	2
132	505	2
132	505	2
132	505	2
130	505	2
130	505	2
130	506	2
130	506	2
130	506	2
130	507	2
130	508	2
130	509	2
130	509	2
130	509	2
128	511	2
128	510	2
128	510	2
128	510	2
126	512	2
126	511	2
128	510	2
128	509	2
128	505	2
128	503	2
130	500	2
130	500	2
132	496	2
132	496	2
132	493	2
134	491	2
134	491	2
134	488	2
136	487	2
136	487	2
136	485	2
136	485	2
136	487	2
136	487	2
136	487	2
136	488	2
134	489	2
134	491	2
134	491	2
134	491	2
134	491	2
134	492	2
134	492	2
134	492	2
134	492	2
134	493	2
132	494	2
132	494	2
132	494	2
132	494	2
132	494	2
132	493	2
132	493	2
130	493	2
132	493	2
130	493	2
130	493	2
130	493	2
130	492	2
130	492	2
130	492	2
130	492	2
132	492	2
132	492	2
132	491	2
132	491	2
132	489	2
132	488	2
132	487	2
132	487	2
132	485	2
134	484	2
134	484	2
136	483	2
138	482	2
138	482	2
138	480	2
138	479	2
138	479	2
138	478	2
138	478	2
140	478	2
140	478	2
140	478	2
140	478	2
140	478	2
140	478	2
140	478	2
140	478	2
140	478	2
136	479	2
136	478	2
136	478	2
136	478	2
136	478	2
136	478	2
136	478	2
136	478	2
136	478	2
138	478	2
138	478	2
138	479	2
138	480	2
136	482	2
138	482	2
138	483	2
138	483	2
138	484	2
138	483	2
138	483	2
136	484	2
136	484	2
134	484	2
134	483	2
132	482	2
132	482	2
132	480	2
132	479	2
132	478	2
130	474	2
130	473	2
130	473	2
130	471	2
128	470	2
126	467	2
126	466	2
124	464	2
122	462	2
122	460	2
122	460	2
118	456	2
116	453	2
112	449	2
110	448	2
