h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
200	359	1
186	361	1
180	366	1
178	368	1
176	371	1
172	374	1
156	377	1
150	379	1
144	379	1
142	379	1
138	379	1
140	377	1
146	376	1
152	376	1
148	376	1
144	376	2
148	376	2
152	376	2
148	375	2
144	374	2
243	392	2
142	371	2
245	383	2
245	384	2
245	383	2
247	380	2
247	379	2
134	361	2
126	358	2
124	356	2
122	353	2
124	352	2
255	362	2
257	360	2
259	357	2
261	354	2
259	355	2
261	351	2
263	351	2
265	351	2
267	350	2
267	350	2
269	350	2
269	351	2
271	349	2
273	348	2
275	346	2
275	347	2
116	314	2
116	312	2
116	310	2
116	310	2
116	310	2
114	309	2
116	309	2
116	308	2
118	308	2
116	306	2
116	306	2
116	306	2
118	306	2
118	306	2
118	305	2
118	305	2
118	305	2
118	304	2
118	304	2
120	304	2
120	304	2
120	304	2
122	305	2
122	305	2
120	305	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	2
122	306	3
122	305	3
122	304	3
120	303	3
120	301	3
277	370	3
275	371	3
118	297	3
116	296	3
267	376	3
267	376	3
265	379	3
263	383	4
261	386	4
261	388	4
261	388	4
261	389	4
138	438	4
138	439	4
138	439	5
138	440	5
138	440	4
138	442	4
259	568	5
259	570	5
259	570	3
259	572	2
259	572	2
259	572	2
259	573	1
259	573	2
257	573	2
257	574	2
257	575	1
259	574	1
259	574	2
257	574	2
257	576	2
257	577	2
259	578	2
259	578	3
100	270	3
98	273	3
100	274	3
100	276	3
98	279	3
96	283	3
96	287	3
94	292	3
204	353	3
202	355	3
96	306	3
96	314	3
96	319	3
198	358	3
96	324	3
98	327	3
98	333	3
98	341	3
178	379	3
178	383	4
102	349	4
104	354	4
106	361	3
172	406	3
174	410	3
176	419	3
176	424	3
176	428	3
176	433	3
178	437	4
233	297	4
231	301	5
230	301	6
229	315	5
231	324	5
231	324	5
229	328	6
227	333	6
225	337	7
235	220	7
235	216	4
235	216	4
233	215	4
233	216	4
232	220	4
232	216	4
231	216	4
231	219	4
230	219	4
229	220	4
229	220	4
229	220	5
211	410	3
194	442	2
190	442	1
186	442	1
186	439	1
184	439	1
184	438	1
182	439	1
181	442	1
180	439	1
179	439	1
178	438	1
178	437	1
176	437	1
176	435	1
175	435	1
174	435	1
172	433	1
172	433	1
171	433	1
170	433	1
168	433	1
168	431	1
168	431	1
168	433	1
168	433	1
168	433	1
166	433	1
164	433	1
162	434	1
162	437	1
160	437	1
160	437	1
159	442	1
158	443	1
158	446	1
158	446	1
160	455	1
160	460	1
160	462	1
160	464	1
158	466	2
162	473	2
170	478	4
419	283	5
419	283	4
419	283	3
419	283	3
277	536	2
281	536	2
281	536	2
277	536	2
273	532	2
283	532	2
423	278	2
421	274	2
421	270	2
421	270	2
421	269	1
423	268	1
423	265	2
425	264	2
425	261	3
425	260	3
190	451	2
188	455	2
182	462	1
180	464	1
182	460	1
176	464	1
164	473	1
160	474	1
156	473	1
156	473	1
154	473	1
150	475	1
146	475	1
144	475	1
144	476	1
138	478	1
136	478	2
132	475	2
132	473	2
134	470	2
130	469	2
130	465	3
94	292	3
94	297	4
96	300	2
92	301	2
92	306	2
92	313	2
92	318	2
92	318	1
92	318	1
90	319	1
90	324	1
90	327	1
90	327	1
88	326	1
88	328	1
88	330	1
88	332	1
88	332	1
88	333	1
88	333	1
86	333	1
86	333	1
86	333	1
86	333	1
86	333	1
86	333	1
86	333	1
88	335	1
86	333	1
86	331	1
88	328	1
88	328	1
88	328	1
88	326	1
88	324	2
138	473	2
138	473	2
139	473	1
140	475	1
140	475	1
140	476	1
140	478	1
141	478	1
141	478	1
142	478	1
142	479	1
142	479	1
142	482	1
142	483	1
142	485	1
141	485	1
141	485	1
140	484	1
140	484	1
142	482	5
200	590	6
202	590	3
204	588	3
204	587	3
203	587	2
203	586	3
204	586	3
204	586	2
204	586	2
202	586	2
202	584	4
191	350	3
190	350	3
190	350	3
190	350	3
190	351	3
190	351	3
190	351	4
190	351	4
200	586	4
200	586	4
201	586	3
201	587	3
201	587	3
201	587	3
201	587	3
201	587	3
201	587	3
200	586	3
200	586	3
200	586	3
200	586	3
199	584	2
199	584	3
199	584	3
200	584	3
200	586	3
200	586	3
200	586	3
200	586	3
201	586	3
201	586	3
201	587	3
202	590	3
202	590	3
202	590	3
203	591	3
203	593	3
203	595	2
204	596	2
204	599	2
204	599	2
203	600	2
203	601	2
203	602	1
203	602	1
203	604	1
203	604	1
203	604	1
202	605	1
202	605	1
202	606	1
202	606	1
202	608	1
202	608	1
202	608	1
202	608	1
202	608	1
202	609	2
202	609	2
202	609	2
202	610	2
202	610	2
202	610	2
203	611	2
204	611	2
204	611	2
205	611	2
205	611	2
206	611	2
206	610	2
207	610	2
207	610	1
207	610	1
208	610	1
208	610	1
208	610	1
208	610	1
208	610	1
208	610	1
208	610	1
208	610	1
208	610	2
208	611	2
208	611	2
208	611	2
208	611	2
208	611	2
208	611	2
208	611	2
90	402	2
88	402	2
88	402	2
88	403	2
88	403	2
88	404	2
209	611	2
209	611	2
209	611	2
210	611	2
210	611	2
210	611	2
86	406	2
86	406	2
88	408	2
90	410	2
92	413	2
94	416	2
