h	w	p
215	359	1
194	358	1
148	370	1
140	358	3
138	356	1
126	375	1
118	379	1
118	377	1
114	377	1
116	374	1
114	374	1
114	372	1
112	371	1
112	371	1
112	370	1
112	370	1
112	368	1
112	368	1
112	368	1
112	368	1
112	367	1
112	367	1
112	367	1
112	368	1
112	368	1
112	368	1
112	370	1
110	370	1
110	371	2
120	442	2
122	442	1
122	443	1
124	446	1
124	446	1
124	446	1
124	447	1
124	447	1
124	447	1
124	448	1
124	449	2
124	451	2
122	451	2
120	451	2
120	452	2
120	453	2
118	455	2
118	455	2
116	456	2
118	456	2
118	457	2
116	457	2
116	458	1
116	457	1
118	458	1
118	458	1
118	458	1
116	458	1
118	460	1
118	460	1
118	460	1
120	460	1
120	460	1
120	461	1
120	461	1
122	461	1
122	461	1
122	461	1
122	461	1
124	462	1
124	463	1
124	464	1
126	464	1
126	464	1
126	464	1
126	464	1
126	465	1
126	465	1
124	465	1
124	465	2
124	465	2
124	466	1
122	466	1
122	466	1
122	467	1
122	467	1
120	467	1
120	467	1
120	466	2
120	466	2
118	465	2
118	464	2
118	465	2
116	466	2
116	465	2
116	464	2
116	464	2
116	460	2
116	457	2
116	455	2
114	448	2
114	443	2
114	439	2
114	437	2
114	435	2
114	433	2
112	430	2
112	429	2
112	429	2
112	430	2
112	430	2
112	430	2
112	430	2
112	430	2
112	430	2
110	430	2
110	431	2
110	433	2
110	433	2
110	433	2
110	433	2
110	434	2
108	434	2
108	434	2
108	434	2
108	433	2
108	434	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	431	2
108	431	2
108	431	2
108	431	2
108	431	2
108	430	2
108	430	2
108	430	2
108	431	2
108	431	2
108	431	2
110	433	2
110	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	433	2
108	434	2
108	434	2
108	435	2
108	435	2
108	435	2
108	435	2
108	435	2
108	437	2
108	435	2
108	435	2
108	437	2
108	437	2
108	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	437	2
110	435	2
110	435	2
110	435	2
110	435	2
110	434	2
110	434	2
110	433	2
110	433	2
110	433	2
110	433	2
110	433	2
110	433	2
110	433	2
110	433	2
108	431	2
110	433	2
108	433	2
108	433	2
108	433	2
108	435	2
108	437	2
108	439	2
108	442	2
108	443	2
108	446	2
108	446	2
108	447	2
110	448	2
110	449	2
110	451	2
110	451	2
110	451	2
112	451	2
112	451	2
114	452	2
114	451	2
114	451	2
116	451	2
