h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
219	357	1
221	363	1
245	365	2
257	365	1
257	366	2
213	333	4
210	336	3
194	346	3
188	351	3
192	346	3
190	344	2
194	337	1
196	333	1
200	328	1
203	327	1
203	326	1
204	326	1
205	326	1
205	324	1
206	324	1
206	324	1
206	324	1
205	324	1
205	324	1
205	324	1
205	324	1
204	324	1
204	324	1
203	324	1
203	323	1
202	323	1
201	323	1
201	323	1
200	323	1
199	323	1
199	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
197	322	1
197	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
198	322	1
199	322	1
199	322	1
199	322	1
199	321	1
199	321	1
199	321	1
199	321	1
199	321	1
199	321	1
199	321	1
199	320	1
199	319	1
199	319	1
199	320	1
200	319	1
200	319	1
201	320	1
201	320	1
201	320	1
201	319	1
201	319	1
201	319	1
201	319	1
201	319	1
201	319	1
201	319	1
201	319	1
201	319	1
200	319	1
200	318	1
199	318	1
199	318	1
198	317	1
197	317	1
197	317	1
197	317	1
197	316	1
197	315	1
197	315	1
197	315	1
197	315	1
197	315	1
197	315	1
197	316	1
197	316	1
197	317	1
197	317	1
198	317	1
198	317	1
197	317	1
197	317	1
197	317	1
196	316	1
196	315	1
196	315	1
196	315	1
196	315	1
196	315	1
196	314	1
196	314	1
196	313	1
196	313	1
195	313	1
195	312	1
195	312	1
195	311	1
195	310	1
195	310	1
195	310	1
195	310	1
194	310	1
194	310	1
194	309	1
193	309	1
193	309	1
193	309	1
193	308	1
193	308	1
193	308	1
193	307	1
193	307	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	306	1
193	305	1
193	305	1
193	305	1
193	305	1
192	305	1
192	305	1
192	305	1
192	304	1
192	304	1
192	304	1
192	304	1
192	304	1
192	304	1
193	304	1
193	304	1
193	304	1
193	305	1
193	305	1
194	305	1
194	305	1
194	306	1
195	306	1
195	306	1
195	307	1
195	308	1
195	308	1
195	309	1
195	309	1
195	309	1
195	310	1
195	310	1
194	310	1
194	310	1
194	310	1
193	310	1
193	310	1
193	310	1
192	310	1
192	311	1
191	312	1
191	312	1
190	312	1
190	312	1
190	312	1
189	312	1
189	312	1
189	313	1
190	313	1
190	313	1
190	314	1
190	314	1
191	314	1
191	314	1
191	314	1
191	314	1
192	313	1
192	313	1
192	313	1
192	314	1
192	314	1
191	315	1
191	315	1
191	317	1
191	318	1
190	319	1
190	320	1
190	323	1
189	326	1
188	330	1
187	337	1
184	350	1
184	357	1
182	361	1
182	362	1
182	363	1
182	363	1
180	364	1
180	364	1
180	364	1
180	365	1
178	365	1
178	365	1
178	366	1
180	367	1
178	368	1
178	370	1
178	371	1
178	374	1
178	376	1
178	379	1
178	381	1
178	383	1
178	386	1
178	389	1
178	392	1
178	392	1
178	394	1
180	397	1
178	398	1
178	401	1
178	401	1
178	402	1
178	403	1
180	406	1
178	406	1
178	407	1
178	410	1
178	410	1
178	410	1
176	412	1
176	415	1
176	415	1
174	417	1
174	419	1
172	420	1
172	424	1
170	428	1
170	430	1
168	433	1
166	437	1
164	438	1
164	442	1
164	443	1
164	446	1
162	446	1
162	446	1
160	444	1
158	443	1
156	444	2
154	444	1
154	442	3
156	442	3
156	438	3
158	437	3
156	362	3
156	361	4
156	360	4
156	359	3
156	359	2
158	358	2
158	357	2
158	355	2
158	353	2
158	353	1
158	352	1
158	352	1
158	351	2
158	351	2
156	350	2
156	350	2
156	349	2
158	348	2
158	348	2
158	347	3
158	346	3
158	346	3
158	345	3
160	344	3
162	343	3
162	342	3
349	351	3
349	351	3
349	351	3
349	350	3
168	342	3
170	342	3
170	342	3
349	350	3
349	350	3
349	350	3
349	350	3
349	349	3
351	349	3
351	349	3
351	349	3
351	348	3
351	348	3
351	348	3
351	348	3
351	348	3
351	348	3
351	348	3
351	348	3
351	348	3
174	340	3
176	337	3
178	336	2
178	335	2
176	333	1
176	333	1
176	333	1
176	332	1
176	331	1
176	328	1
174	328	1
174	327	1
172	326	1
170	324	1
168	324	1
166	323	1
164	323	1
162	324	1
160	324	1
160	324	1
158	324	1
160	324	1
160	326	1
160	326	1
160	327	1
160	328	1
160	328	1
158	328	1
160	328	1
160	328	1
160	328	1
160	330	1
158	330	1
154	331	1
154	331	1
156	331	1
158	332	1
154	332	1
154	333	1
154	335	1
152	335	1
152	336	1
152	336	1
152	337	1
152	337	1
152	337	1
152	339	1
152	340	1
152	341	1
154	341	1
154	342	1
154	342	1
154	342	1
156	344	1
154	342	1
154	341	1
154	340	1
154	340	1
154	337	1
154	337	1
154	336	1
156	335	1
156	333	1
158	333	1
158	332	1
158	332	1
158	333	1
160	333	1
162	335	1
160	335	1
162	337	1
164	342	1
164	348	1
164	350	1
168	353	1
170	361	1
172	366	1
170	370	1
174	371	2
180	371	2
180	374	2
180	379	2
180	383	2
182	392	2
184	398	2
182	403	2
182	411	2
180	419	2
182	433	2
180	433	2
176	437	1
176	442	1
176	443	1
176	446	1
176	448	1
174	449	1
174	451	1
174	452	1
176	455	1
