onset	duration	onset_frame
0.000	3.804	1
3.804	2.302	115
6.106	7.007	184
13.114	1.268	394
14.382	2.136	432
16.517	8.876	496
25.393	9.510	762
34.903	2.503	1047
37.406	1.935	1122
39.341	1.368	1180
40.709	9.944	1221
50.653	2.836	1519
53.490	2.936	1604
56.426	9.243	1692
65.669	8.709	1969
74.378	2.369	2230
76.747	5.940	2301
82.687	4.505	2479
87.192	2.803	2614
89.995	5.940	2698
95.934	3.404	2876
99.338	1.568	2978
100.906	2.936	3025
103.843	5.539	3113
109.382	7.908	3279
117.290	2.970	3516
120.260	1.702	3605
121.962	3.237	3656
125.198	1.401	3753
126.600	2.269	3795
128.869	13.548	3863
142.416	6.507	4269
148.923	2.336	4464
151.259	21.055	4534
172.315	2.102	5165
174.417	1.101	5228
175.518	2.669	5261
178.187	21.689	5341
199.877	3.337	5991
203.214	9.477	6091
212.690	3.337	6375
216.027	17.285	6475
233.312	2.536	6993
235.848	1.668	7069
237.516	4.905	7119
242.422	12.980	7266
255.402	5.639	7655
261.041	1.034	7824
262.076	2.703	7855
264.778	11.145	7936
275.923	4.505	8270
280.428	2.636	8405
283.064	3.037	8484
286.101	5.706	8575
291.807	4.071	8746
295.878	14.248	8868
310.126	2.736	9295
312.862	2.169	9377
315.031	2.636	9442
317.667	6.207	9521
323.874	4.371	9707
328.245	8.342	9838
336.587	3.103	10088
339.691	6.240	10181
345.930	8.776	10368
354.706	5.339	10631
360.045	1.335	10791
361.380	6.073	10831
367.453	13.614	11013
381.067	2.503	11421
383.570	2.069	11496
385.639	1.769	11558
387.407	1.735	11611
389.143	4.338	11663
393.480	2.736	11793
396.217	7.541	11875
403.758	2.035	12101
405.793	5.472	12162
411.266	4.371	12326
415.637	6.273	12457
421.910	6.740	12645
428.651	2.369	12847
431.020	4.805	12918
435.825	1.168	13062
436.993	1.635	13097
438.628	1.068	13146
439.696	1.401	13178
441.097	1.535	13220
442.632	2.369	13266
445.001	1.435	13337
446.436	3.103	13380
449.539	1.568	13473
451.108	3.504	13520
454.611	7.341	13625
461.952	4.738	13845
466.691	11.012	13987
477.702	3.971	14317
481.673	3.971	14436
485.644	1.168	14555
486.812	3.837	14590
490.649	12.780	14705
503.429	7.274	15088
510.704	3.404	15306
514.107	2.836	15408
516.944	1.135	15493
518.078	0.968	15527
519.046	2.503	15556
521.548	5.072	15631
526.620	1.068	15783
527.688	2.002	15815
529.690	3.370	15875
533.061	13.748	15976
546.808	1.969	16388
548.777	5.940	16447
554.717	1.068	16625
555.784	1.268	16657
557.052	3.604	16695
560.656	8.109	16803
568.765	2.970	17046
571.735	3.737	17135
575.472	3.270	17247
578.742	2.069	17345
580.811	5.673	17407
586.483	2.302	17577
588.786	12.847	17646
601.633	2.136	18031
603.768	3.537	18095
607.305	2.136	18201
609.441	2.736	18265
612.177	6.440	18347
618.617	2.336	18540
620.953	7.675	18610
628.628	25.827	18840
654.455	1.635	19614
656.090	2.936	19663
659.026	2.136	19751
661.162	2.803	19815
663.965	3.203	19899
667.168	3.203	19995
670.372	1.335	20091
671.706	3.270	20131
674.976	0.834	20229
675.811	8.642	20254
