onset	duration	onset_frame
0.000	3.504	1
3.504	4.305	106
7.808	8.576	235
16.384	4.972	492
21.356	3.003	641
24.359	3.871	731
28.230	4.905	847
33.135	6.373	994
39.508	1.535	1185
41.043	1.935	1231
42.979	1.769	1289
44.747	1.668	1342
46.415	2.403	1392
48.818	4.738	1464
53.556	1.835	1606
55.392	3.303	1661
58.695	2.870	1760
61.565	8.876	1846
70.441	4.405	2112
74.845	2.369	2244
77.215	2.669	2315
79.884	5.072	2395
84.956	2.403	2547
87.359	5.539	2619
92.898	0.868	2785
93.765	1.101	2811
94.866	0.868	2844
95.734	0.734	2870
96.468	12.413	2892
108.881	11.812	3264
120.694	5.205	3618
125.899	2.803	3774
128.702	3.370	3858
132.072	1.969	3959
134.041	4.505	4018
138.546	5.539	4153
144.085	2.970	4319
147.055	8.042	4408
155.096	4.571	4649
159.668	1.368	4786
161.036	2.503	4827
163.539	0.667	4902
164.206	10.978	4922
175.184	1.502	5251
176.686	2.336	5296
179.022	1.535	5366
180.557	3.337	5412
183.893	1.335	5512
185.228	10.344	5552
195.572	1.535	5862
197.107	2.536	5908
199.643	1.235	5984
200.878	5.072	6021
205.950	4.104	6173
210.054	9.310	6296
219.364	3.737	6575
223.101	1.602	6687
224.703	1.168	6735
225.871	1.401	6770
227.272	1.502	6812
228.774	1.568	6857
230.342	8.509	6904
238.851	4.171	7159
243.022	2.503	7284
245.525	2.002	7359
247.527	3.203	7419
250.730	1.502	7515
252.232	1.668	7560
253.900	1.502	7610
255.402	2.336	7655
257.738	1.468	7725
259.206	2.703	7769
261.909	1.969	7850
263.877	3.437	7909
267.314	4.538	8012
271.853	7.541	8148
279.394	7.942	8374
287.335	2.870	8612
290.205	6.473	8698
296.679	1.235	8892
297.913	1.702	8929
299.615	10.911	8980
310.527	1.835	9307
312.362	1.235	9362
313.596	1.702	9399
315.298	2.102	9450
317.400	2.403	9513
319.803	10.111	9585
329.914	7.141	9888
337.054	6.207	10102
343.261	8.509	10288
351.770	4.038	10543
355.807	3.704	10664
359.511	4.338	10775
363.849	5.506	10905
369.355	1.435	11070
370.790	1.535	11113
372.325	0.968	11159
373.293	0.868	11188
374.160	1.869	11214
376.029	2.236	11270
378.264	1.568	11337
379.833	2.336	11384
382.169	2.336	11454
384.504	4.204	11524
388.709	2.469	11650
391.178	1.835	11724
393.013	1.502	11779
394.515	3.704	11824
398.219	3.070	11935
401.289	1.235	12027
402.523	2.369	12064
404.892	4.805	12135
409.697	1.435	12279
411.132	2.269	12322
413.401	5.973	12390
419.374	1.135	12569
420.509	1.301	12603
421.810	1.068	12642
422.878	3.003	12674
425.881	1.001	12764
426.882	2.035	12794
428.918	0.934	12855
429.852	2.236	12883
432.088	9.410	12950
441.498	4.939	13232
446.436	19.354	13380
465.790	6.240	13960
472.030	1.502	14147
473.531	2.236	14192
475.767	3.704	14259
479.471	3.904	14370
483.375	3.737	14487
487.112	5.005	14599
492.117	4.171	14749
496.289	1.602	14874
497.890	1.034	14922
498.925	2.302	14953
501.227	2.336	15022
503.563	1.869	15092
505.431	2.035	15148
507.467	1.502	15209
508.969	7.107	15254
516.076	9.877	15467
525.953	4.004	15763
529.957	5.639	15883
535.597	9.176	16052
544.773	16.818	16327
561.591	7.541	16831
569.132	10.711	17057
579.843	1.835	17378
581.678	4.138	17433
585.816	1.969	17557
587.785	3.070	17616
590.855	6.373	17708
597.228	1.235	17899
598.463	9.910	17936
608.373	2.669	18233
611.043	10.945	18313
621.987	3.237	18641
625.224	2.136	18738
627.360	1.168	18802
628.528	2.536	18837
631.064	2.669	18913
633.733	30.632	18993
664.365	3.137	19911
667.502	7.208	20005
674.709	6.807	20221
681.517	3.737	20425
685.254	3.837	20537
689.091	1.235	20652
690.326	1.668	20689
691.994	8.042	20739
