onset	duration	onset_frame
0.000	0.701	1
0.701	1.535	22
2.236	2.836	68
5.072	2.369	153
7.441	2.936	224
10.378	2.202	312
12.580	12.547	378
25.126	2.636	754
27.763	2.870	833
30.632	2.336	919
32.968	1.368	989
34.336	1.769	1030
36.105	3.170	1083
39.275	4.071	1178
43.346	3.003	1300
46.349	2.469	1390
48.818	12.046	1464
60.864	1.568	1825
62.432	2.770	1872
65.202	2.336	1955
67.538	2.469	2025
70.007	2.035	2099
72.042	4.138	2160
76.180	2.202	2284
78.382	6.740	2350
85.123	3.937	2552
89.060	1.535	2670
90.595	2.503	2716
93.098	2.503	2791
95.601	6.440	2866
102.041	8.075	3059
110.116	1.368	3301
111.484	1.902	3342
113.386	1.735	3399
115.121	1.602	3451
116.723	1.902	3499
118.625	2.836	3556
121.461	4.538	3641
125.999	8.409	3777
134.408	1.568	4029
135.976	5.339	4076
141.315	8.109	4236
149.424	4.738	4479
154.162	4.071	4621
158.233	3.604	4743
161.837	3.103	4851
164.940	0.834	4944
165.774	4.939	4969
170.713	8.242	5117
178.955	5.673	5364
184.627	4.305	5534
188.932	5.005	5663
193.937	1.502	5813
195.439	8.142	5858
203.581	4.338	6102
207.919	2.169	6232
210.088	6.407	6297
216.494	13.247	6489
229.742	1.435	6886
231.176	4.638	6929
235.815	2.603	7068
238.417	3.437	7146
241.854	9.310	7249
251.164	7.308	7528
258.472	4.471	7747
262.943	7.341	7881
270.284	5.105	8101
275.390	7.508	8254
282.897	2.403	8479
285.300	2.870	8551
288.170	1.301	8637
289.471	7.575	8676
297.046	1.869	8903
298.914	4.405	8959
303.319	2.903	9091
306.222	2.169	9178
308.391	2.035	9243
310.426	4.271	9304
314.698	2.002	9432
316.700	4.071	9492
320.771	2.236	9614
323.006	2.503	9681
325.509	3.704	9756
329.213	1.535	9867
330.748	1.668	9913
332.416	4.271	9963
336.687	2.269	10091
338.956	1.969	10159
340.925	3.037	10218
343.962	3.137	10309
347.098	2.136	10403
349.234	2.336	10467
351.570	2.803	10537
354.373	6.173	10621
360.546	5.573	10806
366.118	8.342	10973
374.460	1.668	11223
376.129	5.639	11273
381.768	3.137	11442
384.905	2.169	11536
387.074	12.113	11601
399.186	2.436	11964
401.622	1.969	12037
403.591	1.702	12096
405.293	1.468	12147
406.761	1.268	12191
408.029	7.007	12229
415.036	2.336	12439
417.372	2.136	12509
419.508	6.006	12573
425.514	3.003	12753
428.517	14.215	12843
442.732	1.935	13269
444.668	2.035	13327
446.703	3.971	13388
450.674	4.338	13507
455.012	8.075	13637
463.087	12.680	13879
475.767	12.947	14259
488.714	4.705	14647
493.419	3.170	14788
496.589	6.507	14883
503.096	7.274	15078
510.370	3.937	15296
514.307	29.531	15414
543.839	2.102	16299
545.941	12.146	16362
558.087	2.536	16726
560.623	8.676	16802
569.299	2.736	17062
572.035	9.810	17144
581.845	5.005	17438
586.850	9.343	17588
596.194	3.337	17868
599.530	9.477	17968
609.007	2.136	18252
611.143	3.337	18316
614.479	3.103	18416
617.583	2.603	18509
620.185	2.403	18587
622.588	14.749	18659
637.337	14.048	19101
651.385	10.478	19522
661.863	14.081	19836
