onset	duration	onset_frame
0.000	3.737	1
3.737	5.239	113
8.976	9.877	270
18.853	5.339	566
24.192	3.804	726
27.996	9.243	840
37.239	2.936	1117
40.176	4.204	1205
44.380	9.310	1331
53.690	2.669	1610
56.359	4.138	1690
60.497	10.878	1814
71.375	7.241	2140
78.616	1.101	2357
79.717	3.203	2390
82.921	1.969	2486
84.889	3.137	2545
88.026	1.535	2639
89.561	3.270	2685
92.831	4.939	2783
97.769	1.101	2931
98.871	2.369	2964
101.240	1.301	3035
102.541	1.735	3074
104.276	9.977	3126
114.253	3.137	3425
117.390	7.241	3519
124.631	2.770	3736
127.401	4.438	3819
131.839	2.669	3952
134.508	2.836	4032
137.344	1.735	4117
139.080	7.441	4169
146.521	4.505	4392
151.025	4.138	4527
155.163	5.539	4651
160.702	3.370	4817
164.073	0.868	4918
164.940	1.268	4944
166.208	2.202	4982
168.410	1.969	5048
170.379	2.503	5107
172.882	3.303	5182
176.185	2.770	5281
178.955	1.268	5364
180.223	1.201	5402
181.424	6.173	5438
187.597	6.607	5623
194.204	1.568	5821
195.773	2.803	5868
198.575	4.872	5952
203.447	1.435	6098
204.882	6.674	6141
211.556	6.740	6341
218.296	2.770	6543
221.066	4.171	6626
225.237	6.740	6751
231.977	1.368	6953
233.345	4.104	6994
237.450	2.369	7117
239.819	6.173	7188
245.992	4.171	7373
250.163	1.635	7498
251.798	7.908	7547
259.706	4.305	7784
264.011	2.136	7913
266.147	8.476	7977
274.622	2.069	8231
276.691	1.502	8293
278.193	4.338	8338
282.530	7.308	8468
289.838	5.539	8687
295.377	5.639	8853
301.017	6.574	9022
307.590	1.301	9219
308.891	6.841	9258
315.732	4.505	9463
320.237	5.306	9598
325.542	4.004	9757
329.547	2.336	9877
331.882	8.042	9947
339.924	5.539	10188
345.463	7.675	10354
353.138	6.941	10584
360.079	2.069	10792
362.147	4.505	10854
366.652	2.236	10989
368.888	2.736	11056
371.624	3.170	11138
374.794	1.668	11233
376.463	1.668	11283
378.131	2.636	11333
380.767	3.971	11412
384.738	1.168	11531
385.906	2.035	11566
387.941	2.336	11627
390.277	5.973	11697
396.250	4.104	11876
400.354	2.436	11999
402.790	1.735	12072
404.525	3.070	12124
407.595	4.538	12216
412.133	4.505	12352
416.638	2.469	12487
419.107	4.405	12561
423.512	5.205	12693
428.717	2.336	12849
431.053	4.772	12919
435.825	1.869	13062
437.694	4.204	13118
441.898	7.308	13244
449.206	4.104	13463
453.310	3.437	13586
456.747	6.941	13689
463.688	1.535	13897
465.223	2.603	13943
467.825	1.869	14021
469.694	2.136	14077
471.829	2.536	14141
474.365	7.374	14217
481.740	4.939	14438
486.678	6.373	14586
493.052	1.735	14777
494.787	5.406	14829
500.193	1.568	14991
501.761	2.703	15038
504.464	5.940	15119
510.403	3.404	15297
513.807	1.468	15399
515.275	6.273	15443
521.548	5.673	15631
527.221	2.069	15801
529.290	3.003	15863
532.293	8.976	15953
541.269	12.713	16222
553.983	2.803	16603
556.785	4.171	16687
560.957	5.673	16812
566.629	2.903	16982
569.532	2.169	17069
571.701	6.640	17134
578.341	6.173	17333
584.515	1.602	17518
586.116	0.734	17566
586.850	2.002	17588
588.853	4.338	17648
593.190	5.205	17778
598.396	1.835	17934
600.231	1.635	17989
601.866	3.804	18038
605.670	6.807	18152
612.477	1.068	18356
613.545	1.969	18388
615.514	3.404	18447
618.917	7.441	18549
626.359	1.869	18772
628.227	1.635	18828
629.862	2.302	18877
632.165	5.005	18946
637.170	2.236	19096
639.406	3.504	19163
642.909	4.471	19268
647.381	2.870	19402
650.250	2.102	19488
652.353	1.902	19551
654.255	10.378	19608
664.632	1.568	19919
666.201	3.370	19966
669.571	1.401	20067
670.972	3.804	20109
674.776	1.301	20223
676.078	7.842	20262
683.919	1.335	20497
685.254	5.806	20537
691.060	2.436	20711
693.496	1.935	20784
695.431	3.037	20842
698.468	1.535	20933
700.003	3.937	20979
703.940	6.307	21097
710.247	3.270	21286
713.517	2.102	21384
715.619	2.569	21447
718.189	2.603	21524
720.791	3.570	21602
724.362	3.737	21709
728.099	10.344	21821
738.443	6.140	22131
