onset	duration	onset_frame
0.000	4.138	1
4.138	2.770	125
6.907	3.804	208
10.711	2.403	322
13.114	1.502	394
14.615	2.002	439
16.617	1.502	499
18.119	3.170	544
21.289	5.339	639
26.628	1.568	799
28.196	5.239	846
33.435	1.168	1003
34.603	1.502	1038
36.105	0.767	1083
36.872	2.369	1106
39.241	1.769	1177
41.010	1.769	1230
42.778	2.469	1283
45.248	1.668	1357
46.916	1.068	1407
47.984	2.603	1439
50.587	1.668	1517
52.255	1.068	1567
53.323	2.236	1599
55.558	1.201	1666
56.760	4.138	1702
60.897	1.034	1826
61.932	2.636	1857
64.568	1.135	1936
65.702	2.202	1970
67.905	1.969	2036
69.873	0.868	2095
70.741	0.968	2121
71.709	2.436	2150
74.145	1.401	2223
75.546	2.636	2265
78.182	6.473	2344
84.656	0.767	2538
85.423	1.034	2561
86.458	0.868	2592
87.325	1.301	2618
88.627	1.001	2657
89.628	1.034	2687
90.662	1.268	2718
91.930	1.001	2756
92.931	0.934	2786
93.865	1.401	2814
95.267	0.868	2856
96.134	1.668	2882
97.803	1.568	2932
99.371	0.868	2979
100.239	1.235	3005
101.473	1.235	3042
102.708	1.101	3079
103.809	2.102	3112
105.911	0.968	3175
106.879	0.868	3204
107.747	1.435	3230
109.181	0.901	3273
110.082	1.101	3300
111.184	1.335	3333
112.518	9.110	3373
121.628	5.506	3646
127.134	3.237	3811
130.370	1.335	3908
131.705	3.070	3948
134.775	5.573	4040
140.348	1.568	4207
141.916	1.435	4254
143.351	2.002	4297
145.353	0.934	4357
146.287	1.635	4385
147.922	2.035	4434
149.958	5.439	4495
155.397	2.803	4658
158.200	3.270	4742
161.470	1.401	4840
162.871	2.803	4882
165.674	1.702	4966
167.376	2.136	5017
169.512	3.237	5081
172.748	6.473	5178
179.222	13.214	5372
192.436	1.435	5768
193.871	2.102	5811
195.973	1.435	5874
197.408	2.636	5917
200.044	1.635	5996
201.679	2.569	6045
204.248	2.903	6122
207.151	5.906	6209
213.057	15.183	6386
228.240	2.636	6841
230.876	1.468	6920
232.344	2.436	6964
234.780	4.204	7037
238.985	8.509	7163
247.494	6.106	7418
253.600	1.802	7601
255.402	4.571	7655
259.973	1.101	7792
261.075	4.104	7825
265.179	1.802	7948
266.981	2.369	8002
269.350	10.478	8073
279.828	2.169	8387
281.997	2.169	8452
284.165	2.669	8517
286.835	3.170	8597
290.005	4.171	8692
294.176	5.272	8817
299.448	1.502	8975
300.950	8.275	9020
309.225	8.142	9268
317.367	4.071	9512
321.438	3.170	9634
324.608	1.869	9729
326.477	1.335	9785
327.811	10.211	9825
338.022	1.335	10131
339.357	3.237	10171
342.594	4.471	10268
347.065	14.348	10402
361.413	3.504	10832
364.917	3.971	10937
368.888	4.438	11056
373.326	2.469	11189
375.795	4.004	11263
379.799	2.936	11383
382.736	2.269	11471
385.005	4.405	11539
389.409	4.271	11671
393.681	2.603	11799
396.283	1.401	11877
397.685	11.679	11919
409.364	0.801	12269
410.165	2.035	12293
412.200	1.335	12354
413.535	1.301	12394
414.836	1.034	12433
415.871	4.805	12464
420.676	1.668	12608
422.344	8.943	12658
431.287	7.007	12926
438.294	2.536	13136
440.830	1.135	13212
441.965	5.773	13246
447.737	1.568	13419
449.306	3.904	13466
453.210	2.336	13583
455.546	3.871	13653
459.416	3.137	13769
462.553	2.403	13863
464.956	3.037	13935
467.992	3.871	14026
471.863	3.270	14142
475.133	7.608	14240
482.741	1.068	14468
483.809	2.236	14500
486.044	5.072	14567
491.116	2.569	14719
493.686	4.071	14796
497.757	6.040	14918
503.796	3.037	15099
506.833	4.271	15190
511.104	1.668	15318
512.773	3.771	15368
516.543	9.410	15481
525.953	6.574	15763
532.527	1.869	15960
534.395	8.743	16016
543.138	3.837	16278
546.975	1.835	16393
548.810	3.937	16448
552.748	3.971	16566
556.719	11.145	16685
567.864	2.269	17019
570.133	2.136	17087
572.268	3.771	17151
576.039	9.944	17264
585.983	2.503	17562
588.485	7.775	17637
596.260	1.401	17870
597.662	2.202	17912
599.864	1.401	17978
601.266	1.435	18020
602.700	1.335	18063
604.035	2.569	18103
606.605	2.102	18180
608.707	1.735	18243
610.442	1.802	18295
612.244	1.368	18349
613.612	1.034	18390
614.646	2.536	18421
617.182	5.539	18497
622.721	4.972	18663
627.693	2.503	18812
630.196	4.772	18887
634.968	2.536	19030
637.504	3.203	19106
640.707	1.769	19202
642.476	3.404	19255
645.879	7.241	19357
653.120	2.936	19574
656.057	2.369	19662
658.426	5.506	19733
663.931	4.505	19898
668.436	1.068	20033
669.504	2.236	20065
671.740	8.342	20132
