onset	duration	onset_frame
0.000	5.172	1
5.172	1.668	156
6.841	4.571	206
11.412	2.236	343
13.648	1.268	410
14.916	5.172	448
20.088	1.735	603
21.823	2.202	655
24.025	5.005	721
29.031	2.736	871
31.767	3.303	953
35.070	3.404	1052
38.474	3.270	1154
41.744	2.269	1252
44.013	2.603	1320
46.616	1.568	1398
48.184	2.069	1445
50.253	4.772	1507
55.025	2.202	1650
57.227	2.035	1716
59.262	2.269	1777
61.531	1.235	1845
62.766	3.937	1882
66.703	2.169	2000
68.872	5.573	2065
74.445	2.302	2232
76.747	1.668	2301
78.416	7.708	2351
86.124	1.168	2582
87.292	1.301	2617
88.593	1.635	2656
90.228	1.635	2705
91.863	2.770	2754
94.633	6.440	2837
101.073	2.102	3030
103.175	2.269	3093
105.444	1.001	3161
106.445	0.834	3191
107.279	0.868	3216
108.147	1.135	3242
109.282	1.201	3276
110.483	1.001	3312
111.484	1.135	3342
112.618	1.001	3376
113.619	1.168	3406
114.787	1.068	3441
115.855	1.468	3473
117.323	0.801	3517
118.124	1.034	3541
119.159	1.268	3572
120.427	1.635	3610
122.062	1.068	3659
123.129	1.001	3691
124.131	1.235	3721
125.365	1.001	3758
126.366	1.235	3788
127.601	1.101	3825
128.702	1.135	3858
129.837	1.135	3892
130.971	0.934	3926
131.905	0.734	3954
132.639	0.834	3976
133.474	1.769	4001
135.242	5.472	4054
140.715	3.570	4218
144.285	5.973	4325
150.258	3.637	4504
153.895	3.237	4613
157.132	3.871	4710
161.003	2.603	4826
163.605	3.771	4904
167.376	7.608	5017
174.984	3.937	5245
178.921	4.104	5363
183.026	4.538	5486
187.564	5.773	5622
193.337	9.477	5795
202.813	4.438	6079
207.251	3.270	6212
210.521	1.001	6310
211.522	0.801	6340
212.323	2.403	6364
214.726	4.338	6436
219.064	2.469	6566
221.533	3.203	6640
224.736	1.135	6736
225.871	1.635	6770
227.506	1.435	6819
228.941	1.769	6862
230.709	4.238	6915
234.947	3.971	7042
238.918	10.645	7161
249.562	29.498	7480
279.060	4.271	8364
283.331	1.335	8492
284.666	1.668	8532
286.334	2.970	8582
289.304	5.639	8671
294.943	8.409	8840
303.352	5.739	9092
309.092	6.106	9264
315.198	1.535	9447
316.733	6.240	9493
322.973	10.244	9680
333.217	1.468	9987
334.685	3.737	10031
338.423	10.444	10143
348.867	3.604	10456
352.471	8.442	10564
360.913	2.436	10817
363.349	1.735	10890
365.084	0.801	10942
365.885	1.235	10966
367.119	4.038	11003
371.157	2.236	11124
373.393	3.804	11191
377.197	9.677	11305
386.873	2.636	11595
389.510	13.481	11674
402.990	5.406	12078
408.396	2.770	12240
411.166	3.170	12323
414.336	4.672	12418
419.007	1.168	12558
420.175	52.155	12593
472.330	3.771	14156
476.101	1.869	14269
477.969	6.607	14325
484.576	1.702	14523
486.278	1.935	14574
488.213	4.438	14632
492.651	3.137	14765
495.788	9.577	14859
505.365	1.368	15146
506.733	1.468	15187
508.201	1.301	15231
509.502	5.739	15270
515.242	18.086	15442
533.327	1.268	15984
534.595	3.037	16022
537.632	1.668	16113
539.300	6.407	16163
545.707	2.836	16355
548.543	2.770	16440
551.313	1.702	16523
553.015	3.437	16574
556.452	5.039	16677
561.490	4.004	16828
565.495	14.682	16948
580.177	1.602	17388
581.778	4.638	17436
586.417	2.903	17575
589.320	1.869	17662
591.188	7.341	17718
598.529	1.702	17938
600.231	2.870	17989
603.101	4.438	18075
607.539	3.237	18208
610.776	3.604	18305
614.379	2.636	18413
617.015	1.902	18492
618.917	1.702	18549
620.619	1.468	18600
622.087	2.269	18644
624.357	1.702	18712
626.058	1.802	18763
627.860	3.404	18817
631.264	1.001	18919
632.265	1.602	18949
633.867	2.136	18997
636.002	2.669	19061
638.672	1.568	19141
640.240	1.468	19188
641.708	7.041	19232
