onset	duration	onset_frame
0.000	1.635	1
1.635	2.035	50
3.671	1.568	111
5.239	1.335	158
6.574	10.945	198
17.518	2.936	526
20.455	1.168	614
21.623	6.874	649
28.497	5.205	855
33.702	4.204	1011
37.907	1.835	1137
39.742	2.202	1192
41.944	2.436	1258
44.380	32.234	1331
76.614	2.936	2297
79.550	3.871	2385
83.421	5.573	2501
88.994	4.605	2668
93.598	1.869	2806
95.467	4.004	2862
99.471	3.837	2982
103.309	7.942	3097
111.250	2.336	3335
113.586	1.702	3405
115.288	7.842	3456
123.129	5.472	3691
128.602	4.004	3855
132.606	4.939	3975
137.545	1.902	4123
139.447	1.568	4180
141.015	1.468	4227
142.483	5.673	4271
148.156	1.068	4441
149.224	6.540	4473
155.764	2.803	4669
158.567	1.401	4753
159.968	3.303	4795
163.272	2.269	4894
165.541	1.034	4962
166.575	1.201	4993
167.776	2.035	5029
169.812	3.871	5090
173.683	2.336	5206
176.018	2.035	5276
178.054	2.369	5337
180.423	7.041	5408
187.464	3.904	5619
191.368	4.638	5736
196.006	2.770	5875
198.776	1.635	5958
200.411	2.803	6007
203.214	4.638	6091
207.852	7.675	6230
215.527	11.512	6460
227.039	4.305	6805
231.343	7.475	6934
238.818	1.668	7158
240.486	1.935	7208
242.422	1.735	7266
244.157	2.603	7318
246.759	5.873	7396
252.632	6.340	7572
258.972	3.003	7762
261.975	4.338	7852
266.313	7.842	7982
274.155	1.702	8217
275.857	1.535	8268
277.392	1.835	8314
279.227	2.736	8369
281.963	10.578	8451
292.541	2.069	8768
294.610	7.475	8830
302.084	1.969	9054
304.053	6.507	9113
310.560	3.437	9308
313.997	1.568	9411
315.565	2.970	9458
318.535	3.837	9547
322.372	2.403	9662
324.775	3.637	9734
328.412	2.369	9843
330.781	3.103	9914
333.884	2.736	10007
336.621	2.569	10089
339.190	17.118	10166
356.308	5.406	10679
361.714	0.701	10841
362.414	2.136	10862
364.550	3.904	10926
368.454	2.002	11043
370.456	1.969	11103
372.425	4.405	11162
376.830	3.337	11294
380.166	3.637	11394
383.804	14.882	11503
398.686	7.975	11949
406.661	1.034	12188
407.695	6.707	12219
414.402	1.802	12420
416.204	1.368	12474
417.572	5.606	12515
423.178	1.001	12683
424.179	2.002	12713
426.181	4.505	12773
430.686	5.806	12908
436.492	0.767	13082
437.260	1.869	13105
439.128	2.436	13161
441.564	0.767	13234
442.332	1.168	13257
443.500	3.270	13292
446.770	7.241	13390
454.011	1.235	13607
455.245	1.935	13644
457.181	1.368	13702
458.549	4.505	13743
463.054	2.970	13878
466.023	3.704	13967
469.727	2.302	14078
472.030	3.103	14147
475.133	4.905	14240
480.038	2.903	14387
482.941	0.868	14474
483.809	1.435	14500
485.244	1.602	14543
486.845	2.469	14591
489.315	2.770	14665
492.084	2.236	14748
494.320	4.805	14815
499.125	2.669	14959
501.794	1.635	15039
503.429	6.841	15088
510.270	5.673	15293
515.943	2.469	15463
518.412	4.838	15537
523.250	3.871	15682
527.121	3.404	15798
530.525	2.269	15900
532.794	1.068	15968
533.861	5.239	16000
539.100	5.573	16157
544.673	4.738	16324
549.411	7.441	16466
556.852	0.767	16689
557.620	1.301	16712
558.921	18.620	16751
577.541	3.270	17309
580.811	1.735	17407
582.546	1.368	17459
583.914	3.370	17500
587.284	11.345	17601
598.629	4.939	17941
603.568	3.437	18089
607.005	3.370	18192
610.375	2.503	18293
612.878	1.635	18368
614.513	1.869	18417
616.381	3.537	18473
619.919	3.604	18579
623.522	1.101	18687
624.623	2.603	18720
627.226	5.105	18798
632.332	4.038	18951
636.369	3.203	19072
639.573	1.401	19168
640.974	1.502	19210
642.476	1.335	19255
643.810	3.404	19295
647.214	1.935	19397
649.149	25.060	19455
674.209	10.945	20206
