onset	duration	onset_frame
0.000	1.835	1
1.835	7.241	56
9.076	1.769	273
10.845	1.034	326
11.879	3.937	357
15.817	4.672	475
20.488	2.369	615
22.857	4.071	686
26.928	2.136	808
29.064	1.969	872
31.033	3.604	931
34.636	2.403	1039
37.039	3.737	1111
40.776	1.602	1223
42.378	2.836	1271
45.214	1.802	1356
47.016	5.105	1410
52.121	1.835	1563
53.957	7.408	1618
61.365	4.505	1840
65.869	4.672	1975
70.541	6.140	2115
76.681	4.505	2299
81.185	2.102	2434
83.288	2.736	2497
86.024	3.804	2579
89.828	1.802	2693
91.630	3.270	2747
94.900	5.306	2845
100.205	1.602	3004
101.807	10.478	3052
112.285	3.137	3366
115.421	4.038	3460
119.459	4.371	3581
123.830	1.602	3712
125.432	1.702	3760
127.134	1.201	3811
128.335	4.204	3847
132.539	2.770	3973
135.309	8.743	4056
144.051	2.669	4318
146.721	3.837	4398
150.558	1.535	4513
152.093	1.869	4559
153.962	5.706	4615
159.668	3.370	4786
163.038	3.037	4887
166.075	3.437	4978
169.512	2.403	5081
171.914	7.541	5153
179.455	3.771	5379
183.226	7.441	5492
190.667	3.270	5715
193.937	2.736	5813
196.673	2.770	5895
199.443	5.005	5978
204.448	2.469	6128
206.918	1.468	6202
208.386	3.671	6246
212.056	1.969	6356
214.025	1.969	6415
215.994	1.068	6474
217.062	2.035	6506
219.097	5.806	6567
224.903	1.135	6741
226.038	3.003	6775
229.041	5.506	6865
234.547	6.841	7030
241.387	3.871	7235
245.258	11.412	7351
256.670	2.669	7693
259.339	2.836	7773
262.176	1.235	7858
263.410	2.002	7895
265.412	2.369	7955
267.782	1.668	8026
269.450	1.168	8076
270.618	12.947	8111
283.565	5.606	8499
289.171	2.403	8667
291.573	5.372	8739
296.946	2.069	8900
299.014	6.173	8962
305.188	8.876	9147
314.064	12.013	9413
326.076	3.370	9773
329.446	15.483	9874
344.929	5.205	10338
350.135	7.141	10494
357.276	4.171	10708
361.447	2.403	10833
363.849	4.071	10905
367.920	4.271	11027
372.191	1.101	11155
373.293	10.745	11188
384.037	7.007	11510
391.045	4.805	11720
395.850	5.005	11864
400.855	4.271	12014
405.126	6.674	12142
411.800	3.370	12342
415.170	6.407	12443
421.577	7.408	12635
428.984	6.240	12857
435.224	1.301	13044
436.526	4.772	13083
441.297	0.934	13226
442.232	3.570	13254
445.802	2.136	13361
447.938	11.579	13425
459.517	1.869	13772
461.385	3.170	13828
464.555	9.276	13923
473.832	3.137	14201
476.968	10.378	14295
487.346	3.504	14606
490.849	3.203	14711
494.053	5.272	14807
499.325	2.569	14965
501.894	0.767	15042
502.662	2.870	15065
505.532	4.405	15151
509.936	1.235	15283
511.171	3.937	15320
515.108	2.936	15438
518.045	2.803	15526
520.848	3.637	15610
524.485	1.168	15719
525.653	1.401	15754
527.054	1.969	15796
529.023	3.771	15855
532.794	7.374	15968
540.168	4.305	16189
544.473	6.307	16318
550.779	6.373	16507
557.153	3.637	16698
560.790	3.871	16807
564.660	3.737	16923
568.398	4.905	17035
573.303	8.375	17182
581.678	2.136	17433
583.814	7.208	17497
591.021	1.335	17713
592.356	2.369	17753
594.725	5.039	17824
599.764	9.744	17975
609.508	1.535	18267
611.043	4.939	18313
615.981	7.274	18461
623.255	4.271	18679
627.527	11.279	18807
638.805	1.301	19145
640.106	2.136	19184
642.242	2.202	19248
644.444	6.240	19314
650.684	1.335	19501
652.019	6.340	19541
658.359	6.373	19731
664.732	10.478	19922
675.210	1.135	20236
676.345	3.737	20270
680.082	1.702	20382
681.784	3.837	20433
685.621	2.803	20548
688.424	1.535	20632
689.959	7.308	20678
697.267	2.736	20897
700.003	2.503	20979
702.505	4.138	21054
706.643	2.035	21178
708.679	4.505	21239
713.183	1.401	21374
714.585	2.836	21416
717.421	1.268	21501
718.689	1.135	21539
719.824	6.006	21573
725.830	1.001	21753
726.831	0.834	21783
727.665	8.175	21808
