onset	duration	onset_frame
0.000	2.002	1
2.002	3.003	61
5.005	3.137	151
8.142	4.705	245
12.847	0.901	386
13.748	0.834	413
14.582	1.702	438
16.284	2.903	489
19.187	1.401	576
20.588	8.008	618
28.597	1.268	858
29.865	7.208	896
37.072	5.673	1112
42.745	2.403	1282
45.147	5.005	1354
50.153	3.537	1504
53.690	13.381	1610
67.071	1.001	2011
68.072	0.834	2041
68.906	0.868	2066
69.773	1.135	2092
70.908	1.201	2126
72.109	1.001	2162
73.110	1.135	2192
74.245	1.001	2226
75.246	1.168	2256
76.414	1.068	2291
77.481	1.468	2323
78.950	0.801	2367
79.751	1.034	2391
80.785	1.268	2422
82.053	1.635	2460
83.688	1.068	2509
84.756	1.001	2541
85.757	1.235	2571
86.991	1.001	2608
87.993	1.235	2638
89.227	1.101	2675
90.328	1.135	2708
91.463	1.135	2742
92.597	0.934	2776
93.532	0.734	2804
94.266	0.834	2826
95.100	1.769	2851
96.869	5.472	2904
102.341	5.105	3068
107.446	1.602	3221
109.048	6.740	3269
115.788	2.236	3471
118.024	1.702	3538
119.726	3.604	3589
123.330	5.272	3697
128.602	4.872	3855
133.474	1.668	4001
135.142	2.236	4051
137.378	2.870	4118
140.247	5.873	4204
146.120	2.136	4380
148.256	1.235	4444
149.491	5.539	4481
155.030	4.138	4647
159.167	1.702	4771
160.869	3.937	4822
164.807	1.168	4940
165.975	2.336	4975
168.310	2.669	5045
170.980	5.739	5125
176.719	4.772	5297
181.491	2.236	5440
183.727	3.704	5507
187.430	4.038	5618
191.468	4.338	5739
195.806	6.106	5869
201.912	2.770	6052
204.682	2.136	6135
206.817	2.503	6199
209.320	2.269	6274
211.589	3.003	6342
214.592	1.401	6432
215.994	2.336	6474
218.330	9.844	6544
228.173	2.169	6839
230.342	1.235	6904
231.577	1.001	6941
232.578	3.437	6971
236.015	4.905	7074
240.920	2.403	7221
243.323	7.308	7293
250.630	9.410	7512
260.040	1.535	7794
261.575	1.368	7840
262.943	1.535	7881
264.478	6.173	7927
270.651	3.203	8112
273.855	1.301	8208
275.156	2.069	8247
277.225	2.369	8309
279.594	3.303	8380
282.897	5.639	8479
288.537	2.703	8648
291.240	1.535	8729
292.775	2.870	8775
295.644	3.003	8861
298.647	1.668	8951
300.316	0.901	9001
301.217	4.305	9028
305.521	3.103	9157
308.625	1.635	9250
310.260	2.236	9299
312.495	2.903	9366
315.398	7.808	9453
323.207	1.769	9687
324.975	7.074	9740
332.049	1.735	9952
333.784	2.770	10004
336.554	2.669	10087
339.223	11.112	10167
350.335	3.570	10500
353.905	7.942	10607
361.847	5.172	10845
367.019	5.439	11000
372.458	5.105	11163
377.564	3.337	11316
380.901	2.302	11416
383.203	3.904	11485
387.107	6.240	11602
393.347	6.574	11789
399.921	3.237	11986
403.157	1.535	12083
404.692	3.103	12129
407.795	9.744	12222
417.539	4.538	12514
422.077	2.102	12650
424.179	2.603	12713
426.782	8.175	12791
434.957	2.002	13036
436.959	1.335	13096
438.294	1.835	13136
440.129	2.736	13191
442.866	1.168	13273
444.034	2.269	13308
446.303	1.468	13376
447.771	1.769	13420
449.539	1.802	13473
451.341	6.807	13527
458.148	3.437	13731
461.585	5.272	13834
466.858	3.337	13992
470.194	2.102	14092
472.297	1.702	14155
473.998	2.503	14206
476.501	4.238	14281
480.739	2.569	14408
483.308	1.802	14485
485.110	6.540	14539
491.650	8.008	14735
499.659	1.769	14975
501.427	4.004	15028
505.431	2.669	15148
508.101	2.536	15228
510.637	3.170	15304
513.807	9.443	15399
523.250	6.040	15682
529.290	0.934	15863
530.224	1.135	15891
531.359	2.803	15925
534.162	2.369	16009
536.531	2.102	16080
538.633	1.535	16143
540.168	2.269	16189
542.437	0.934	16257
543.371	0.968	16285
544.339	1.435	16314
545.774	0.868	16357
546.641	2.169	16383
548.810	1.168	16448
549.978	2.035	16483
552.014	1.468	16544
553.482	1.201	16588
554.683	1.468	16624
556.151	1.502	16668
557.653	1.802	16713
559.455	1.668	16767
561.123	0.801	16817
561.924	1.135	16841
563.059	3.537	16875
566.596	0.901	16981
567.497	2.002	17008
569.499	4.638	17068
574.137	2.302	17207
576.439	2.302	17276
578.742	4.505	17345
583.247	2.903	17480
586.150	2.870	17567
589.019	1.468	17653
590.488	1.835	17697
592.323	1.034	17752
593.357	3.003	17783
596.360	10.111	17873
606.471	6.006	18176
612.477	9.643	18356
622.121	2.002	18645
624.123	3.871	18705
627.994	2.603	18821
630.596	1.201	18899
631.798	6.707	18935
638.505	7.007	19136
645.512	4.071	19346
649.583	1.135	19468
650.718	1.568	19502
652.286	8.609	19549
