onset	duration	onset_frame
0.000	8.909	1
8.909	3.904	268
12.813	4.905	385
17.719	3.437	532
21.156	2.403	635
23.558	1.435	707
24.993	1.468	750
26.461	1.535	794
27.996	1.335	840
29.331	1.769	880
31.099	5.539	933
36.639	9.377	1099
46.015	10.011	1380
56.026	1.568	1680
57.594	5.105	1727
62.699	1.401	1880
64.101	3.871	1922
67.971	1.268	2038
69.239	2.536	2076
71.775	3.804	2152
75.579	3.570	2266
79.150	10.077	2373
89.227	1.935	2675
91.163	3.637	2733
94.800	4.138	2842
98.937	2.369	2966
101.307	10.011	3037
111.317	2.202	3337
113.519	4.204	3403
117.724	0.767	3529
118.491	1.034	3552
119.526	0.868	3583
120.393	1.301	3609
121.695	1.001	3648
122.696	1.034	3678
123.730	1.268	3709
124.998	1.001	3747
125.999	0.934	3777
126.933	1.401	3805
128.335	0.868	3847
129.203	1.668	3873
130.871	1.568	3923
132.439	0.868	3970
133.307	1.235	3996
134.541	1.235	4033
135.776	1.101	4070
136.877	1.068	4103
137.945	1.034	4135
138.979	0.968	4166
139.947	0.868	4195
140.815	1.435	4221
142.250	0.901	4264
143.151	1.101	4291
144.252	1.335	4324
145.586	10.745	4364
156.331	4.038	4686
160.369	2.469	4807
162.838	3.637	4881
166.475	2.436	4990
168.911	6.440	5063
175.351	10.911	5256
186.263	2.403	5583
188.665	6.440	5655
195.105	3.771	5848
198.876	2.169	5961
201.045	2.102	6026
203.147	3.103	6089
206.250	4.071	6182
210.321	2.636	6304
212.957	5.039	6383
217.996	14.816	6534
232.811	5.873	6978
238.684	2.836	7154
241.521	3.003	7239
244.524	7.208	7329
251.731	7.141	7545
258.872	7.741	7759
266.614	4.972	7991
271.586	7.508	8140
279.093	1.902	8365
280.995	5.005	8422
286.001	8.676	8572
294.677	2.603	8832
297.279	3.771	8910
301.050	4.772	9023
305.822	1.235	9166
307.056	1.802	9203
308.858	5.472	9257
314.331	1.535	9421
315.865	2.503	9467
318.368	1.468	9542
319.836	2.035	9586
321.872	4.571	9647
326.443	3.470	9784
329.914	2.836	9888
332.750	2.136	9973
334.885	2.069	10037
336.954	1.034	10099
337.989	2.169	10130
340.158	1.435	10195
341.593	3.037	10238
344.629	6.207	10329
350.836	1.001	10515
351.837	3.037	10545
354.873	3.504	10636
358.377	1.935	10741
360.312	18.419	10799
378.732	2.536	11351
381.268	2.836	11427
384.104	1.034	11512
385.138	1.735	11543
386.873	2.836	11595
389.710	2.970	11680
392.680	1.602	11769
394.281	6.941	11817
401.222	2.669	12025
403.891	3.771	12105
407.662	1.468	12218
409.130	3.070	12262
412.200	2.136	12354
414.336	8.442	12418
422.778	3.070	12671
425.848	6.440	12763
432.288	2.836	12956
435.124	1.935	13041
437.060	5.039	13099
442.098	7.441	13250
449.539	2.770	13473
452.309	1.835	13556
454.144	1.502	13611
455.646	9.944	13656
465.590	3.470	13954
469.060	1.235	14058
470.295	2.002	14095
472.297	7.374	14155
479.671	1.602	14376
481.273	3.971	14424
485.244	4.338	14543
489.581	4.338	14673
493.919	2.236	14803
496.155	1.535	14870
497.690	6.841	14916
504.531	4.905	15121
509.436	7.208	15268
516.643	0.968	15484
517.611	3.437	15513
521.048	2.069	15616
523.117	4.772	15678
527.888	3.537	15821
531.425	20.288	15927
551.713	6.907	16535
558.621	6.807	16742
565.428	9.443	16946
574.871	5.639	17229
580.510	3.237	17398
583.747	2.469	17495
586.216	2.102	17569
588.319	1.802	17632
590.121	5.005	17686
595.126	3.404	17836
598.529	3.704	17938
602.233	5.506	18049
607.739	9.343	18214
617.082	6.040	18494
623.122	1.635	18675
624.757	5.873	18724
630.630	6.774	18900
