episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e21b	1	1	0.0	38.0	38.0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e21b	1	2	38.0	131.0	93.0	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e21b	2	3	131.0	133.0	2.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e21b	3	4	133.0	163.0	30.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s2e21b	3	5	163.0	234.0	71.0	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s2e21b	4	6	234.0	280.0	46.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e21b	5	7	280.0	324.0	44.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e21b	5	8	324.0	344.0	20.0	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s2e21b	5	9	344.0	458.0	114.0	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e21b	6	10	458.0	495.0	37.0	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s2e21b	6	11	495.0	585.0	90.0	True	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False
s2e21b	6	12	585.0	593.0	8.0	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e21b	7	13	593.0	643.0	50.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s2e21b	8	14	643.0	692.0	49.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
