episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e16b	1	1	0.0	16.0	16.0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e16b	1	2	16.0	19.0	3.0	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s2e16b	1	3	19.0	92.0	73.0	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s2e16b	1	4	92.0	95.0	3.0	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e16b	1	5	95.0	141.0	46.0	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e16b	1	6	141.0	158.0	17.0	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e16b	2	7	158.0	227.0	69.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e16b	3	8	227.0	349.0	122.0	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s2e16b	4	9	349.0	358.0	9.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e16b	4	10	358.0	429.0	71.0	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e16b	4	11	429.0	482.0	53.0	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e16b	5	12	482.0	500.0	18.0	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False
s2e16b	5	13	500.0	504.0	4.0	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s2e16b	6	14	504.0	512.0	8.0	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e16b	7	15	512.0	565.0	53.0	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False
s2e16b	7	16	565.0	625.0	60.0	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False
s2e16b	7	17	625.0	643.0	18.0	False	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s2e16b	8	18	643.0	646.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e16b	9	19	646.0	703.0	57.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
