onset	duration	onset_frame
0.000	2.002	1
2.002	12.013	61
14.015	4.138	421
18.152	1.735	545
19.888	4.038	597
23.925	3.337	718
27.262	4.471	818
31.733	3.804	952
35.537	4.071	1066
39.608	8.309	1188
47.917	3.137	1437
51.054	4.505	1531
55.558	2.536	1666
58.094	2.970	1742
61.064	2.403	1831
63.467	4.004	1903
67.471	2.202	2023
69.673	1.668	2089
71.342	2.269	2139
73.611	4.772	2207
78.382	10.044	2350
88.426	3.937	2651
92.364	1.702	2769
94.066	5.005	2820
99.071	9.477	2970
108.547	5.172	3254
113.720	1.935	3409
115.655	1.769	3467
117.423	3.303	3520
120.727	5.806	3619
126.533	8.709	3793
135.242	2.169	4054
137.411	4.805	4119
142.216	5.406	4263
147.622	2.035	4425
149.657	2.569	4486
152.227	4.905	4563
157.132	3.470	4710
160.602	6.207	4814
166.809	2.636	5000
169.445	6.507	5079
175.952	3.470	5274
179.422	6.907	5378
186.329	2.136	5585
188.465	7.875	5649
196.340	5.639	5885
201.979	3.671	6054
205.650	3.537	6164
209.187	4.805	6270
213.992	10.378	6414
224.369	1.835	6725
226.205	2.603	6780
228.807	9.877	6858
238.684	1.902	7154
240.586	2.903	7211
243.489	4.738	7298
248.228	2.269	7440
250.497	1.702	7508
252.199	1.201	7559
253.400	2.569	7595
255.969	4.571	7672
260.541	12.613	7809
273.154	5.673	8187
278.827	10.945	8357
289.771	2.736	8685
292.508	7.274	8767
299.782	2.503	8985
302.285	8.442	9060
310.727	7.308	9313
318.034	2.603	9532
320.637	4.772	9610
325.409	7.942	9753
333.351	1.468	9991
334.819	25.093	10035
359.912	2.770	10787
362.681	6.907	10870
369.589	5.372	11077
374.961	6.073	11238
381.034	4.805	11420
385.839	2.336	11564
388.175	1.268	11634
389.443	7.441	11672
396.884	1.769	11895
398.653	8.342	11948
406.995	7.875	12198
414.870	7.007	12434
421.877	1.135	12644
423.011	7.708	12678
430.720	10.144	12909
440.864	8.709	13213
449.573	7.408	13474
456.981	2.403	13696
459.383	1.635	13768
461.018	4.738	13817
465.756	7.475	13959
473.231	1.368	14183
474.599	2.469	14224
477.068	2.803	14298
479.871	12.346	14382
492.218	2.836	14752
495.054	1.635	14837
496.689	9.243	14886
505.932	3.070	15163
509.002	2.870	15255
511.872	1.702	15341
513.573	2.870	15392
516.443	2.736	15478
519.179	2.669	15560
521.849	2.436	15640
524.285	14.348	15713
538.633	2.803	16143
541.436	1.835	16227
543.271	7.708	16282
550.979	2.069	16513
553.048	1.535	16575
554.583	5.272	16621
559.855	3.203	16779
563.059	4.838	16875
567.897	16.784	17020
584.681	13.147	17523
597.829	9.777	17917
607.606	1.935	18210
609.541	4.405	18268
613.946	5.539	18400
619.485	3.203	18566
622.688	2.669	18662
625.358	8.609	18742
633.967	1.602	19000
635.568	1.735	19048
637.303	1.735	19100
639.039	1.301	19152
640.340	9.076	19191
649.416	13.748	19463
663.164	12.480	19875
675.644	6.907	20249
