onset	duration	onset_frame
0.000	9.043	1
9.043	4.138	272
13.181	1.268	396
14.449	2.302	434
16.751	9.810	503
26.561	2.903	797
29.464	2.035	884
31.500	5.539	945
37.039	7.374	1111
44.413	1.969	1332
46.382	3.570	1391
49.953	4.538	1498
54.491	9.477	1634
63.967	1.769	1918
65.736	6.307	1971
72.042	1.668	2160
73.711	6.607	2210
80.318	3.270	2408
83.588	1.702	2506
85.290	5.272	2557
90.562	8.109	2715
98.670	2.603	2958
101.273	2.302	3036
103.576	3.237	3105
106.812	6.307	3202
113.119	3.137	3391
116.256	11.279	3485
127.534	5.839	3823
133.374	5.673	3998
139.046	3.671	4168
142.717	4.538	4278
147.255	3.871	4414
151.126	3.804	4530
154.930	7.141	4644
162.070	2.936	4858
165.007	1.301	4946
166.308	1.802	4985
168.110	1.802	5039
169.912	6.740	5093
176.652	4.805	5295
181.457	5.573	5439
187.030	4.305	5606
191.335	5.139	5735
196.473	3.637	5889
200.110	4.038	5998
204.148	2.503	6119
206.651	10.244	6194
216.895	1.668	6501
218.563	1.635	6551
220.198	16.617	6600
236.816	4.238	7098
241.053	3.070	7225
244.123	2.436	7317
246.559	18.119	7390
264.678	2.169	7933
266.847	10.478	7998
277.325	1.702	8312
279.027	7.942	8363
286.968	3.971	8601
290.939	1.902	8720
292.841	6.307	8777
299.148	2.636	8966
301.784	2.970	9045
304.754	1.502	9134
306.255	3.237	9179
309.492	16.084	9276
325.576	7.675	9758
333.250	9.744	9988
342.994	4.638	10280
347.632	3.771	10419
351.403	4.238	10532
355.641	7.041	10659
362.681	3.103	10870
365.785	2.536	10963
368.321	9.343	11039
377.664	7.975	11319
385.639	2.636	11558
388.275	2.936	11637
391.211	2.770	11725
393.981	5.005	11808
398.986	3.570	11958
402.557	3.003	12065
405.560	2.936	12155
408.496	5.673	12243
414.169	2.136	12413
416.304	2.770	12477
419.074	2.669	12560
421.743	6.574	12640
428.317	3.003	12837
431.320	3.370	12927
434.690	1.902	13028
436.592	2.035	13085
438.628	1.869	13146
440.497	4.238	13202
444.734	2.936	13329
447.671	2.803	13417
450.474	2.970	13501
453.443	11.178	13590
464.622	4.571	13925
469.193	3.170	14062
472.363	3.904	14157
476.267	1.935	14274
478.203	4.138	14332
482.341	3.470	14456
485.811	5.406	14560
491.217	6.373	14722
497.590	2.002	14913
499.592	1.869	14973
501.461	2.970	15029
504.430	5.139	15118
509.569	8.008	15272
517.578	1.468	15512
519.046	2.669	15556
521.715	3.303	15636
525.019	3.404	15735
528.422	1.468	15837
529.891	1.635	15881
531.526	7.942	15930
539.467	9.577	16168
549.044	8.976	16455
558.020	1.635	16724
559.655	2.536	16773
562.191	1.201	16849
563.392	2.002	16885
565.395	5.439	16945
570.834	3.637	17108
574.471	4.071	17217
578.542	1.435	17339
579.977	3.504	17382
583.480	4.438	17487
587.918	9.276	17620
597.195	12.313	17898
609.508	2.403	18267
611.910	8.175	18339
620.085	10.111	18584
630.196	2.970	18887
633.166	4.138	18976
637.303	3.137	19100
640.440	2.636	19194
643.076	2.102	19273
645.178	2.269	19336
647.447	16.050	19404
663.498	4.705	19885
668.203	1.835	20026
670.038	13.881	20081
683.919	6.574	20497
